ano,tipo_votacao,co_materia,parlamentar,partido,voto,votos,as_of
2023,NOMINAL,7952,JORGE VIANNA,PSD,SIM,1,2026-08-27
2023,NOMINAL,7952,MARTINS MACHADO,REPUBLICANOS,SIM,1,2026-08-27
2023,NOMINAL,7952,MAX MACIEL,PSOL,SIM,1,2026-08-27
2023,NOMINAL,7952,PASTOR DANIEL DE CASTRO,PP,SIM,1,2026-08-27
2023,NOMINAL,7952,PAULA BELMONTE,CIDADANIA,SIM,1,2026-08-27
2023,NOMINAL,7952,RICARDO VALE,PT,SIM,1,2026-08-27
2023,NOMINAL,7952,ROBÉRIO NEGREIROS,PSD,SIM,1,2026-08-27
2023,NOMINAL,7952,ROGERIO MORRO DA CRUZ,NÃO INFORMADO,SIM,1,2026-08-27
2023,NOMINAL,7952,ROOSEVELT VILELA,PL,SIM,1,2026-08-27
2023,NOMINAL,7952,THIAGO MANZONI,PL,SIM,1,2026-08-27
2023,NOMINAL,7952,WELLINGTON LUIZ,MDB,SIM,1,2026-08-27
2023,NOMINAL,7964,CHICO VIGILANTE,PT,NAO,1,2026-08-27
2023,NOMINAL,7964,DANIEL DONIZET,MDB,SIM,1,2026-08-27
2023,NOMINAL,7964,DAYSE AMARILIO,PSB,NAO,1,2026-08-27
2023,NOMINAL,7964,EDUARDO PEDROSA,UNIÃO,SIM,1,2026-08-27
2023,NOMINAL,7964,FÁBIO FELIX,PSOL,NAO,1,2026-08-27
2023,NOMINAL,7964,GABRIEL MAGNO,PT,NAO,1,2026-08-27
2023,NOMINAL,7964,HERMETO,MDB,SIM,1,2026-08-27
2023,NOMINAL,7964,IOLANDO,MDB,SIM,1,2026-08-27
2023,NOMINAL,7964,JAQUELINE SILVA,MDB,SIM,1,2026-08-27
2023,NOMINAL,7964,JOAQUIM RORIZ NETO,PL,SIM,1,2026-08-27
2023,NOMINAL,7964,JORGE VIANNA,PSD,SIM,1,2026-08-27
2023,NOMINAL,7964,JOÃO CARDOSO,AVANTE,SIM,1,2026-08-27
2023,NOMINAL,7964,MARTINS MACHADO,REPUBLICANOS,SIM,1,2026-08-27
2023,NOMINAL,7964,MAX MACIEL,PSOL,NAO,1,2026-08-27
2023,NOMINAL,7964,PASTOR DANIEL DE CASTRO,PP,SIM,1,2026-08-27
2023,NOMINAL,7964,PAULA BELMONTE,CIDADANIA,NAO,1,2026-08-27
2023,NOMINAL,7964,RICARDO VALE,PT,NAO,1,2026-08-27
2023,NOMINAL,7964,ROBÉRIO NEGREIROS,PSD,SIM,1,2026-08-27
2023,NOMINAL,7964,ROGERIO MORRO DA CRUZ,NÃO INFORMADO,SIM,1,2026-08-27
2023,NOMINAL,7964,ROOSEVELT VILELA,PL,SIM,1,2026-08-27
2023,NOMINAL,7964,THIAGO MANZONI,PL,SIM,1,2026-08-27
2023,NOMINAL,7964,WELLINGTON LUIZ,MDB,SIM,1,2026-08-27
2023,NOMINAL,7965,CHICO VIGILANTE,PT,NAO,1,2026-08-27
2023,NOMINAL,7965,DANIEL DONIZET,MDB,SIM,1,2026-08-27
2023,NOMINAL,7965,DAYSE AMARILIO,PSB,NAO,1,2026-08-27
2023,NOMINAL,7965,DOUTORA JANE,MDB,SIM,1,2026-08-27
2023,NOMINAL,7965,EDUARDO PEDROSA,UNIÃO,SIM,1,2026-08-27
2023,NOMINAL,7965,FÁBIO FELIX,PSOL,NAO,1,2026-08-27
2023,NOMINAL,7965,GABRIEL MAGNO,PT,NAO,1,2026-08-27
2023,NOMINAL,7965,HERMETO,MDB,SIM,1,2026-08-27
2023,NOMINAL,7965,IOLANDO,MDB,SIM,1,2026-08-27
2023,NOMINAL,7965,JAQUELINE SILVA,MDB,SIM,1,2026-08-27
2023,NOMINAL,7965,JOAQUIM RORIZ NETO,PL,SIM,1,2026-08-27
2023,NOMINAL,7965,JORGE VIANNA,PSD,SIM,1,2026-08-27
2023,NOMINAL,7965,JOÃO CARDOSO,AVANTE,SIM,1,2026-08-27
2023,NOMINAL,7965,MARTINS MACHADO,REPUBLICANOS,SIM,1,2026-08-27
2023,NOMINAL,7965,MAX MACIEL,PSOL,NAO,1,2026-08-27
2023,NOMINAL,7965,PASTOR DANIEL DE CASTRO,PP,SIM,1,2026-08-27
2023,NOMINAL,7965,PAULA BELMONTE,CIDADANIA,NAO,1,2026-08-27
2023,NOMINAL,7965,RICARDO VALE,PT,NAO,1,2026-08-27
2023,NOMINAL,7965,ROBÉRIO NEGREIROS,PSD,SIM,1,2026-08-27
2023,NOMINAL,7965,ROGERIO MORRO DA CRUZ,NÃO INFORMADO,SIM,1,2026-08-27
2023,NOMINAL,7965,ROOSEVELT VILELA,PL,SIM,1,2026-08-27
2023,NOMINAL,7965,THIAGO MANZONI,PL,SIM,1,2026-08-27
2023,NOMINAL,7965,WELLINGTON LUIZ,MDB,SIM,1,2026-08-27
2023,NOMINAL,7967,CHICO VIGILANTE,PT,NAO,1,2026-08-27
2023,NOMINAL,7967,DANIEL DONIZET,MDB,SIM,1,2026-08-27
2023,NOMINAL,7967,DAYSE AMARILIO,PSB,NAO,1,2026-08-27
2023,NOMINAL,7967,EDUARDO PEDROSA,UNIÃO,SIM,1,2026-08-27
2023,NOMINAL,7967,FÁBIO FELIX,PSOL,NAO,1,2026-08-27
2023,NOMINAL,7967,GABRIEL MAGNO,PT,NAO,1,2026-08-27
2023,NOMINAL,7967,HERMETO,MDB,SIM,1,2026-08-27
2023,NOMINAL,7967,IOLANDO,MDB,SIM,1,2026-08-27
2023,NOMINAL,7967,JAQUELINE SILVA,MDB,SIM,1,2026-08-27
2023,NOMINAL,7967,JOAQUIM RORIZ NETO,PL,SIM,1,2026-08-27
2023,NOMINAL,7967,JORGE VIANNA,PSD,SIM,1,2026-08-27
2023,NOMINAL,7967,JOÃO CARDOSO,AVANTE,SIM,1,2026-08-27
2023,NOMINAL,7967,MARTINS MACHADO,REPUBLICANOS,SIM,1,2026-08-27
2023,NOMINAL,7967,MAX MACIEL,PSOL,NAO,1,2026-08-27
2023,NOMINAL,7967,PASTOR DANIEL DE CASTRO,PP,SIM,1,2026-08-27
2023,NOMINAL,7967,RICARDO VALE,PT,NAO,1,2026-08-27
2023,NOMINAL,7967,ROBÉRIO NEGREIROS,PSD,SIM,1,2026-08-27
2023,NOMINAL,7967,ROGERIO MORRO DA CRUZ,NÃO INFORMADO,SIM,1,2026-08-27
2023,NOMINAL,7967,ROOSEVELT VILELA,PL,SIM,1,2026-08-27
2023,NOMINAL,7967,THIAGO MANZONI,PL,SIM,1,2026-08-27
2023,NOMINAL,7967,WELLINGTON LUIZ,MDB,SIM,1,2026-08-27
2023,NOMINAL,7968,CHICO VIGILANTE,PT,NAO,1,2026-08-27
2023,NOMINAL,7968,DANIEL DONIZET,MDB,SIM,1,2026-08-27
2023,NOMINAL,7968,DAYSE AMARILIO,PSB,NAO,1,2026-08-27
2023,NOMINAL,7968,EDUARDO PEDROSA,UNIÃO,SIM,1,2026-08-27
2023,NOMINAL,7968,FÁBIO FELIX,PSOL,NAO,1,2026-08-27
2023,NOMINAL,7968,GABRIEL MAGNO,PT,NAO,1,2026-08-27
2023,NOMINAL,7968,HERMETO,MDB,SIM,1,2026-08-27
2023,NOMINAL,7968,IOLANDO,MDB,SIM,1,2026-08-27
2023,NOMINAL,7968,JAQUELINE SILVA,MDB,SIM,1,2026-08-27
2023,NOMINAL,7968,JOAQUIM RORIZ NETO,PL,SIM,1,2026-08-27
2023,NOMINAL,7968,JORGE VIANNA,PSD,SIM,1,2026-08-27
2023,NOMINAL,7968,JOÃO CARDOSO,AVANTE,SIM,1,2026-08-27
2023,NOMINAL,7968,MARTINS MACHADO,REPUBLICANOS,SIM,1,2026-08-27
2023,NOMINAL,7968,MAX MACIEL,PSOL,NAO,1,2026-08-27
2023,NOMINAL,7968,PASTOR DANIEL DE CASTRO,PP,SIM,1,2026-08-27
2023,NOMINAL,7968,PAULA BELMONTE,CIDADANIA,NAO,1,2026-08-27
2023,NOMINAL,7968,RICARDO VALE,PT,NAO,1,2026-08-27
2023,NOMINAL,7968,ROBÉRIO NEGREIROS,PSD,SIM,1,2026-08-27
2023,NOMINAL,7968,ROGERIO MORRO DA CRUZ,NÃO INFORMADO,SIM,1,2026-08-27
2023,NOMINAL,7968,ROOSEVELT VILELA,PL,SIM,1,2026-08-27
2023,NOMINAL,7968,THIAGO MANZONI,PL,SIM,1,2026-08-27
2023,NOMINAL,7968,WELLINGTON LUIZ,MDB,SIM,1,2026-08-27
2023,NOMINAL,7969,CHICO VIGILANTE,PT,SIM,1,2026-08-27
2023,NOMINAL,7969,DANIEL DONIZET,MDB,NAO,1,2026-08-27
2023,NOMINAL,7969,DAYSE AMARILIO,PSB,SIM,1,2026-08-27
2023,NOMINAL,7969,EDUARDO PEDROSA,UNIÃO,NAO,1,2026-08-27
2023,NOMINAL,7969,FÁBIO FELIX,PSOL,SIM,1,2026-08-27
2023,NOMINAL,7969,GABRIEL MAGNO,PT,SIM,1,2026-08-27
2023,NOMINAL,7969,HERMETO,MDB,NAO,1,2026-08-27
2023,NOMINAL,7969,IOLANDO,MDB,NAO,1,2026-08-27
2023,NOMINAL,7969,IOLANDO,MDB,SIM,1,2026-08-27
2023,NOMINAL,7969,JAQUELINE SILVA,MDB,NAO,1,2026-08-27
2023,NOMINAL,7969,JOAQUIM RORIZ NETO,PL,NAO,1,2026-08-27
2023,NOMINAL,7969,JORGE VIANNA,PSD,NAO,1,2026-08-27
2023,NOMINAL,7969,JOÃO CARDOSO,AVANTE,NAO,1,2026-08-27
2023,NOMINAL,7969,MARTINS MACHADO,REPUBLICANOS,NAO,1,2026-08-27
2023,NOMINAL,7969,MAX MACIEL,PSOL,SIM,1,2026-08-27
2023,NOMINAL,7969,PASTOR DANIEL DE CASTRO,PP,NAO,1,2026-08-27
2023,NOMINAL,7969,PAULA BELMONTE,CIDADANIA,SIM,1,2026-08-27
2023,NOMINAL,7969,RICARDO VALE,PT,SIM,1,2026-08-27
2023,NOMINAL,7969,ROBÉRIO NEGREIROS,PSD,NAO,1,2026-08-27
2023,NOMINAL,7969,ROGERIO MORRO DA CRUZ,NÃO INFORMADO,NAO,1,2026-08-27
2023,NOMINAL,7969,ROOSEVELT VILELA,PL,NAO,1,2026-08-27
2023,NOMINAL,7969,THIAGO MANZONI,PL,NAO,1,2026-08-27
2023,NOMINAL,7969,WELLINGTON LUIZ,MDB,NAO,1,2026-08-27
2023,NOMINAL,7970,CHICO VIGILANTE,PT,NAO,1,2026-08-27
2023,NOMINAL,7970,DANIEL DONIZET,MDB,SIM,1,2026-08-27
2023,NOMINAL,7970,DAYSE AMARILIO,PSB,NAO,1,2026-08-27
2023,NOMINAL,7970,EDUARDO PEDROSA,UNIÃO,SIM,1,2026-08-27
2023,NOMINAL,7970,FÁBIO FELIX,PSOL,NAO,1,2026-08-27
2023,NOMINAL,7970,GABRIEL MAGNO,PT,NAO,1,2026-08-27
2023,NOMINAL,7970,HERMETO,MDB,SIM,1,2026-08-27
2023,NOMINAL,7970,IOLANDO,MDB,SIM,1,2026-08-27
2023,NOMINAL,7970,JAQUELINE SILVA,MDB,SIM,1,2026-08-27
2023,NOMINAL,7970,JOAQUIM RORIZ NETO,PL,SIM,1,2026-08-27
2023,NOMINAL,7970,JORGE VIANNA,PSD,SIM,1,2026-08-27
2023,NOMINAL,7970,JOÃO CARDOSO,AVANTE,SIM,1,2026-08-27
2023,NOMINAL,7970,MARTINS MACHADO,REPUBLICANOS,SIM,1,2026-08-27
2023,NOMINAL,7970,MAX MACIEL,PSOL,NAO,1,2026-08-27
2023,NOMINAL,7970,PASTOR DANIEL DE CASTRO,PP,SIM,1,2026-08-27
2023,NOMINAL,7970,PAULA BELMONTE,CIDADANIA,SIM,1,2026-08-27
2023,NOMINAL,7970,RICARDO VALE,PT,NAO,1,2026-08-27
2023,NOMINAL,7970,ROBÉRIO NEGREIROS,PSD,SIM,1,2026-08-27
2023,NOMINAL,7970,ROGERIO MORRO DA CRUZ,NÃO INFORMADO,SIM,1,2026-08-27
2023,NOMINAL,7970,ROOSEVELT VILELA,PL,SIM,1,2026-08-27
2023,NOMINAL,7970,THIAGO MANZONI,PL,SIM,1,2026-08-27
2023,NOMINAL,7970,WELLINGTON LUIZ,MDB,SIM,1,2026-08-27
2023,NOMINAL,7971,CHICO VIGILANTE,PT,NAO,1,2026-08-27
2023,NOMINAL,7971,DANIEL DONIZET,MDB,SIM,1,2026-08-27
2023,NOMINAL,7971,DAYSE AMARILIO,PSB,NAO,1,2026-08-27
2023,NOMINAL,7971,EDUARDO PEDROSA,UNIÃO,SIM,1,2026-08-27
2023,NOMINAL,7971,FÁBIO FELIX,PSOL,NAO,1,2026-08-27
2023,NOMINAL,7971,GABRIEL MAGNO,PT,NAO,1,2026-08-27
2023,NOMINAL,7971,HERMETO,MDB,SIM,1,2026-08-27
2023,NOMINAL,7971,IOLANDO,MDB,SIM,1,2026-08-27
2023,NOMINAL,7971,JAQUELINE SILVA,MDB,SIM,1,2026-08-27
2023,NOMINAL,7971,JOAQUIM RORIZ NETO,PL,SIM,1,2026-08-27
2023,NOMINAL,7971,JORGE VIANNA,PSD,SIM,1,2026-08-27
2023,NOMINAL,7971,JOÃO CARDOSO,AVANTE,SIM,1,2026-08-27
2023,NOMINAL,7971,MARTINS MACHADO,REPUBLICANOS,SIM,1,2026-08-27
2023,NOMINAL,7971,MAX MACIEL,PSOL,NAO,1,2026-08-27
2023,NOMINAL,7971,PASTOR DANIEL DE CASTRO,PP,SIM,1,2026-08-27
2023,NOMINAL,7971,PAULA BELMONTE,CIDADANIA,NAO,1,2026-08-27
2023,NOMINAL,7971,RICARDO VALE,PT,NAO,1,2026-08-27
2023,NOMINAL,7971,ROBÉRIO NEGREIROS,PSD,SIM,1,2026-08-27
2023,NOMINAL,7971,ROGERIO MORRO DA CRUZ,NÃO INFORMADO,SIM,1,2026-08-27
2023,NOMINAL,7971,ROOSEVELT VILELA,PL,SIM,1,2026-08-27
2023,NOMINAL,7971,THIAGO MANZONI,PL,SIM,1,2026-08-27
2023,NOMINAL,7971,WELLINGTON LUIZ,MDB,SIM,1,2026-08-27
2023,NOMINAL,7983,CHICO VIGILANTE,PT,NAO,1,2026-08-27
2023,NOMINAL,7983,DANIEL DONIZET,MDB,SIM,1,2026-08-27
2023,NOMINAL,7983,DAYSE AMARILIO,PSB,NAO,1,2026-08-27
2023,NOMINAL,7983,EDUARDO PEDROSA,UNIÃO,SIM,1,2026-08-27
2023,NOMINAL,7983,FÁBIO FELIX,PSOL,NAO,1,2026-08-27
2023,NOMINAL,7983,GABRIEL MAGNO,PT,NAO,1,2026-08-27
2023,NOMINAL,7983,HERMETO,MDB,SIM,1,2026-08-27
2023,NOMINAL,7983,IOLANDO,MDB,SIM,1,2026-08-27
2023,NOMINAL,7983,JAQUELINE SILVA,MDB,SIM,1,2026-08-27
2023,NOMINAL,7983,JOAQUIM RORIZ NETO,PL,SIM,1,2026-08-27
2023,NOMINAL,7983,JORGE VIANNA,PSD,SIM,1,2026-08-27
2023,NOMINAL,7983,JOÃO CARDOSO,AVANTE,SIM,1,2026-08-27
2023,NOMINAL,7983,MARTINS MACHADO,REPUBLICANOS,SIM,1,2026-08-27
2023,NOMINAL,7983,MAX MACIEL,PSOL,NAO,1,2026-08-27
2023,NOMINAL,7983,PASTOR DANIEL DE CASTRO,PP,SIM,1,2026-08-27
2023,NOMINAL,7983,PAULA BELMONTE,CIDADANIA,NAO,1,2026-08-27
2023,NOMINAL,7983,RICARDO VALE,PT,NAO,1,2026-08-27
2023,NOMINAL,7983,ROBÉRIO NEGREIROS,PSD,SIM,1,2026-08-27
2023,NOMINAL,7983,ROGERIO MORRO DA CRUZ,NÃO INFORMADO,SIM,1,2026-08-27
2023,NOMINAL,7983,ROOSEVELT VILELA,PL,SIM,1,2026-08-27
2023,NOMINAL,7983,THIAGO MANZONI,PL,SIM,1,2026-08-27
2023,NOMINAL,7983,WELLINGTON LUIZ,MDB,SIM,1,2026-08-27
2023,NOMINAL,8035,CHICO VIGILANTE,PT,SIM,1,2026-08-27
2023,NOMINAL,8035,DANIEL DONIZET,MDB,SIM,1,2026-08-27
2023,NOMINAL,8035,DAYSE AMARILIO,PSB,SIM,1,2026-08-27
2023,NOMINAL,8035,DOUTORA JANE,MDB,SIM,1,2026-08-27
2023,NOMINAL,8035,EDUARDO PEDROSA,UNIÃO,SIM,1,2026-08-27
2023,NOMINAL,8035,GABRIEL MAGNO,PT,SIM,1,2026-08-27
2023,NOMINAL,8035,IOLANDO,MDB,SIM,1,2026-08-27
2023,NOMINAL,8035,JAQUELINE SILVA,MDB,SIM,1,2026-08-27
2023,NOMINAL,8035,JOAQUIM RORIZ NETO,PL,SIM,1,2026-08-27
2023,NOMINAL,8035,JOÃO CARDOSO,AVANTE,SIM,1,2026-08-27
2023,NOMINAL,8035,MARTINS MACHADO,REPUBLICANOS,SIM,1,2026-08-27
2023,NOMINAL,8035,RICARDO VALE,PT,SIM,1,2026-08-27
2023,NOMINAL,8035,ROBÉRIO NEGREIROS,PSD,SIM,1,2026-08-27
2023,NOMINAL,8035,ROGERIO MORRO DA CRUZ,NÃO INFORMADO,SIM,1,2026-08-27
2023,NOMINAL,8035,THIAGO MANZONI,PL,ABSTENCAO,1,2026-08-27
2023,NOMINAL,8035,WELLINGTON LUIZ,MDB,SIM,1,2026-08-27
2023,NOMINAL,8043,DANIEL DONIZET,MDB,SIM,1,2026-08-27
2023,NOMINAL,8043,DAYSE AMARILIO,PSB,SIM,1,2026-08-27
2023,NOMINAL,8043,DOUTORA JANE,MDB,SIM,1,2026-08-27
2023,NOMINAL,8043,EDUARDO PEDROSA,UNIÃO,SIM,1,2026-08-27
2023,NOMINAL,8043,GABRIEL MAGNO,PT,SIM,1,2026-08-27
2023,NOMINAL,8043,HERMETO,MDB,SIM,1,2026-08-27
2023,NOMINAL,8043,JAQUELINE SILVA,MDB,SIM,1,2026-08-27
2023,NOMINAL,8043,JOAQUIM RORIZ NETO,PL,SIM,1,2026-08-27
2023,NOMINAL,8043,JORGE VIANNA,PSD,SIM,1,2026-08-27
2023,NOMINAL,8043,MARTINS MACHADO,REPUBLICANOS,SIM,1,2026-08-27
2023,NOMINAL,8043,MAX MACIEL,PSOL,SIM,1,2026-08-27
2023,NOMINAL,8043,PASTOR DANIEL DE CASTRO,PP,SIM,1,2026-08-27
2023,NOMINAL,8043,RICARDO VALE,PT,SIM,1,2026-08-27
2023,NOMINAL,8043,ROBÉRIO NEGREIROS,PSD,SIM,1,2026-08-27
2023,NOMINAL,8043,ROGERIO MORRO DA CRUZ,NÃO INFORMADO,SIM,1,2026-08-27
2023,NOMINAL,8043,ROOSEVELT VILELA,PL,SIM,1,2026-08-27
2023,NOMINAL,8043,THIAGO MANZONI,PL,SIM,1,2026-08-27
2023,NOMINAL,8043,WELLINGTON LUIZ,MDB,SIM,1,2026-08-27
2023,NOMINAL,8057,CHICO VIGILANTE,PT,NAO,1,2026-08-27
2023,NOMINAL,8057,DANIEL DONIZET,MDB,NAO,1,2026-08-27
2023,NOMINAL,8057,DAYSE AMARILIO,PSB,NAO,1,2026-08-27
2023,NOMINAL,8057,DOUTORA JANE,MDB,NAO,1,2026-08-27
2023,NOMINAL,8057,EDUARDO PEDROSA,UNIÃO,NAO,1,2026-08-27
2023,NOMINAL,8057,FÁBIO FELIX,PSOL,NAO,1,2026-08-27
2023,NOMINAL,8057,GABRIEL MAGNO,PT,NAO,1,2026-08-27
2023,NOMINAL,8057,HERMETO,MDB,NAO,1,2026-08-27
2023,NOMINAL,8057,JAQUELINE SILVA,MDB,NAO,1,2026-08-27
2023,NOMINAL,8057,JOAQUIM RORIZ NETO,PL,NAO,1,2026-08-27
2023,NOMINAL,8057,JORGE VIANNA,PSD,NAO,1,2026-08-27
2023,NOMINAL,8057,MARTINS MACHADO,REPUBLICANOS,NAO,1,2026-08-27
2023,NOMINAL,8057,MAX MACIEL,PSOL,NAO,1,2026-08-27
2023,NOMINAL,8057,PASTOR DANIEL DE CASTRO,PP,NAO,1,2026-08-27
2023,NOMINAL,8057,RICARDO VALE,PT,NAO,1,2026-08-27
2023,NOMINAL,8057,ROBÉRIO NEGREIROS,PSD,NAO,1,2026-08-27
2023,NOMINAL,8057,ROGERIO MORRO DA CRUZ,NÃO INFORMADO,NAO,1,2026-08-27
2023,NOMINAL,8057,ROOSEVELT VILELA,PL,NAO,1,2026-08-27
2023,NOMINAL,8057,THIAGO MANZONI,PL,NAO,1,2026-08-27
2024,NOMINAL,4557,CHICO VIGILANTE,PT,SIM,1,2026-08-27
2024,NOMINAL,4557,DAYSE AMARILIO,PSB,SIM,1,2026-08-27
2024,NOMINAL,4557,DOUTORA JANE,MDB,SIM,1,2026-08-27
2024,NOMINAL,4557,EDUARDO PEDROSA,UNIÃO,SIM,1,2026-08-27
2024,NOMINAL,4557,FÁBIO FELIX,PSOL,SIM,1,2026-08-27
2024,NOMINAL,4557,GABRIEL MAGNO,PT,SIM,1,2026-08-27
2024,NOMINAL,4557,HERMETO,MDB,NAO,1,2026-08-27
2024,NOMINAL,4557,HERMETO,MDB,SIM,1,2026-08-27
2024,NOMINAL,4557,JAQUELINE SILVA,MDB,SIM,1,2026-08-27
2024,NOMINAL,4557,MARTINS MACHADO,REPUBLICANOS,SIM,1,2026-08-27
2024,NOMINAL,4557,MAX MACIEL,PSOL,SIM,1,2026-08-27
2024,NOMINAL,4557,PASTOR DANIEL DE CASTRO,PP,SIM,1,2026-08-27
2024,NOMINAL,4557,PEPA,PP,SIM,1,2026-08-27
2024,NOMINAL,4557,RICARDO VALE,PT,SIM,1,2026-08-27
2024,NOMINAL,4557,ROBÉRIO NEGREIROS,PSD,SIM,1,2026-08-27
2024,NOMINAL,4557,ROGERIO MORRO DA CRUZ,NOVO,SIM,1,2026-08-27
2024,NOMINAL,4557,ROOSEVELT VILELA,PL,SIM,1,2026-08-27
2024,NOMINAL,4557,THIAGO MANZONI,PL,SIM,1,2026-08-27
2024,NOMINAL,4557,WELLINGTON LUIZ,MDB,SIM,1,2026-08-27
2024,NOMINAL,7849,CHICO VIGILANTE,PT,SIM,1,2026-08-27
2024,NOMINAL,7849,DAYSE AMARILIO,PSB,SIM,1,2026-08-27
2024,NOMINAL,7849,DOUTORA JANE,MDB,SIM,1,2026-08-27
2024,NOMINAL,7849,EDUARDO PEDROSA,UNIÃO,SIM,1,2026-08-27
2024,NOMINAL,7849,FÁBIO FELIX,PSOL,SIM,1,2026-08-27
2024,NOMINAL,7849,GABRIEL MAGNO,PT,SIM,1,2026-08-27
2024,NOMINAL,7849,HERMETO,MDB,SIM,1,2026-08-27
2024,NOMINAL,7849,IOLANDO,MDB,SIM,1,2026-08-27
2024,NOMINAL,7849,JAQUELINE SILVA,MDB,SIM,1,2026-08-27
2024,NOMINAL,7849,JOAQUIM RORIZ NETO,PL,SIM,1,2026-08-27
2024,NOMINAL,7849,JORGE VIANNA,PSD,SIM,1,2026-08-27
2024,NOMINAL,7849,JOÃO CARDOSO,AVANTE,SIM,1,2026-08-27
2024,NOMINAL,7849,MARTINS MACHADO,REPUBLICANOS,SIM,1,2026-08-27
2024,NOMINAL,7849,MAX MACIEL,PSOL,SIM,1,2026-08-27
2024,NOMINAL,7849,PASTOR DANIEL DE CASTRO,PP,SIM,1,2026-08-27
2024,NOMINAL,7849,PAULA BELMONTE,CIDADANIA,SIM,1,2026-08-27
2024,NOMINAL,7849,PEPA,PP,SIM,1,2026-08-27
2024,NOMINAL,7849,RICARDO VALE,PT,SIM,1,2026-08-27
2024,NOMINAL,7849,ROBÉRIO NEGREIROS,PSD,SIM,1,2026-08-27
2024,NOMINAL,7849,ROGERIO MORRO DA CRUZ,NOVO,SIM,1,2026-08-27
2024,NOMINAL,7849,THIAGO MANZONI,PL,SIM,1,2026-08-27
2024,NOMINAL,7849,WELLINGTON LUIZ,MDB,SIM,1,2026-08-27
2024,NOMINAL,7851,CHICO VIGILANTE,PT,SIM,1,2026-08-27
2024,NOMINAL,7851,DAYSE AMARILIO,PSB,SIM,1,2026-08-27
2024,NOMINAL,7851,DOUTORA JANE,MDB,SIM,1,2026-08-27
2024,NOMINAL,7851,EDUARDO PEDROSA,UNIÃO,SIM,1,2026-08-27
2024,NOMINAL,7851,FÁBIO FELIX,PSOL,SIM,1,2026-08-27
2024,NOMINAL,7851,GABRIEL MAGNO,PT,SIM,1,2026-08-27
2024,NOMINAL,7851,HERMETO,MDB,SIM,1,2026-08-27
2024,NOMINAL,7851,IOLANDO,MDB,SIM,1,2026-08-27
2024,NOMINAL,7851,JAQUELINE SILVA,MDB,SIM,1,2026-08-27
2024,NOMINAL,7851,JOAQUIM RORIZ NETO,PL,SIM,1,2026-08-27
2024,NOMINAL,7851,JORGE VIANNA,PSD,SIM,1,2026-08-27
2024,NOMINAL,7851,JOÃO CARDOSO,AVANTE,SIM,1,2026-08-27
2024,NOMINAL,7851,MARTINS MACHADO,REPUBLICANOS,SIM,1,2026-08-27
2024,NOMINAL,7851,MAX MACIEL,PSOL,SIM,1,2026-08-27
2024,NOMINAL,7851,PASTOR DANIEL DE CASTRO,PP,SIM,1,2026-08-27
2024,NOMINAL,7851,RICARDO VALE,PT,SIM,1,2026-08-27
2024,NOMINAL,7851,ROBÉRIO NEGREIROS,PSD,SIM,1,2026-08-27
2024,NOMINAL,7851,ROGERIO MORRO DA CRUZ,NOVO,SIM,1,2026-08-27
2024,NOMINAL,7851,THIAGO MANZONI,PL,SIM,1,2026-08-27
2024,NOMINAL,7851,WELLINGTON LUIZ,MDB,SIM,1,2026-08-27
2024,NOMINAL,7923,CHICO VIGILANTE,PT,SIM,1,2026-08-27
2024,NOMINAL,7923,DANIEL DONIZET,MDB,SIM,1,2026-08-27
2024,NOMINAL,7923,DAYSE AMARILIO,PSB,SIM,1,2026-08-27
2024,NOMINAL,7923,DOUTORA JANE,MDB,SIM,1,2026-08-27
2024,NOMINAL,7923,EDUARDO PEDROSA,UNIÃO,SIM,1,2026-08-27
2024,NOMINAL,7923,FÁBIO FELIX,PSOL,SIM,1,2026-08-27
2024,NOMINAL,7923,HERMETO,MDB,SIM,1,2026-08-27
2024,NOMINAL,7923,IOLANDO,MDB,SIM,1,2026-08-27
2024,NOMINAL,7923,JAQUELINE SILVA,MDB,SIM,1,2026-08-27
2024,NOMINAL,7923,JOAQUIM RORIZ NETO,PL,SIM,1,2026-08-27
2024,NOMINAL,7923,JOÃO CARDOSO,AVANTE,SIM,1,2026-08-27
2024,NOMINAL,7923,MARTINS MACHADO,REPUBLICANOS,SIM,1,2026-08-27
2024,NOMINAL,7923,MAX MACIEL,PSOL,SIM,1,2026-08-27
2024,NOMINAL,7923,PASTOR DANIEL DE CASTRO,PP,SIM,1,2026-08-27
2024,NOMINAL,7923,PEPA,PP,SIM,1,2026-08-27
2024,NOMINAL,7923,RICARDO VALE,PT,SIM,1,2026-08-27
2024,NOMINAL,7923,ROGERIO MORRO DA CRUZ,NÃO INFORMADO,SIM,1,2026-08-27
2024,NOMINAL,7923,ROOSEVELT VILELA,PL,SIM,1,2026-08-27
2024,NOMINAL,7923,THIAGO MANZONI,PL,SIM,1,2026-08-27
2024,NOMINAL,7923,WELLINGTON LUIZ,MDB,SIM,1,2026-08-27
2024,NOMINAL,7953,CHICO VIGILANTE,PT,SIM,1,2026-08-27
2024,NOMINAL,7953,DAYSE AMARILIO,PSB,SIM,1,2026-08-27
2024,NOMINAL,7953,DOUTORA JANE,MDB,SIM,1,2026-08-27
2024,NOMINAL,7953,EDUARDO PEDROSA,UNIÃO,SIM,1,2026-08-27
2024,NOMINAL,7953,FÁBIO FELIX,PSOL,SIM,1,2026-08-27
