ano,data_da_emenda,id_emenda,lei,nr_emenda,programa_de_trabalho,programa_de_trabalho_compartilhado,status,cod_unidade_orcamentaria,unidade_orcamentaria,vl_emenda,vl_lei_alteracao,vl_bloqueado_siggo,vl_disponivel,vl_empenhado,vl_desbloqueado,vl_saldo_a_solicitar,vl_liquidado,as_of
2021,2022-03-23,1654,/2021(PLDECRETO Nº 42.631/2021),07072.02,04.122.6207.9120.0013,não,ATIVO,240101,SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONÔMICO DO DISTRITO FEDERAL,"50.000,00","50.000,00","50.000,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2021-10-25,1655,/2021(PLDECRETO Nº 42.631/2021),07109.02,04.122.6207.9120.0012,não,ATIVO,240101,SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONÔMICO DO DISTRITO FEDERAL,"1.000.000,00","1.000.000,00","0,00","0,00","1.000.000,00","1.000.000,00","0,00","1.000.000,00",2025-12-16T18:14:28.151388
2021,2021-10-25,1656,/2021(PLDECRETO Nº 42.631/2021),03077.02,04.122.6207.9120.0011,não,ATIVO,240101,SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONÔMICO DO DISTRITO FEDERAL,"150.000,00","150.000,00","0,00","200,00","149.800,00","150.000,00","0,00","149.800,00",2025-12-16T18:14:28.151388
2021,2021-10-25,1657,/2021(PLDECRETO Nº 42.631/2021),01163.02,04.122.6207.9120.0010,não,ATIVO,240101,SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONÔMICO DO DISTRITO FEDERAL,"420,50","420,50","420,50","0,00","0,00","0,00","420,50","0,00",2025-12-16T18:14:28.151388
2021,2021-10-25,1658,/2021(PLDECRETO Nº 42.631/2021),03078.02,04.122.6207.9107.0137,não,ATIVO,240101,SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONÔMICO DO DISTRITO FEDERAL,"150.000,00","150.000,00","0,00","106,48","149.893,52","150.000,00","0,00","149.893,52",2025-12-16T18:14:28.151388
2021,2021-11-04,1659,/2021(PLDECRETO Nº 42.679),00015.02,14.243.6211.9078.0055,não,ATIVO,650101,"SECRETARIA DE ESTADO DE CIÊNCIA, TECNOLOGIA E INOVAÇÃO DO DISTRITO FEDERAL","1.286.700,00","1.286.700,00","0,00","19.131,00","1.267.569,00","1.286.700,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2021-11-06,1660,6967/2021(PL2194-2021),09006.01,10.302.6202.9107.0142,não,ATIVO,170901,FUNDO DE SAÚDE DO DISTRITO FEDERAL,"600.000,00","600.000,00","0,00","0,00","600.000,00","600.000,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2021-11-06,1661,6967/2021(PL2194-2021),09007.01,27.812.6206.9080.0122,não,CANCELADO,340101,SECRETARIA DE ESTADO DO ESPORTE E LAZER DO DISTRITO FEDERAL,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2021-12-16,1662,6967/2021(PL2194-2021),09008.01,14.573.6207.9118.0021,não,CANCELADO,670101,SECRETARIA DE ESTADO DA FAMÍLIA DO DISTRITO FEDERAL,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2021-11-06,1663,6967/2021(PL2194-2021),09016.01,11.333.6207.9107.0141,não,CANCELADO,250101,"SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONÔMICO, TRABALHO E RENDA DO DISTRITO FEDERAL","0,00","0,00","0,00","0,00","0,00","300.000,00","'-300.000,00","0,00",2025-12-16T18:14:28.151388
2021,2021-11-06,1665,6967/2021(PL2194-2021),09024.01,26.782.6216.4195.0004,não,ATIVO,200202,DEPARTAMENTO DE ESTRADAS DE RODAGEM,"1.000.000,00","1.000.000,00","0,00","755.020,00","244.980,00","1.000.000,00","0,00","244.980,00",2025-12-16T18:14:28.151388
2021,2021-11-06,1666,6967/2021(PL2194-2021),09030.01,04.122.6203.9107.0140,não,ATIVO,130103,SECRETARIA DE ESTADO DE ECONOMIA DO DISTRITO FEDERAL,"750.000,00","750.000,00","0,00","750.000,00","0,00","750.000,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2021-11-06,1667,6967/2021(PL2194-2021),09031.01,27.812.6206.3596.0029,não,ATIVO,340101,SECRETARIA DE ESTADO DO ESPORTE E LAZER DO DISTRITO FEDERAL,"593.358,00","593.358,00","593.358,00","0,00","0,00","0,00","593.358,00","0,00",2025-12-16T18:14:28.151388
2021,2021-11-06,1668,6967/2021(PL2194-2021),09038.01,15.451.6219.1606.0012,não,ATIVO,190106,ADM. REG. DE BRAZLÂNDIA,"250.000,00","250.000,00","0,00","0,00","250.000,00","250.000,00","0,00","184.084,20",2025-12-16T18:14:28.151388
2021,2021-11-06,1669,6967/2021(PL2194-2021),09039.01,15.752.6209.1836.0133,não,ATIVO,190106,ADM. REG. DE BRAZLÂNDIA,"634.768,00","634.768,00","0,00","357.439,96","277.328,04","314.768,00","320.000,00","0,00",2025-12-16T18:14:28.151388
2021,2021-11-06,1670,6967/2021(PL2194-2021),09040.01,04.122.8205.8517.0195,não,ATIVO,190106,ADM. REG. DE BRAZLÂNDIA,"300.000,00","300.000,00","0,00","66.348,30","233.651,70","300.000,00","0,00","169.373,70",2025-12-16T18:14:28.151388
2021,2021-11-06,1671,6967/2021(PL2194-2021),09053.01,27.812.6206.3048.0057,não,ATIVO,190104,ADM. REG. DO GAMA,"700.000,00","700.000,00","700.000,00","0,00","0,00","0,00","700.000,00","0,00",2025-12-16T18:14:28.151388
2021,2021-11-18,1673,6975/2021(PL2276-2021),10002.01,11.334.6207.9107.0144,não,ATIVO,240101,SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONÔMICO DO DISTRITO FEDERAL,"550.000,00","550.000,00","0,00","3.058,70","546.941,30","550.000,00","0,00","546.941,30",2025-12-16T18:14:28.151388
2021,2021-11-18,1674,6975/2021(PL2276-2021),10006.01,27.392.6219.9075.0235,não,ATIVO,310101,SECRETARIA DE ESTADO DE TURISMO DO DISTRITO FEDERAL,"82.000,00","82.000,00","0,00","0,00","82.000,00","82.000,00","0,00","82.000,00",2025-12-16T18:14:28.151388
2021,2021-11-18,1675,6975/2021(PL2276-2021),10010.01,10.122.6202.4166.0052,não,ATIVO,170901,FUNDO DE SAÚDE DO DISTRITO FEDERAL,"0,00","30.000,00","0,00","0,00","30.000,00","0,00","0,00","30.000,00",2025-12-16T18:14:28.151388
2021,2021-11-18,1676,6975/2021(PL2276-2021),10011.01,10.122.6202.4166.0053,não,ATIVO,170901,FUNDO DE SAÚDE DO DISTRITO FEDERAL,"0,00","70.000,00","0,00","0,00","70.000,00","0,00","0,00","70.000,00",2025-12-16T18:14:28.151388
2021,2021-11-18,1677,6975/2021(PL2276-2021),10013.01,15.752.6209.8507.0066,não,CANCELADO,190116,ADM. REG. DE SÃO SEBASTIÃO,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2021-11-18,1678,6975/2021(PL2276-2021),10014.01,10.302.6202.3223.0019,não,ATIVO,170901,FUNDO DE SAÚDE DO DISTRITO FEDERAL,"100.000,00","100.000,00","100.000,00","0,00","0,00","0,00","100.000,00","0,00",2025-12-16T18:14:28.151388
2021,2021-11-18,1679,6975/2021(PL2276-2021),10015.01,23.695.6207.9085.0045,não,ATIVO,310101,SECRETARIA DE ESTADO DE TURISMO DO DISTRITO FEDERAL,"130.000,00","130.000,00","0,00","0,00","130.000,00","130.000,00","0,00","130.000,00",2025-12-16T18:14:28.151388
2021,2021-11-18,1680,6975/2021(PL2276-2021),10019.01,13.392.6219.9075.0233,não,ATIVO,230101,SECRETARIA DE ESTADO DE CULTURA E ECONOMIA CRIATIVA DO DISTRITO FEDERAL,"240.000,00","240.000,00","0,00","0,13","239.999,87","240.000,00","0,00","239.999,87",2025-12-16T18:14:28.151388
2021,2021-11-18,1681,6975/2021(PL2276-2021),10020.01,11.333.6207.9107.0145,não,ATIVO,240101,SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONÔMICO DO DISTRITO FEDERAL,"2.211.358,00","2.211.358,00","1.358,00","33.352,02","2.176.647,98","2.210.000,00","1.358,00","2.176.647,98",2025-12-16T18:14:28.151388
2021,2021-11-18,1682,6975/2021(PL2276-2021),10021.01,27.392.6219.9075.0237,não,ATIVO,310101,SECRETARIA DE ESTADO DE TURISMO DO DISTRITO FEDERAL,"82.000,00","82.000,00","0,00","0,00","82.000,00","82.000,00","0,00","82.000,00",2025-12-16T18:14:28.151388
2021,2021-11-18,1683,6975/2021(PL2276-2021),10022.01,27.392.6219.9075.0236,não,ATIVO,310101,SECRETARIA DE ESTADO DE TURISMO DO DISTRITO FEDERAL,"82.000,00","82.000,00","0,00","0,00","82.000,00","82.000,00","0,00","82.000,00",2025-12-16T18:14:28.151388
2021,2021-11-18,1684,6975/2021(PL2276-2021),10025.01,13.392.6219.9075.0238,não,ATIVO,310101,SECRETARIA DE ESTADO DE TURISMO DO DISTRITO FEDERAL,"100.000,00","100.000,00","0,00","0,00","100.000,00","100.000,00","0,00","100.000,00",2025-12-16T18:14:28.151388
2021,2021-11-18,1685,6975/2021(PL2276-2021),10026.01,27.812.6206.9080.0125,não,ATIVO,340101,SECRETARIA DE ESTADO DO ESPORTE E LAZER DO DISTRITO FEDERAL,"200.000,00","200.000,00","200.000,00","0,00","0,00","0,00","200.000,00","0,00",2025-12-16T18:14:28.151388
2021,2021-11-18,1686,6975/2021(PL2276-2021),10027.01,10.302.8217.4057.0010,não,ATIVO,220902,FUNDO DE SAÚDE DO CORPO DE BOMBEIROS,"3.000.000,00","3.000.000,00","0,00","0,00","3.000.000,00","3.000.000,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2021-11-18,1687,6975/2021(PL2276-2021),10028.01,20.606.6201.4119.0010,não,CANCELADO,210101,"SECRETARIA DE ESTADO DA AGRICULTURA, ABASTECIMENTO E DESENVOLVIMENTO RURAL DO DISTRITO FEDERAL","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2021-11-18,1688,6975/2021(PL2276-2021),10029.01,20.306.6201.4115.0009,não,CANCELADO,210101,"SECRETARIA DE ESTADO DA AGRICULTURA, ABASTECIMENTO E DESENVOLVIMENTO RURAL DO DISTRITO FEDERAL","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2021-11-18,1689,6975/2021(PL2276-2021),10030.01,26.122.8216.8502.0121,não,ATIVO,200202,DEPARTAMENTO DE ESTRADAS DE RODAGEM,"400.000,00","400.000,00","0,00","0,00","400.000,00","400.000,00","0,00","181.585,29",2025-12-16T18:14:28.151388
2021,2021-11-18,1690,6975/2021(PL2276-2021),10032.01,06.181.6217.1474.0003,não,ATIVO,220103,POLÍCIA MILITAR DO DISTRITO FEDERAL,"350.000,00","350.000,00","0,00","0,00","350.000,00","350.000,00","0,00","350.000,00",2025-12-16T18:14:28.151388
2021,2021-11-18,1691,6975/2021(PL2276-2021),10033.01,27.812.6206.9080.0123,não,CANCELADO,340101,SECRETARIA DE ESTADO DO ESPORTE E LAZER DO DISTRITO FEDERAL,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2021-11-18,1692,6975/2021(PL2276-2021),10034.01,27.812.6206.9080.0124,não,ATIVO,340101,SECRETARIA DE ESTADO DO ESPORTE E LAZER DO DISTRITO FEDERAL,"100.000,00","100.000,00","0,00","100.000,00","0,00","100.000,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2021-11-18,1693,6975/2021(PL2276-2021),10036.01,15.365.6221.3238.0002,não,CANCELADO,190201,COMPANHIA URBANIZADORA DA NOVA CAPITAL,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2022-03-23,1694,6975/2021(PL2276-2021),10040.01,20.606.6201.2173.0038,não,ATIVO,210203,EMPRESA DE ASSISTÊNCIA TÉCNICA E EXTENSÃO RURAL DO DISTRITO FEDERAL,"160.000,00","160.000,00","0,00","160.000,00","0,00","160.000,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2022-03-23,1695,6975/2021(PL2276-2021),10041.01,20.606.6201.2173.0039,não,ATIVO,210203,EMPRESA DE ASSISTÊNCIA TÉCNICA E EXTENSÃO RURAL DO DISTRITO FEDERAL,"20.000,00","20.000,00","20.000,00","0,00","0,00","0,00","20.000,00","0,00",2025-12-16T18:14:28.151388
2021,2021-11-18,1696,6975/2021(PL2276-2021),10045.01,27.392.6219.9075.0234,não,ATIVO,310101,SECRETARIA DE ESTADO DE TURISMO DO DISTRITO FEDERAL,"82.000,00","82.000,00","0,00","0,00","82.000,00","82.000,00","0,00","82.000,00",2025-12-16T18:14:28.151388
2021,2021-11-19,1697,6975/2021(PL2276-2021),10001.01,11.244.6207.9107.0143,não,ATIVO,190119,ADM. REG. DO RIACHO FUNDO,"30.000,00","30.000,00","0,00","30.000,00","0,00","30.000,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2021-12-12,1698,6.999/2021(PL2424),11029.01,04.695.6207.9107.0154,não,ATIVO,130103,SECRETARIA DE ESTADO DE ECONOMIA DO DISTRITO FEDERAL,"300.000,00","300.000,00","0,00","0,00","300.000,00","300.000,00","0,00","300.000,00",2025-12-16T18:14:28.151388
2021,2021-12-12,1699,6.999/2021(PL2424),11025.01,04.695.6207.9107.0153,não,ATIVO,130103,SECRETARIA DE ESTADO DE ECONOMIA DO DISTRITO FEDERAL,"645.000,00","645.000,00","0,00","0,00","645.000,00","645.000,00","0,00","645.000,00",2025-12-16T18:14:28.151388
2021,2021-12-12,1700,6.999/2021(PL2424),11001.01,04.695.6207.9107.0162,não,ATIVO,130103,SECRETARIA DE ESTADO DE ECONOMIA DO DISTRITO FEDERAL,"1.480.000,00","1.480.000,00","0,00","185.273,48","1.294.726,52","1.480.000,00","0,00","1.294.726,52",2025-12-16T18:14:28.151388
2021,2021-12-12,1701,6.999/2021(PL2424),11020.01,04.695.6207.9107.0152,não,ATIVO,130103,SECRETARIA DE ESTADO DE ECONOMIA DO DISTRITO FEDERAL,"260.000,00","260.000,00","0,00","0,00","260.000,00","260.000,00","0,00","260.000,00",2025-12-16T18:14:28.151388
2021,2021-12-12,1702,6.999/2021(PL2424),11021.01,04.695.6207.9107.0146,não,ATIVO,130103,SECRETARIA DE ESTADO DE ECONOMIA DO DISTRITO FEDERAL,"170.000,00","170.000,00","0,00","0,00","170.000,00","170.000,00","0,00","170.000,00",2025-12-16T18:14:28.151388
2021,2021-12-12,1703,6.999/2021(PL2424),11006.01,04.695.6207.9107.0164,não,ATIVO,130103,SECRETARIA DE ESTADO DE ECONOMIA DO DISTRITO FEDERAL,"1.760.000,00","1.760.000,00","0,00","185.273,47","1.574.726,53","1.760.000,00","0,00","1.574.726,53",2025-12-16T18:14:28.151388
2021,2021-12-12,1704,6.999/2021(PL2424),11027.01,04.695.6207.9107.0161,não,ATIVO,130103,SECRETARIA DE ESTADO DE ECONOMIA DO DISTRITO FEDERAL,"336.667,00","336.667,00","0,00","0,00","336.667,00","336.667,00","0,00","336.667,00",2025-12-16T18:14:28.151388
2021,2021-12-12,1705,6.999/2021(PL2424),11024.01,04.695.6207.9107.0149,não,ATIVO,130103,SECRETARIA DE ESTADO DE ECONOMIA DO DISTRITO FEDERAL,"500.000,00","500.000,00","0,00","0,00","500.000,00","500.000,00","0,00","500.000,00",2025-12-16T18:14:28.151388
2021,2021-12-12,1706,6.999/2021(PL2424),11010.01,04.695.6207.9107.0159,não,ATIVO,130103,SECRETARIA DE ESTADO DE ECONOMIA DO DISTRITO FEDERAL,"970.000,00","970.000,00","0,00","0,00","970.000,00","970.000,00","0,00","970.000,00",2025-12-16T18:14:28.151388
2021,2021-12-12,1707,6.999/2021(PL2424),11031.01,04.695.6207.9107.0165,não,ATIVO,130103,SECRETARIA DE ESTADO DE ECONOMIA DO DISTRITO FEDERAL,"851.000,00","851.000,00","0,00","0,00","851.000,00","851.000,00","0,00","851.000,00",2025-12-16T18:14:28.151388
2021,2021-12-12,1708,6.999/2021(PL2424),11030.01,04.695.6207.9107.0158,não,ATIVO,130103,SECRETARIA DE ESTADO DE ECONOMIA DO DISTRITO FEDERAL,"333.000,00","333.000,00","0,00","0,00","333.000,00","333.000,00","0,00","333.000,00",2025-12-16T18:14:28.151388
2021,2021-12-12,1709,6.999/2021(PL2424),11013.01,04.695.6207.9107.0147,não,ATIVO,130103,SECRETARIA DE ESTADO DE ECONOMIA DO DISTRITO FEDERAL,"1.000.000,00","1.000.000,00","0,00","185.273,48","814.726,52","1.000.000,00","0,00","814.726,52",2025-12-16T18:14:28.151388
2021,2021-12-12,1710,6.999/2021(PL2424),11019.01,04.695.6207.9107.0151,não,ATIVO,130103,SECRETARIA DE ESTADO DE ECONOMIA DO DISTRITO FEDERAL,"700.000,00","700.000,00","0,00","0,00","700.000,00","700.000,00","0,00","700.000,00",2025-12-16T18:14:28.151388
2021,2021-12-12,1711,6.999/2021(PL2424),11016.01,04.695.6207.9107.0148,não,ATIVO,130103,SECRETARIA DE ESTADO DE ECONOMIA DO DISTRITO FEDERAL,"600.000,00","600.000,00","0,00","0,00","600.000,00","600.000,00","0,00","600.000,00",2025-12-16T18:14:28.151388
2021,2021-12-12,1712,6.999/2021(PL2424),11005.01,04.695.6207.9107.0163,não,ATIVO,130103,SECRETARIA DE ESTADO DE ECONOMIA DO DISTRITO FEDERAL,"533.800,00","533.800,00","0,00","0,00","533.800,00","533.800,00","0,00","533.800,00",2025-12-16T18:14:28.151388
2021,2021-12-12,1713,6.999/2021(PL2424),11008.01,04.695.6207.9107.0156,não,ATIVO,130103,SECRETARIA DE ESTADO DE ECONOMIA DO DISTRITO FEDERAL,"500.000,00","500.000,00","0,00","0,00","500.000,00","500.000,00","0,00","500.000,00",2025-12-16T18:14:28.151388
2021,2021-12-12,1714,6.999/2021(PL2424),11026.01,04.695.6207.9107.0160,não,ATIVO,130103,SECRETARIA DE ESTADO DE ECONOMIA DO DISTRITO FEDERAL,"700.000,00","700.000,00","0,00","0,00","700.000,00","700.000,00","0,00","700.000,00",2025-12-16T18:14:28.151388
2021,2021-12-12,1715,6.999/2021(PL2424),11032.01,04.695.6207.9107.0166,não,ATIVO,130103,SECRETARIA DE ESTADO DE ECONOMIA DO DISTRITO FEDERAL,"588.000,00","588.000,00","0,00","0,00","588.000,00","588.000,00","0,00","588.000,00",2025-12-16T18:14:28.151388
2021,2021-12-12,1716,6.999/2021(PL2424),11009.01,04.695.6207.9107.0157,não,ATIVO,130103,SECRETARIA DE ESTADO DE ECONOMIA DO DISTRITO FEDERAL,"661.300,00","661.300,00","0,00","0,00","661.300,00","661.300,00","0,00","661.300,00",2025-12-16T18:14:28.151388
2021,2021-12-12,1717,6.999/2021(PL2424),11007.01,04.695.6207.9107.0155,não,ATIVO,130103,SECRETARIA DE ESTADO DE ECONOMIA DO DISTRITO FEDERAL,"1.500.000,00","1.500.000,00","0,00","185.273,48","1.314.726,52","1.500.000,00","0,00","1.314.726,52",2025-12-16T18:14:28.151388
2021,2021-12-13,1718,6.999/2021(PL2424),11028.01,12.122.6221.9068.0275,não,ATIVO,160101,SECRETARIA DE ESTADO DE EDUCAÇÃO DO DISTRITO FEDERAL,"1.065.000,00","1.065.000,00","1.065.000,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2021-12-21,1719,/2021(PLDECRETO Nº 42.801),00013.02,14.243.6211.9078.0056,não,ATIVO,650101,"SECRETARIA DE ESTADO DE CIÊNCIA, TECNOLOGIA E INOVAÇÃO DO DISTRITO FEDERAL","1.358.658,00","1.358.658,00","0,00","317,16","1.358.340,84","1.358.658,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2021-12-16,1720,/2021(PLDECRETO Nº 42.801),09008.02,14.573.6207.9118.0022,não,ATIVO,650101,"SECRETARIA DE ESTADO DE CIÊNCIA, TECNOLOGIA E INOVAÇÃO DO DISTRITO FEDERAL","100.000,00","100.000,00","100.000,00","0,00","0,00","0,00","100.000,00","0,00",2025-12-16T18:14:28.151388
2021,2021-12-17,1723,7007/2021(PL2313-2021),12002.01,10.301.8217.4057.0011,não,ATIVO,220901,FUNDO DE SAÚDE DA POLÍCIA MILITAR,"400.000,00","400.000,00","0,00","0,00","400.000,00","400.000,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2021-12-17,1724,7007/2021(PL2313-2021),12003.01,15.451.6207.3247.0038,não,ATIVO,190201,COMPANHIA URBANIZADORA DA NOVA CAPITAL,"170.000,00","170.000,00","170.000,00","0,00","0,00","0,00","170.000,00","0,00",2025-12-16T18:14:28.151388
2021,2021-12-17,1725,7007/2021(PL2313-2021),12007.01,27.392.6206.3678.0188,não,ATIVO,310101,SECRETARIA DE ESTADO DE TURISMO DO DISTRITO FEDERAL,"150.000,00","150.000,00","150.000,00","0,00","0,00","0,00","150.000,00","0,00",2025-12-16T18:14:28.151388
2021,2021-12-17,1726,7007/2021(PL2313-2021),12008.01,10.364.8202.9083.0015,não,ATIVO,170901,FUNDO DE SAÚDE DO DISTRITO FEDERAL,"400.000,00","400.000,00","400.000,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2021-12-17,1727,7007/2021(PL2313-2021),12018.01,20.306.6201.4115.0010,não,ATIVO,210101,"SECRETARIA DE ESTADO DA AGRICULTURA, ABASTECIMENTO E DESENVOLVIMENTO RURAL DO DISTRITO FEDERAL","150.000,00","150.000,00","150.000,00","0,00","0,00","0,00","150.000,00","0,00",2025-12-16T18:14:28.151388
2021,2021-12-27,1729,7024/2021(PL2347-2021),13006.01,15.752.6209.8507.0067,não,ATIVO,190107,ADM. REG. DE SOBRADINHO,"600.000,00","600.000,00","600.000,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2021-12-27,1730,7024/2021(PL2347-2021),13013.01,06.181.6217.1474.0005,não,ATIVO,220103,POLÍCIA MILITAR DO DISTRITO FEDERAL,"300.000,00","300.000,00","300.000,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2021-12-27,1733,7024/2021(PL2347-2021),13016.01,04.122.8205.8517.0196,não,CANCELADO,190111,ADM. REG. DE CEILÂNDIA,"30.000,00","0,00","0,00","0,00","0,00","0,00","30.000,00","0,00",2025-12-16T18:14:28.151388
2021,2021-12-27,1734,7024/2021(PL2347-2021),13017.01,20.126.8201.2557.0123,não,ATIVO,210101,"SECRETARIA DE ESTADO DA AGRICULTURA, ABASTECIMENTO E DESENVOLVIMENTO RURAL DO DISTRITO FEDERAL","420.000,00","420.000,00","420.000,00","0,00","0,00","0,00","420.000,00","0,00",2025-12-16T18:14:28.151388
2021,2021-12-27,1735,7024/2021(PL2347-2021),13020.01,11.333.6207.9107.0167,não,ATIVO,240101,SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONÔMICO DO DISTRITO FEDERAL,"1.200.000,00","1.200.000,00","100.000,00","6.456,90","1.093.543,10","1.100.000,00","100.000,00","1.093.543,10",2025-12-16T18:14:28.151388
2021,2021-12-27,1736,7024/2021(PL2347-2021),13021.01,15.122.8209.2396.0112,não,ATIVO,190201,COMPANHIA URBANIZADORA DA NOVA CAPITAL,"1.014.459,00","1.014.459,00","0,00","0,47","1.014.458,53","1.014.459,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2021-12-27,1737,7024/2021(PL2347-2021),13026.01,10.122.6202.4166.0055,não,ATIVO,170901,FUNDO DE SAÚDE DO DISTRITO FEDERAL,"600.000,00","600.000,00","600.000,00","0,00","0,00","0,00","600.000,00","0,00",2025-12-16T18:14:28.151388
2021,2021-12-27,1738,7024/2021(PL2347-2021),13043.01,15.451.6221.9068.0276,não,CANCELADO,160101,SECRETARIA DE ESTADO DE EDUCAÇÃO DO DISTRITO FEDERAL,"140.000,00","0,00","0,00","0,00","0,00","140.000,00","0,00","0,00",2025-12-16T18:14:28.151388
2021,2021-12-30,1739,7.031/2021(PL2439),14001.01,11.333.6207.9107.0171,sim,ATIVO,240101,SECRETARIA DE ESTADO DE DESENVOLVIMENTO ECONÔMICO DO DISTRITO FEDERAL,"0,00","4.000.000,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2022,2022-07-15,1742,7061 LOA/2022(PL2224-2021),00066.01,12.122.6221.9068.0276,não,ATIVO,160101,SECRETARIA DE ESTADO DE EDUCAÇÃO DO DISTRITO FEDERAL,"4.124.000,00","4.124.000,00","0,00","0,00","4.124.000,00","4.124.000,00","0,00","4.124.000,00",2025-12-16T18:14:28.151388
2022,2022-09-26,1743,7061 LOA/2022(PL2224-2021),00497.01,10.302.6202.9107.0140,não,ATIVO,170901,FUNDO DE SAÚDE DO DISTRITO FEDERAL,"2.500.000,00","2.500.000,00","0,00","959.500,00","1.540.500,00","3.500.000,00","'-1.000.000,00","0,00",2025-12-16T18:14:28.151388
2022,2022-03-11,1744,7061 LOA/2022(PL2224-2021),00498.01,13.392.6219.9075.0249,não,ATIVO,230101,SECRETARIA DE ESTADO DE CULTURA E ECONOMIA CRIATIVA DO DISTRITO FEDERAL,"6.320.383,00","6.320.383,00","0,00","31.040,90","6.289.342,10","6.290.000,00","'-260.617,00","4.289.382,10",2025-12-16T18:14:28.151388
2022,2022-01-17,1745,7061 LOA/2022(PL2224-2021),00499.01,27.812.6206.9080.0130,não,ATIVO,340101,SECRETARIA DE ESTADO DO ESPORTE E LAZER DO DISTRITO FEDERAL,"541.398,00","541.398,00","0,00","331.002,37","210.395,63","971.000,00","'-1.258.602,00","210.395,63",2025-12-16T18:14:28.151388
2022,2022-01-17,1746,7061 LOA/2022(PL2224-2021),00500.01,23.695.6207.9085.0040,não,ATIVO,310101,SECRETARIA DE ESTADO DE TURISMO DO DISTRITO FEDERAL,"860.504,00","860.504,00","0,00","0,95","860.503,05","918.140,00","'-57.636,00","860.503,05",2025-12-16T18:14:28.151388
2022,2022-09-26,1747,7061 LOA/2022(PL2224-2021),00501.01,15.451.6209.1110.9977,não,ATIVO,190130,ADM. REG. DO ITAPOÃ,"1.000.000,00","2.000.000,00","0,00","0,00","2.000.000,00","1.000.000,00","0,00","2.000.000,00",2025-12-16T18:14:28.151388
2022,2022-03-11,1748,7061 LOA/2022(PL2224-2021),00502.01,15.451.6209.1110.9978,não,CANCELADO,190107,ADM. REG. DE SOBRADINHO,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2022,2022-01-17,1749,7061 LOA/2022(PL2224-2021),00503.01,15.451.6209.1110.9979,não,CANCELADO,190128,ADM. REG. DE SOBRADINHO II,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2022,2022-01-17,1750,7061 LOA/2022(PL2224-2021),00504.01,15.451.6209.1110.9980,não,CANCELADO,190122,ADM. REG. DE ÁGUAS CLARAS,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2022,2022-03-11,1751,7061 LOA/2022(PL2224-2021),00505.01,15.451.6209.1110.9981,não,CANCELADO,190104,ADM. REG. DO GAMA,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
2022,2022-01-17,1752,7061 LOA/2022(PL2224-2021),00506.01,15.451.6209.1110.9982,não,CANCELADO,190104,ADM. REG. DO GAMA,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",2025-12-16T18:14:28.151388
