ano,tipo_votacao,co_materia,materia,data,votos_sim,votos_nao,abstencoes,votos_nao_informado,total_votos,as_of,ementa
2025,SIMBOLICA,2412,PL 1742/2025 - PARECER CEOF,2025-06-24,0,0,0,1,1,2026-08-27,"AUTORIA: PODER EXECUTIVO

RELATORIA: EDUARDO PEDROSA

DISPÕE SOBRE AS DIRETRIZES ORÇAMENTÁRIAS PARA O EXERCÍCIO FINANCEIRO DE 2026 E DÁ OUTRAS PROVIDÊNCIAS."
2025,SIMBOLICA,2413,PL 1742/2025 - 1º TURNO,2025-06-24,0,0,0,1,1,2026-08-27,"AUTORIA: PODER EXECUTIVO

RELATORIA: EDUARDO PEDROSA

DISPÕE SOBRE AS DIRETRIZES ORÇAMENTÁRIAS PARA O EXERCÍCIO FINANCEIRO DE 2026 E DÁ OUTRAS PROVIDÊNCIAS."
2025,SIMBOLICA,2414,PL 1742/2025 - 2º TURNO,2025-06-24,0,0,0,1,1,2026-08-27,"AUTORIA: PODER EXECUTIVO

DISPÕE SOBRE AS DIRETRIZES ORÇAMENTÁRIAS PARA O EXERCÍCIO FINANCEIRO DE 2026 E DÁ OUTRAS PROVIDÊNCIAS."
2025,SIMBOLICA,2415,PL 1593/2025 - 1º TURNO,2025-06-24,0,0,0,1,1,2026-08-27,"AUTORIA: THIAGO MANZONI

ALTERA A LEI 3.830, DE 14 DE MARÇO DE 2006, QUE “DISPÕE QUANTO AO IMPOSTO SOBRE A TRANSMISSÃO “INTER VIVOS” DE BENS IMÓVEIS E DE DIREITOS A ELES
RELATIVOS – ITBI, E DÁ OUTRAS PROVIDÊNCIAS”, PARA ESTABELECER O VALOR DE MERCADO DO IMÓVEL COMO BASE DE CÁLCULO DO IMPOSTO SOBRE A TRANSMISSÃO “INTER VIVOS” DE BENS IMÓVEIS E DE DIREITOS A ELES RELATIVOS - ITBI."
2025,SIMBOLICA,2416,PL 1593/2025 - 2º TURNO,2025-06-24,0,0,0,1,1,2026-08-27,"AUTORIA: THIAGO MANZONI

ALTERA A LEI 3.830, DE 14 DE MARÇO DE 2006, QUE “DISPÕE QUANTO AO IMPOSTO SOBRE A TRANSMISSÃO “INTER VIVOS” DE BENS IMÓVEIS E DE DIREITOS A ELES
RELATIVOS – ITBI, E DÁ OUTRAS PROVIDÊNCIAS”, PARA ESTABELECER O VALOR DE MERCADO DO IMÓVEL COMO BASE DE CÁLCULO DO IMPOSTO SOBRE A TRANSMISSÃO “INTER VIVOS” DE BENS IMÓVEIS E DE DIREITOS A ELES RELATIVOS - ITBI."
2025,SIMBOLICA,2417,PL 1661/2025 - 1º TURNO,2025-06-24,0,0,0,1,1,2026-08-27,"AUTORIA: DAYSE AMARÍLIO

ALTERA A LEI Nº 4.949/12, QUE ESTABELECE NORMAS GERAIS PARA REALIZAÇÃO DE CONCURSO PÚBLICO PELA ADMINISTRAÇÃO DIRETA, AUTÁRQUICA E FUNDACIONAL DO DISTRITO FEDERAL."
2025,SIMBOLICA,2418,"PL 1661/2025 - PARECERES CAS, CEC, CEOF E CCJ",2025-06-24,0,0,0,1,1,2026-08-27,"AUTORIA: DAYSE AMARÍLIO

RELATORIAS: ROGÉRIO MORRO DA CRUZ - CAS, GABRIEL MAGNO - CEC, EDUARDO PEDROSA - CEOF E THIAGO MANZONI - CCJ.

ALTERA A LEI Nº 4.949/12, QUE ESTABELECE NORMAS GERAIS PARA REALIZAÇÃO DE CONCURSO PÚBLICO PELA ADMINISTRAÇÃO DIRETA, AUTÁRQUICA E FUNDACIONAL DO DISTRITO FEDERAL."
2025,SIMBOLICA,2419,PL 1661/2025 - 2º TURNO,2025-06-24,0,0,0,1,1,2026-08-27,"AUTORIA: DAYSE AMARÍLIO

ALTERA A LEI Nº 4.949/12, QUE ESTABELECE NORMAS GERAIS PARA REALIZAÇÃO DE CONCURSO PÚBLICO PELA ADMINISTRAÇÃO DIRETA, AUTÁRQUICA E FUNDACIONAL DO DISTRITO FEDERAL."
2025,SIMBOLICA,2420,"PL 1449/2025 - PARECERES CAS, CEOF E CCJ",2025-06-24,0,0,0,1,1,2026-08-27,"AUTORIA: CHICO VIGILANTE

RELATORIAS: ROGÉRIO MORRO DA CRUZ - CAS, EDUARDO PEDROSA - CEOF E THIAGO MANZONI - CCJ.

INSTITUI O SISTEMA DE ACADEMIA DISTRITAL DA SAÚDE E ENVELHECIMENTO SAUDÁVEL DA TERCEIRA IDADE NO ÂMBITO DO DISTRITO FEDERAL E DÁ OUTRAS
PROVIDÊNCIAS."
2025,SIMBOLICA,2421,PL 1449/2025 - 1º TURNO,2025-06-24,0,0,0,1,1,2026-08-27,"AUTORIA: CHICO VIGILANTE

INSTITUI O SISTEMA DE ACADEMIA DISTRITAL DA SAÚDE E ENVELHECIMENTO SAUDÁVEL DA TERCEIRA IDADE NO ÂMBITO DO DISTRITO FEDERAL E DÁ OUTRAS
PROVIDÊNCIAS."
2025,SIMBOLICA,2422,PL 1449/2025 - 2º TURNO,2025-06-24,0,0,0,1,1,2026-08-27,"AUTORIA: CHICO VIGILANTE

INSTITUI O SISTEMA DE ACADEMIA DISTRITAL DA SAÚDE E ENVELHECIMENTO SAUDÁVEL DA TERCEIRA IDADE NO ÂMBITO DO DISTRITO FEDERAL E DÁ OUTRAS
PROVIDÊNCIAS."
2025,SIMBOLICA,2423,"PL 1606/2025 - PARECERES CSA, CDDM, CEOF E CCJ",2025-06-24,0,0,0,1,1,2026-08-27,"AUTORIA: DAYSE AMARÍLIO

RELATORIAS: DAYSE AMARÍLIO- CSA, DAYSE AMARÍLIO - CDDM, JAQUELINE SILVA - CEOF E THIAGO MANZONI - CCJ

ASSEGURA NO ÂMBITO DO DISTRITO FEDERAL, A IMPLEMENTAÇÃO DO PROGRAMA DE REJUVENESCIMENTO ÍNTIMO – PRI, PARA PACIENTES EM TRATAMENTO ONCOLÓGICO, E DÁ OUTRAS PROVIDÊNCIAS"
2025,SIMBOLICA,2424,PL 1606/2025 - 1º TURNO,2025-06-24,0,0,0,1,1,2026-08-27,"AUTORIA: DAYSE AMARÍLIO

RELATORIAS: HERMETO - CSA, DAYSE AMARÍLIO - CDDM, EDUARDO PEDROSA - CEOF E THIAGO MANZONI - CCJ

ASSEGURA NO ÂMBITO DO DISTRITO FEDERAL, A IMPLEMENTAÇÃO DO PROGRAMA DE REJUVENESCIMENTO ÍNTIMO – PRI, PARA PACIENTES EM TRATAMENTO ONCOLÓGICO, E DÁ OUTRAS PROVIDÊNCIAS"
2025,SIMBOLICA,2425,PL 1606/2025 - 2º TURNO,2025-06-24,0,0,0,1,1,2026-08-27,"AUTORIA: DAYSE AMARÍLIO

RELATORIAS: HERMETO - CSA, DAYSE AMARÍLIO - CDDM, EDUARDO PEDROSA - CEOF E THIAGO MANZONI - CCJ

ASSEGURA NO ÂMBITO DO DISTRITO FEDERAL, A IMPLEMENTAÇÃO DO PROGRAMA DE REJUVENESCIMENTO ÍNTIMO – PRI, PARA PACIENTES EM TRATAMENTO ONCOLÓGICO, E DÁ OUTRAS PROVIDÊNCIAS"
2025,SIMBOLICA,2426,PLC 64/2025 - PARECERES CEOF E CCJ,2025-06-24,0,0,0,1,1,2026-08-27,"AUTORIA: FÁBIO FÉLIX

RELATORIAS: EDUARDO PEDROSA - CEOF E CHICO VIGILANTE - CCJ

INSTITUI A POLÍTICA DISTRITAL DE ARBORIZAÇÃO URBANA E DE COMBATE A DESIGUALDADES AMBIENTAIS E DÁ OUTRAS PROVIDÊNCIAS."
2025,SIMBOLICA,2429,PLC 7/2023 - PARECERES CEOF E CCJ,2025-06-24,0,0,0,1,1,2026-08-27,"AUTORIA: GABRIEL MAGNO

RELATORIAS: EDUARDO PEDROSA - CEOF E FÁBIO FELIX - CCJ

ADEQUA O FUNDO DE DEFESA DOS DIREITOS DO CONSUMIDOR, CRIADO PELA LEI COMPLEMENTAR Nº 50, DE 23 DE DEZEMBRO DE 1997, PARA GARANTIR O
MÍNIMO EXISTENCIAL AOS SUPERENDIVIDADOS."
2025,SIMBOLICA,2432,"PL 1411/2024 - PARECERES CAS, CEOF E CCJ",2025-06-24,0,0,0,1,1,2026-08-27,"AUTORIA: JAQUELINE SILVA

RELATORIAS: ROGÉRIO MORRO DA CRUZ - CAS, ROBÉRIO NEGREIROS - CEOF E THIAGO MANZONI - CCJ.

INSTITUI A POLÍTICA DISTRITAL DE PREVENÇÃO E COMBATE À DIVULGAÇÃO DE CONTEÚDO ÍNTIMO SEM CONSENTIMENTO DA MULHER, TAMBÉM CONHECIDA COMO
“REVENGE PORN”."
2025,SIMBOLICA,2433,PL 1411/2024 - 1º TURNO,2025-06-24,0,0,0,1,1,2026-08-27,"AUTORIA: JAQUELINE SILVA

INSTITUI A POLÍTICA DISTRITAL DE PREVENÇÃO E COMBATE À DIVULGAÇÃO DE CONTEÚDO ÍNTIMO SEM CONSENTIMENTO DA MULHER, TAMBÉM CONHECIDA COMO
“REVENGE PORN”."
2025,SIMBOLICA,2434,PL 1411/2024 - 2º TURNO,2025-06-24,0,0,0,1,1,2026-08-27,"AUTORIA: JAQUELINE SILVA

INSTITUI A POLÍTICA DISTRITAL DE PREVENÇÃO E COMBATE À DIVULGAÇÃO DE CONTEÚDO ÍNTIMO SEM CONSENTIMENTO DA MULHER, TAMBÉM CONHECIDA COMO
“REVENGE PORN”."
2025,SIMBOLICA,2435,PL 1012/2024 - PARECER CCJ,2025-06-24,0,0,0,1,1,2026-08-27,"AUTORIA: MARTINS MACHADO

RELATORIAS: THIAGO MANZONI - CCJ.

ALTERA A LEI Nº 6.023, DE 18 DE DEZEMBRO DE 2017, QUE ""INSTITUI O PROGRAMA DE DESCENTRALIZAÇÃO ADMINISTRATIVA E FINANCEIRA - PDAF E DISPÕE SOBRE SUA APLICAÇÃO E EXECUÇÃO NAS UNIDADES ESCOLARES E NAS REGIONAIS DE ENSINO DA REDE PÚBLICA DE ENSINO DO DISTRITO FEDERAL."""
2025,SIMBOLICA,2436,PL 1012/2024 - 1º TURNO,2025-06-24,0,0,0,1,1,2026-08-27,"AUTORIA: MARTINS MACHADO

ALTERA A LEI Nº 6.023, DE 18 DE DEZEMBRO DE 2017, QUE ""INSTITUI O PROGRAMA DE DESCENTRALIZAÇÃO ADMINISTRATIVA E FINANCEIRA - PDAF E DISPÕE SOBRE SUA APLICAÇÃO E EXECUÇÃO NAS UNIDADES ESCOLARES E NAS REGIONAIS DE ENSINO DA REDE PÚBLICA DE ENSINO DO DISTRITO FEDERAL."""
2025,SIMBOLICA,2437,PL 1012/2024 - 2º TURNO,2025-06-24,0,0,0,1,1,2026-08-27,"AUTORIA: MARTINS MACHADO

ALTERA A LEI Nº 6.023, DE 18 DE DEZEMBRO DE 2017, QUE ""INSTITUI O PROGRAMA DE DESCENTRALIZAÇÃO ADMINISTRATIVA E FINANCEIRA - PDAF E DISPÕE SOBRE SUA APLICAÇÃO E EXECUÇÃO NAS UNIDADES ESCOLARES E NAS REGIONAIS DE ENSINO DA REDE PÚBLICA DE ENSINO DO DISTRITO FEDERAL."""
2025,SIMBOLICA,2438,PL 1187/2024 - PARECER CCJ,2025-06-24,0,0,0,1,1,2026-08-27,"AUTORIA: PASTOR DANIEL DE CASTRO

RELATORIAS: IOLANDO - CCJ.

ESTABELECE QUE, NO MÍNIMO, 5% DOS INGRESSOS DE EVENTOS ORGANIZADOS NO ESTÁDIO NACIONAL DE BRASÍLIA – MANÉ GARRINCHA SEJAM RESERVADOS E
DISPONIBILIZADOS GRATUITAMENTE A PESSOAS DE BAIXA RENDA, NA FORMA QUE ESPECIFICA."
2025,SIMBOLICA,2439,PL 1187/2024 - 1º TURNO,2025-06-24,0,0,0,1,1,2026-08-27,"AUTORIA: PASTOR DANIEL DE CASTRO

ESTABELECE QUE, NO MÍNIMO, 5% DOS INGRESSOS DE EVENTOS ORGANIZADOS NO ESTÁDIO NACIONAL DE BRASÍLIA – MANÉ GARRINCHA SEJAM RESERVADOS E
DISPONIBILIZADOS GRATUITAMENTE A PESSOAS DE BAIXA RENDA, NA FORMA QUE ESPECIFICA."
2025,SIMBOLICA,2440,"PL 1630/2025 - PARECERES CAS, CEOF E CCJ",2025-06-24,0,0,0,1,1,2026-08-27,"AUTORIA: PAULA BELMONTE

RELATORIAS: ROGÉRIO MORRO DA CRUZ - CAS, EDUARDO PEDROSA - CEOF E IOLANDO - CCJ.

DISPÕE SOBRE A INSTITUIÇÃO DE QUARENTENA PARA O OCUPANTE DO CARGO DE SECRETÁRIO DE ESTADO DE SAÚDE DO DISTRITO FEDERAL E DE DIRETOR-PRESIDENTE DO INSTITUTO DE GESTÃO ESTRATÉGICA DE SAÚDE DO DISTRITO FEDERAL (IGESDF) AO DEIXAR O CARGO, NA FORMA QUE ESPECIFICA."
2025,SIMBOLICA,2441,PL 1630/2025 - 1º TURNO,2025-06-24,0,0,0,1,1,2026-08-27,"AUTORIA: PAULA BELMONTE

DISPÕE SOBRE A INSTITUIÇÃO DE QUARENTENA PARA O OCUPANTE DO CARGO DE SECRETÁRIO DE ESTADO DE SAÚDE DO DISTRITO FEDERAL E DE DIRETOR-PRESIDENTE DO INSTITUTO DE GESTÃO ESTRATÉGICA DE SAÚDE DO DISTRITO FEDERAL (IGESDF) AO DEIXAR O CARGO, NA FORMA QUE ESPECIFICA."
2025,SIMBOLICA,2442,PL 1630/2025 - 2º TURNO,2025-06-24,0,0,0,1,1,2026-08-27,"AUTORIA: PAULA BELMONTE

DISPÕE SOBRE A INSTITUIÇÃO DE QUARENTENA PARA O OCUPANTE DO CARGO DE SECRETÁRIO DE ESTADO DE SAÚDE DO DISTRITO FEDERAL E DE DIRETOR-PRESIDENTE DO INSTITUTO DE GESTÃO ESTRATÉGICA DE SAÚDE DO DISTRITO FEDERAL (IGESDF) AO DEIXAR O CARGO, NA FORMA QUE ESPECIFICA."
2025,SIMBOLICA,2444,PL 1218/2024 - PARECERES CEOF E CCJ,2025-06-24,0,0,0,1,1,2026-08-27,"AUTORIA: PEPA

RELATORIAS: EDUARDO PEDROSA - CEOF E THIAGO MANZONI - CCJ.

DISPÕE SOBRE O ACESSO AO SISTEMA ELETRÔNICO DE INFORMAÇÕES (SEI) PELOS ADVOGADOS REGULARMENTE INSCRITOS NA ORDEM DOS ADVOGADOS DO BRASIL - SECCIONAL DO DISTRITO FEDERAL (OAB/DF) NO ÂMBITO DO DISTRITO FEDERAL E DÁ OUTRAS PROVIDÊNCIAS."
2025,SIMBOLICA,2445,PL 2747/2022 - PARECERES CEC,2025-06-24,0,0,0,1,1,2026-08-27,"AUTORIA: IOLANDO

RELATORIA: THIAGO MANZONI - CEC

INSTITUI A MEDALHA DO MÉRITO CRISTÃO E DÁ OUTRAS PROVIDÊNCIAS."
2025,SIMBOLICA,2446,PL 1218/2024 - 1º TURNO,2025-06-24,0,0,0,1,1,2026-08-27,"AUTORIA: PEPA

DISPÕE SOBRE O ACESSO AO SISTEMA ELETRÔNICO DE INFORMAÇÕES (SEI) PELOS ADVOGADOS REGULARMENTE INSCRITOS NA ORDEM DOS ADVOGADOS DO BRASIL - SECCIONAL DO DISTRITO FEDERAL (OAB/DF) NO ÂMBITO DO DISTRITO FEDERAL E DÁ OUTRAS PROVIDÊNCIAS."
2025,SIMBOLICA,2447,PL 1218/2024 - 2º TURNO,2025-06-24,0,0,0,1,1,2026-08-27,"AUTORIA: PEPA

DISPÕE SOBRE O ACESSO AO SISTEMA ELETRÔNICO DE INFORMAÇÕES (SEI) PELOS ADVOGADOS REGULARMENTE INSCRITOS NA ORDEM DOS ADVOGADOS DO BRASIL - SECCIONAL DO DISTRITO FEDERAL (OAB/DF) NO ÂMBITO DO DISTRITO FEDERAL E DÁ OUTRAS PROVIDÊNCIAS."
2025,SIMBOLICA,2448,"PL 505/2023 - PARECERES CAS, CEC, CEOF E CCJ",2025-06-24,0,0,0,1,1,2026-08-27,"AUTORIA: RICARDO VALE

RELATORIAS: ROGÉRIO MORRO DA CRUZ - CAS, GABRIEL MAGNO - CEC, EDUARDO PEDROSA - CEOF E CHICO VIGILANTE - CCJ.

INSTITUI O PROGRAMA UNIFORME ESCOLAR NO DISTRITO FEDERAL, DESTINADO À CONCESSÃO DE UNIFORMES ESCOLARES AOS ALUNOS DA REDE PÚBLICA DE ENSINO DO DISTRITO
FEDERAL."
2025,SIMBOLICA,2449,PL 505/2023 - 1º TURNO,2025-06-24,0,0,0,1,1,2026-08-27,"AUTORIA: RICARDO VALE

RELATORIAS: ROGÉRIO MORRO DA CRUZ - CAS, GABRIEL MAGNO - CEC, EDUARDO PEDROSA - CEOF E THIAGO MANZONI - CCJ.

INSTITUI O PROGRAMA UNIFORME ESCOLAR NO DISTRITO FEDERAL, DESTINADO À CONCESSÃO DE UNIFORMES ESCOLARES AOS ALUNOS DA REDE PÚBLICA DE ENSINO DO DISTRITO
FEDERAL."
2025,SIMBOLICA,2450,PL 505/2023 - 2º TURNO,2025-06-24,0,0,0,1,1,2026-08-27,"AUTORIA: RICARDO VALE

RELATORIAS: ROGÉRIO MORRO DA CRUZ - CAS, GABRIEL MAGNO - CEC, EDUARDO PEDROSA - CEOF E THIAGO MANZONI - CCJ.

INSTITUI O PROGRAMA UNIFORME ESCOLAR NO DISTRITO FEDERAL, DESTINADO À CONCESSÃO DE UNIFORMES ESCOLARES AOS ALUNOS DA REDE PÚBLICA DE ENSINO DO DISTRITO
FEDERAL."
2025,SIMBOLICA,2451,PL 139/2023 - PARECERES CS E CCJ,2025-06-24,0,0,0,1,1,2026-08-27,"AUTORIA: ROGÉRIO MORRO DA CRUZ

RELATORIAS: IOLANDO - CS E IOLANDO - CCJ

PROÍBE A FABRICAÇÃO, A IMPORTAÇÃO, A COMERCIALIZAÇÃO, A DISTRIBUIÇÃO E A VEICULAÇÃO DE SÍMBOLOS, EMBLEMAS, ORNAMENTOS, DISTINTIVOS, IMAGENS, TEXTOS,
ÁUDIOS E PROPAGANDAS QUE TENHAM COMO FINALIDADE A PROPAGAÇÃO DE IDEOLOGIA FASCISTA, NAZISTA E SUPREMACISTA RACIAL NO ÂMBITO DO DISTRITO FEDERAL"
2025,SIMBOLICA,2452,PL 139/2023 - 1º TURNO,2025-06-24,0,0,0,1,1,2026-08-27,"AUTORIA: ROGÉRIO MORRO DA CRUZ

PROÍBE A FABRICAÇÃO, A IMPORTAÇÃO, A COMERCIALIZAÇÃO, A DISTRIBUIÇÃO E A VEICULAÇÃO DE SÍMBOLOS, EMBLEMAS, ORNAMENTOS, DISTINTIVOS, IMAGENS, TEXTOS,
ÁUDIOS E PROPAGANDAS QUE TENHAM COMO FINALIDADE A PROPAGAÇÃO DE IDEOLOGIA FASCISTA, NAZISTA E SUPREMACISTA RACIAL NO ÂMBITO DO DISTRITO FEDERAL"
2025,SIMBOLICA,2453,PL 139/2023 - 2º TURNO,2025-06-24,0,0,0,1,1,2026-08-27,"AUTORIA: ROGÉRIO MORRO DA CRUZ

PROÍBE A FABRICAÇÃO, A IMPORTAÇÃO, A COMERCIALIZAÇÃO, A DISTRIBUIÇÃO E A VEICULAÇÃO DE SÍMBOLOS, EMBLEMAS, ORNAMENTOS, DISTINTIVOS, IMAGENS, TEXTOS,
ÁUDIOS E PROPAGANDAS QUE TENHAM COMO FINALIDADE A PROPAGAÇÃO DE IDEOLOGIA FASCISTA, NAZISTA E SUPREMACISTA RACIAL NO ÂMBITO DO DISTRITO FEDERAL"
2025,SIMBOLICA,2457,PL 1778/2025 - PARECERES CS E CCJ,2025-06-24,0,0,0,1,1,2026-08-27,"AUTORIA: WELLINGTON LUIZ

RELATORIAS: IOLANDO - CS E THIAGO MANZONI - CCJ

INSTITUI O DIA 15 DE SETEMBRO COMO O DIA DA MEMÓRIA DOS POLICIAIS, E DÁ OUTRAS PROVIDÊNCIAS."
2025,SIMBOLICA,2458,PL 1778/2025 - 1º TURNO,2025-06-24,0,0,0,1,1,2026-08-27,"AUTORIA: WELLINGTON LUIZ

INSTITUI O DIA 15 DE SETEMBRO COMO O DIA DA MEMÓRIA DOS POLICIAIS, E DÁ OUTRAS PROVIDÊNCIAS."
2025,SIMBOLICA,2459,PL 1778/2025 - 2º TURNO,2025-06-24,0,0,0,1,1,2026-08-27,"AUTORIA: WELLINGTON LUIZ

INSTITUI O DIA 15 DE SETEMBRO COMO O DIA DA MEMÓRIA DOS POLICIAIS, E DÁ OUTRAS PROVIDÊNCIAS."
2025,SIMBOLICA,2460,PL 1696/2025 - PARECERES CSA E CCJ,2025-06-24,0,0,0,1,1,2026-08-27,"AUTORIA: JOAQUIM RORIZ NETO

RELATORIAS: DAYSE AMARÍLIO - CSA E THIAGO MANZONI - CCJ

DISPÕE SOBRE A ORIENTAÇÃO DO POSICIONAMENTO ADEQUADO DE RECÉM-NASCIDOS E BEBÊS DURANTE O SONO COMO MEDIDA PREVENTIVA À SÍNDROME DA MORTE SÚBITA INFANTIL E DÁ OUTRAS PROVIDÊNCIAS."
2025,SIMBOLICA,2461,PL 1696/2025 - 1º TURNO,2025-06-24,0,0,0,1,1,2026-08-27,"AUTORIA: JOAQUIM RORIZ NETO

DISPÕE SOBRE A ORIENTAÇÃO DO POSICIONAMENTO ADEQUADO DE RECÉM-NASCIDOS E BEBÊS DURANTE O SONO COMO MEDIDA PREVENTIVA À SÍNDROME DA MORTE SÚBITA INFANTIL E DÁ OUTRAS PROVIDÊNCIAS."
2025,SIMBOLICA,2462,PL 1696/2025 - 2º TURNO,2025-06-24,0,0,0,1,1,2026-08-27,"AUTORIA: JOAQUIM RORIZ NETO

DISPÕE SOBRE A ORIENTAÇÃO DO POSICIONAMENTO ADEQUADO DE RECÉM-NASCIDOS E BEBÊS DURANTE O SONO COMO MEDIDA PREVENTIVA À SÍNDROME DA MORTE SÚBITA INFANTIL E DÁ OUTRAS PROVIDÊNCIAS."
2025,SIMBOLICA,2463,"PL 1576/2025 - PARECERES CSA, CS, CEOF E CCJ",2025-06-24,0,0,0,1,1,2026-08-27,"AUTORIA: JORGE VIANNA

RELATORIAS: MARTINS MACHADO - CSA, IOLANDO - CS, EDUARDO PEDROSA - CEOF E THIAGO MANZONI - CCJ

DISPÕE SOBRE O EMPREGO DE SERVIÇOS ESPECIALIZADOS DE VIGILÂNCIA NA REDE PÚBLICA DE SAÚDE DO DISTRITO FEDERAL COM O OBJETIVO DE PROTEGER A INCOLUMIDADE FÍSICA E MORAL DOS PROFISSIONAIS DE SAÚDE."
2025,SIMBOLICA,2465,PL 1576/2025 - 2º TURNO,2025-06-24,0,0,0,1,1,2026-08-27,"AUTORIA: JORGE VIANNA

DISPÕE SOBRE O EMPREGO DE SERVIÇOS ESPECIALIZADOS DE VIGILÂNCIA NA REDE PÚBLICA DE SAÚDE DO DISTRITO FEDERAL COM O OBJETIVO DE PROTEGER A INCOLUMIDADE FÍSICA E MORAL DOS PROFISSIONAIS DE SAÚDE"
2025,SIMBOLICA,2467,PL 866/2024 - PARECER CCJ,2025-06-24,0,0,0,1,1,2026-08-27,"AUTORIA: PASTOR DANIEL DE CASTRO

RELATORIA: THIAGO MANZONI - CCJ.

DISPÕE SOBRE A PROTEÇÃO DAS MULHERES NAS UNIVERSIDADES DO DISTRITO FEDERAL."
2025,SIMBOLICA,2468,PL 866/2024 - 1º TURNO,2025-06-24,0,0,0,1,1,2026-08-27,"AUTORIA: PASTOR DANIEL DE CASTRO

DISPÕE SOBRE A PROTEÇÃO DAS MULHERES NAS UNIVERSIDADES DO DISTRITO FEDERAL."
2025,SIMBOLICA,2469,PL 866/2024 - 2º TURNO,2025-06-24,0,0,0,1,1,2026-08-27,"AUTORIA: PASTOR DANIEL DE CASTRO

DISPÕE SOBRE A PROTEÇÃO DAS MULHERES NAS UNIVERSIDADES DO DISTRITO FEDERAL."
2025,SIMBOLICA,2470,PR 61/2025 - PARECERES MD E CCJ,2025-06-24,0,0,0,1,1,2026-08-27,"AUTORIA: PAULA BELMONTE

RELATORIAS: RICARDO VALE - MD E THIAGO MANZONI - CCJ

DISPÕE SOBRE A INSTITUIÇÃO DA SEMANA LEGISLATIVA PELA PRIMEIRA INFÂNCIA NO ÂMBITO DA CÂMARA LEGISLATIVA DO DISTRITO FEDERAL E DÁ OUTRAS PROVIDÊNCIAS."
2025,SIMBOLICA,2471,PR 61/2025 - 1º TURNO,2025-06-24,0,0,0,1,1,2026-08-27,"AUTORIA: PAULA BELMONTE

DISPÕE SOBRE A INSTITUIÇÃO DA SEMANA LEGISLATIVA PELA PRIMEIRA INFÂNCIA NO ÂMBITO DA CÂMARA LEGISLATIVA DO DISTRITO FEDERAL E DÁ OUTRAS PROVIDÊNCIAS."
2025,SIMBOLICA,2472,PR 61/2025 - 2º TURNO,2025-06-24,0,0,0,1,1,2026-08-27,"AUTORIA: PAULA BELMONTE

DISPÕE SOBRE A INSTITUIÇÃO DA SEMANA LEGISLATIVA PELA PRIMEIRA INFÂNCIA NO ÂMBITO DA CÂMARA LEGISLATIVA DO DISTRITO FEDERAL E DÁ OUTRAS PROVIDÊNCIAS."
2025,SIMBOLICA,2473,PR 63/2025 - PARECER CCJ,2025-06-24,0,0,0,1,1,2026-08-27,"AUTORIA: MESA DIRETORA

RELATORIAS: THIAGO MANZONI - CCJ

ALTERA O REGIMENTO INTERNO DA CÂMARA LEGISLATIVA DO DISTRITO FEDERAL E A RESOLUÇÃO Nº 337, DE 2023, E DÁ OUTRAS PROVIDÊNCIAS"
2025,SIMBOLICA,2474,PR 63/2025 - 1º TURNO,2025-06-24,0,0,0,1,1,2026-08-27,"AUTORIA: MESA DIRETORA

ALTERA O REGIMENTO INTERNO DA CÂMARA LEGISLATIVA DO DISTRITO FEDERAL E A RESOLUÇÃO Nº 337, DE 2023, E DÁ OUTRAS PROVIDÊNCIAS"
2025,SIMBOLICA,2475,PR 63/2025 - 2º TURNO,2025-06-24,0,0,0,1,1,2026-08-27,"AUTORIA: MESA DIRETORA

ALTERA O REGIMENTO INTERNO DA CÂMARA LEGISLATIVA DO DISTRITO FEDERAL E A RESOLUÇÃO Nº 337, DE 2023, E DÁ OUTRAS PROVIDÊNCIAS"
2025,SIMBOLICA,2476,PL 2143/2021 - PARECERES CEOF E CCJ,2025-06-24,0,0,0,1,1,2026-08-27,"AUTORIA: ROOSEVELT

RELATORIAS: EDUARDO PEDROSA - CEOF E THIAGO MANZONI - CCJ.

DISPÕE SOBRE A RESPONSABILIZAÇÃO MATERIAL NOS ACIDENTES ENVOLVENDO VIATURAS OFICIAIS DOS ÓRGÃOS CIVIS E MILITARES DO DISTRITO FEDERAL E DÁ OUTRAS
PROVIDÊNCIAS."
2025,SIMBOLICA,2477,PL 2143/2021 - 1º TURNO,2025-06-24,0,0,0,1,1,2026-08-27,"AUTORIA: ROOSEVELT

DISPÕE SOBRE A RESPONSABILIZAÇÃO MATERIAL NOS ACIDENTES ENVOLVENDO VIATURAS OFICIAIS DOS ÓRGÃOS CIVIS E MILITARES DO DISTRITO FEDERAL E DÁ OUTRAS
PROVIDÊNCIAS."
2025,SIMBOLICA,2478,PL 2143/2021 - 2º TURNO,2025-06-24,0,0,0,1,1,2026-08-27,"AUTORIA: ROOSEVELT

DISPÕE SOBRE A RESPONSABILIZAÇÃO MATERIAL NOS ACIDENTES ENVOLVENDO VIATURAS OFICIAIS DOS ÓRGÃOS CIVIS E MILITARES DO DISTRITO FEDERAL E DÁ OUTRAS
PROVIDÊNCIAS."
