id_emenda,ano,nr_emenda,declarada_no_painel,declarada_no_portal,vl_lei_alteracao_painel,vl_lei_alteracao_portal,diferenca,vl_empenhado_painel,vl_empenhado_portal,diferenca_empenhado,motivo_da_ausencia,as_of_painel,as_of_portal
5144,2024,08019.01,sim,sim,"600.000,00","600.000,00","0,00","600.000,00","600.000,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5145,2024,08020.01,sim,sim,"1.000.000,00","1.000.000,00","0,00","994.000,00","994.000,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5146,2024,08023.01,sim,sim,"1.060.000,00","1.060.000,00","0,00","1.060.000,00","1.060.000,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5147,2024,08026.01,sim,sim,"200.000,00","200.000,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5148,2024,08009.01,sim,sim,"1.700.000,00","1.700.000,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5149,2024,08013.01,sim,não,"1.700.000,00",,,"0,00",,,declarada só no painel dentro do período que o portal cobre — o snapshot do portal (2025-12-16) é anterior à leitura do painel,2026-09-01,2025-12-16T18:14:28.151388
5150,2024,08018.01,sim,não,"1.700.000,00",,,"0,00",,,declarada só no painel dentro do período que o portal cobre — o snapshot do portal (2025-12-16) é anterior à leitura do painel,2026-09-01,2025-12-16T18:14:28.151388
5155,2025,00001.01,sim,sim,"4.000.000,00","4.000.000,00","0,00","4.000.000,00","4.000.000,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5156,2025,00002.01,sim,sim,"838.265,00","1.200.000,00","361.735,00","838.264,79","838.264,79","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5157,2025,00003.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5158,2025,00004.01,sim,sim,"7.514.676,00","11.554.899,00","4.040.223,00","7.514.673,00","6.895.203,00","'-619.470,00",,2026-09-01,2025-12-16T18:14:28.151388
5159,2025,00005.01,sim,sim,"500.000,00","500.000,00","0,00","497.832,50","497.832,50","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5160,2025,00006.01,sim,sim,"4.438.136,00","4.940.000,00","501.864,00","4.438.135,77","4.088.135,77","'-350.000,00",,2026-09-01,2025-12-16T18:14:28.151388
5161,2025,00007.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5162,2025,00008.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5163,2025,00009.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5164,2025,00010.01,sim,sim,"0,00","1.150.000,00","1.150.000,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5165,2025,00011.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5166,2025,00012.01,sim,sim,"0,00","500.000,00","500.000,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5167,2025,00013.01,sim,sim,"300.000,00","500.000,00","200.000,00","295.968,56","295.968,56","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5168,2025,00014.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5169,2025,00015.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5170,2025,00016.01,sim,sim,"500.000,00","500.000,00","0,00","500.000,00","500.000,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5171,2025,00017.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5172,2025,00018.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5173,2025,00019.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5174,2025,00020.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5175,2025,00021.01,sim,sim,"6.298.365,00","8.320.000,00","2.021.635,00","6.298.364,16","5.698.404,66","'-599.959,50",,2026-09-01,2025-12-16T18:14:28.151388
5176,2025,00022.01,sim,sim,"5.244.726,00","5.676.000,00","431.274,00","5.244.725,72","3.722.409,06","'-1.522.316,66",,2026-09-01,2025-12-16T18:14:28.151388
5177,2025,00023.01,sim,sim,"900.000,00","900.000,00","0,00","900.000,00","900.000,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5178,2025,00024.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5179,2025,00025.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5180,2025,00026.01,sim,sim,"6.500.000,00","6.500.000,00","0,00","6.500.000,00","6.500.000,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5181,2025,00027.01,sim,sim,"600.000,00","600.000,00","0,00","599.973,75","599.973,75","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5182,2025,00028.01,sim,sim,"65.000,00","65.000,00","0,00","62.000,00","62.000,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5183,2025,00029.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5184,2025,00030.01,sim,sim,"2.050.000,00","2.050.000,00","0,00","1.550.000,00","650.000,00","'-900.000,00",,2026-09-01,2025-12-16T18:14:28.151388
5185,2025,00031.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5186,2025,00032.01,sim,sim,"500.000,00","500.000,00","0,00","322.920,00","322.920,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5187,2025,00033.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5188,2025,00034.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5189,2025,00035.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5190,2025,00036.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5191,2025,00037.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5192,2025,00038.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5193,2025,00039.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5194,2025,00040.01,sim,sim,"2.947.758,00","3.550.000,00","602.242,00","2.947.757,80","2.947.757,80","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5195,2025,00041.01,sim,sim,"4.715.000,00","4.800.000,00","85.000,00","4.715.000,00","4.715.000,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5196,2025,00042.01,sim,sim,"125.000,00","125.000,00","0,00","125.000,00","75.000,00","'-50.000,00",,2026-09-01,2025-12-16T18:14:28.151388
5197,2025,00043.01,sim,sim,"2.300.000,00","2.400.000,00","100.000,00","1.900.000,00","1.900.000,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5198,2025,00044.01,sim,sim,"8.774.205,00","10.275.000,00","1.500.795,00","8.774.204,20","7.845.510,72","'-928.693,48",,2026-09-01,2025-12-16T18:14:28.151388
5199,2025,00045.01,sim,sim,"1.700.000,00","1.700.000,00","0,00","1.700.000,00","1.700.000,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5200,2025,00046.01,sim,sim,"0,00","220.000,00","220.000,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5201,2025,00047.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5202,2025,00048.01,sim,sim,"1.000.000,00","1.000.000,00","0,00","1.000.000,00","1.000.000,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5203,2025,00049.01,sim,sim,"500.000,00","500.000,00","0,00","500.000,00","500.000,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5204,2025,00050.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5205,2025,00051.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5206,2025,00052.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5207,2025,00053.01,sim,sim,"3.396.100,00","3.396.100,00","0,00","3.396.100,00","3.396.100,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5208,2025,00054.01,sim,sim,"400.000,00","400.000,00","0,00","244.858,72","244.858,72","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5209,2025,00055.01,sim,sim,"3.076.485,00","3.141.000,00","64.515,00","3.076.484,29","2.526.484,29","'-550.000,00",,2026-09-01,2025-12-16T18:14:28.151388
5210,2025,00056.01,sim,sim,"4.999.545,00","6.103.900,00","1.104.355,00","4.999.544,80","4.999.544,80","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5211,2025,00057.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5212,2025,00058.01,sim,sim,"8.220.000,00","9.350.000,00","1.130.000,00","7.190.963,36","6.916.105,08","'-274.858,28",,2026-09-01,2025-12-16T18:14:28.151388
5213,2025,00059.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5214,2025,00060.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5215,2025,00061.01,sim,sim,"500.000,00","500.000,00","0,00","500.000,00","500.000,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5216,2025,00062.01,sim,sim,"2.197.180,00","2.500.000,00","302.820,00","2.197.179,08","1.997.179,08","'-200.000,00",,2026-09-01,2025-12-16T18:14:28.151388
5217,2025,00063.01,sim,sim,"55.000,00","55.000,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5218,2025,00064.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5219,2025,00065.01,sim,sim,"300.000,00","300.000,00","0,00","150.000,00","150.000,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5220,2025,00066.01,sim,sim,"500.000,00","500.000,00","0,00","500.000,00","500.000,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5221,2025,00067.01,sim,sim,"763.683,00","800.000,00","36.317,00","763.682,74","763.682,74","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5222,2025,00068.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5223,2025,00069.01,sim,sim,"1.400.000,00","1.400.000,00","0,00","1.400.000,00","1.400.000,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5224,2025,00070.01,sim,sim,"1.980.000,00","2.000.000,00","20.000,00","1.980.000,00","1.980.000,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5225,2025,00071.01,sim,sim,"2.550.000,00","2.600.000,00","50.000,00","2.550.000,00","2.540.000,00","'-10.000,00",,2026-09-01,2025-12-16T18:14:28.151388
5226,2025,00072.01,sim,sim,"6.235.000,00","6.235.000,00","0,00","6.085.000,00","6.085.000,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5227,2025,00073.01,sim,sim,"199.849,00","200.000,00","151,00","199.848,90","199.848,90","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5228,2025,00074.01,sim,sim,"2.003.200,00","2.360.000,00","356.800,00","2.003.200,00","1.253.200,00","'-750.000,00",,2026-09-01,2025-12-16T18:14:28.151388
5229,2025,00075.01,sim,sim,"594.700,00","740.000,00","145.300,00","594.700,00","594.700,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5230,2025,00076.01,sim,sim,"850.000,00","850.000,00","0,00","740.800,00","740.800,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5231,2025,00077.01,sim,sim,"500.000,00","500.000,00","0,00","500.000,00","500.000,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5232,2025,00078.01,sim,sim,"691.000,00","691.000,00","0,00","691.000,00","391.000,00","'-300.000,00",,2026-09-01,2025-12-16T18:14:28.151388
5233,2025,00079.01,sim,sim,"245.000,00","245.000,00","0,00","245.000,00","245.000,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5234,2025,00080.01,sim,sim,"1.000.000,00","1.000.000,00","0,00","999.900,00","999.900,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5235,2025,00081.01,sim,sim,"750.000,00","750.000,00","0,00","750.000,00","750.000,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5236,2025,00082.01,sim,sim,"500.000,00","500.000,00","0,00","500.000,00","500.000,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5237,2025,00083.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5238,2025,00084.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5239,2025,00085.01,sim,sim,"1.000.000,00","0,00","'-1.000.000,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5240,2025,00086.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5241,2025,00087.01,sim,sim,"300.000,00","500.000,00","200.000,00","300.000,00","300.000,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5242,2025,00088.01,sim,sim,"250.000,00","950.000,00","700.000,00","150.000,00","0,00","'-150.000,00",,2026-09-01,2025-12-16T18:14:28.151388
5243,2025,00089.01,sim,sim,"500.000,00","500.000,00","0,00","500.000,00","300.000,00","'-200.000,00",,2026-09-01,2025-12-16T18:14:28.151388
5244,2025,00090.01,sim,sim,"0,00","600.000,00","600.000,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5245,2025,00091.01,sim,sim,"3.640.000,00","4.691.000,00","1.051.000,00","2.997.591,05","2.747.591,05","'-250.000,00",,2026-09-01,2025-12-16T18:14:28.151388
5246,2025,00092.01,sim,sim,"0,00","1.300.000,00","1.300.000,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5247,2025,00093.01,sim,sim,"2.960.000,00","3.180.000,00","220.000,00","2.960.000,00","2.770.000,00","'-190.000,00",,2026-09-01,2025-12-16T18:14:28.151388
5248,2025,00094.01,sim,sim,"5.040.364,00","9.810.000,00","4.769.636,00","5.040.363,56","4.226.537,70","'-813.825,86",,2026-09-01,2025-12-16T18:14:28.151388
5249,2025,00095.01,sim,sim,"0,00","1.700.000,00","1.700.000,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5250,2025,00096.01,sim,sim,"3.443.777,00","4.000.000,00","556.223,00","3.443.776,44","1.663.776,44","'-1.780.000,00",,2026-09-01,2025-12-16T18:14:28.151388
5251,2025,00097.01,sim,sim,"150.000,00","150.000,00","0,00","150.000,00","150.000,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5252,2025,00098.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5253,2025,00099.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5254,2025,00100.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5255,2025,00101.01,sim,sim,"500.000,00","200.000,00","'-300.000,00","200.000,00","200.000,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5256,2025,00102.01,sim,sim,"1.150.000,00","1.450.000,00","300.000,00","1.150.000,00","1.150.000,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5257,2025,00103.01,sim,sim,"600.000,00","600.000,00","0,00","599.953,47","599.953,47","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5258,2025,00104.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5259,2025,00105.01,sim,sim,"1.050.000,00","1.050.000,00","0,00","500.000,00","500.000,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5260,2025,00106.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5261,2025,00107.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5262,2025,00108.01,sim,sim,"4.420.000,00","4.500.000,00","80.000,00","4.420.000,00","4.420.000,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5263,2025,00109.01,sim,sim,"5.261.712,00","5.750.000,00","488.288,00","5.261.711,97","3.261.711,97","'-2.000.000,00",,2026-09-01,2025-12-16T18:14:28.151388
5264,2025,00110.01,sim,sim,"9.243.950,00","11.243.950,00","2.000.000,00","8.383.433,00","8.383.433,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5265,2025,00111.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5266,2025,00112.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5267,2025,00113.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5268,2025,00114.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5269,2025,00115.01,sim,sim,"500.000,00","500.000,00","0,00","500.000,00","500.000,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5270,2025,00116.01,sim,sim,"1.797.568,00","1.797.568,00","0,00","1.497.511,16","997.567,20","'-499.943,96",,2026-09-01,2025-12-16T18:14:28.151388
5271,2025,00117.01,sim,sim,"2.800.000,00","2.800.000,00","0,00","2.800.000,00","2.800.000,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5272,2025,00118.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5273,2025,00119.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5274,2025,00120.01,sim,sim,"4.379.322,00","4.784.384,00","405.062,00","4.379.321,45","4.229.321,02","'-150.000,43",,2026-09-01,2025-12-16T18:14:28.151388
5275,2025,00121.01,sim,sim,"2.000.000,00","2.000.000,00","0,00","2.000.000,00","0,00","'-2.000.000,00",,2026-09-01,2025-12-16T18:14:28.151388
5276,2025,00122.01,sim,sim,"2.000.000,00","3.200.000,00","1.200.000,00","1.650.000,00","1.650.000,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5277,2025,00123.01,sim,sim,"3.065.078,00","3.545.148,00","480.070,00","3.060.743,45","1.689.929,06","'-1.370.814,39",,2026-09-01,2025-12-16T18:14:28.151388
5278,2025,00124.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5279,2025,00125.01,sim,sim,"1.104.977,00","1.500.000,00","395.023,00","1.104.976,36","1.104.976,36","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5280,2025,00126.01,sim,sim,"3.577.901,00","4.712.901,00","1.135.000,00","3.577.900,00","3.207.900,00","'-370.000,00",,2026-09-01,2025-12-16T18:14:28.151388
5281,2025,00183.01,sim,sim,"2.135.000,00","2.235.000,00","100.000,00","1.940.182,78","1.940.182,78","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5282,2025,00184.01,sim,sim,"300.000,00","300.000,00","0,00","300.000,00","300.000,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5283,2025,00185.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5284,2025,00186.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5285,2025,00187.01,sim,sim,"1.445.000,00","3.124.000,00","1.679.000,00","1.445.000,00","1.345.000,00","'-100.000,00",,2026-09-01,2025-12-16T18:14:28.151388
5286,2025,00188.01,sim,sim,"737.415,00","750.000,00","12.585,00","737.414,11","737.414,11","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5287,2025,00189.01,sim,sim,"585.000,00","585.000,00","0,00","585.000,00","585.000,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5288,2025,00190.01,sim,sim,"915.838,00","1.000.000,00","84.162,00","915.838,00","915.838,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5289,2025,00191.01,sim,sim,"0,00","2.000.000,00","2.000.000,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5290,2025,00192.01,sim,sim,"2.000.000,00","2.000.000,00","0,00","2.000.000,00","2.000.000,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5291,2025,00193.01,sim,sim,"1.500.000,00","1.500.000,00","0,00","1.500.000,00","1.500.000,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5292,2025,00194.01,sim,sim,"8.300.000,00","9.520.000,00","1.220.000,00","8.299.935,31","5.599.935,31","'-2.700.000,00",,2026-09-01,2025-12-16T18:14:28.151388
5293,2025,00195.01,sim,sim,"9.010.120,00","9.250.000,00","239.880,00","9.010.119,79","7.561.270,59","'-1.448.849,20",,2026-09-01,2025-12-16T18:14:28.151388
5294,2025,00196.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5295,2025,00197.01,sim,sim,"2.150.000,00","2.150.000,00","0,00","2.149.991,56","2.149.991,56","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5296,2025,00198.01,sim,sim,"3.890.954,00","3.900.000,00","9.046,00","3.890.953,21","3.740.953,21","'-150.000,00",,2026-09-01,2025-12-16T18:14:28.151388
5297,2025,00199.01,sim,sim,"1.845.000,00","2.191.000,00","346.000,00","1.845.000,00","1.845.000,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5298,2025,00201.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5299,2025,00202.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5300,2025,00203.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5301,2025,00204.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5302,2025,00205.01,sim,sim,"16.299,00","130.000,00","113.701,00","16.298,79","26.675,74","10.376,95",,2026-09-01,2025-12-16T18:14:28.151388
5303,2025,00206.01,sim,sim,"26.284,00","150.000,00","123.716,00","26.071,20","26.283,20","212,00",,2026-09-01,2025-12-16T18:14:28.151388
5304,2025,00207.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5305,2025,00208.01,sim,sim,"987.692,00","1.000.000,00","12.308,00","987.691,24","993.824,69","6.133,45",,2026-09-01,2025-12-16T18:14:28.151388
5306,2025,00209.01,sim,sim,"100.000,00","100.000,00","0,00","99.904,23","99.904,23","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5307,2025,00210.01,sim,sim,"1.199.635,00","1.200.000,00","365,00","1.199.634,20","1.199.634,20","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5308,2025,00211.01,sim,sim,"20.000,00","20.000,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5309,2025,00212.01,sim,sim,"500.000,00","500.000,00","0,00","500.000,00","500.000,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5310,2025,00213.01,sim,sim,"100.000,00","100.000,00","0,00","78.576,80","98.488,00","19.911,20",,2026-09-01,2025-12-16T18:14:28.151388
5311,2025,00214.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5312,2025,00215.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5313,2025,00216.01,sim,sim,"0,00","1.000.000,00","1.000.000,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5314,2025,00217.01,sim,sim,"7.471.678,00","10.880.000,00","3.408.322,00","7.471.676,08","7.271.676,08","'-200.000,00",,2026-09-01,2025-12-16T18:14:28.151388
5315,2025,00218.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5316,2025,00219.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5317,2025,00220.01,sim,sim,"575.704,00","1.400.000,00","824.296,00","575.703,19","575.703,19","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5318,2025,00221.01,sim,sim,"3.500.000,00","3.500.000,00","0,00","3.500.000,00","3.500.000,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5319,2025,00222.01,sim,sim,"4.695.000,00","4.720.000,00","25.000,00","4.357.500,00","4.357.500,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5320,2025,00223.01,sim,sim,"100.000,00","100.000,00","0,00","99.003,11","99.003,11","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5321,2025,00224.01,sim,sim,"125.000,00","125.000,00","0,00","75.037,66","75.037,66","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5322,2025,00225.01,sim,sim,"1.544.359,00","1.711.000,00","166.641,00","1.544.357,78","1.324.357,78","'-220.000,00",,2026-09-01,2025-12-16T18:14:28.151388
5323,2025,00226.01,sim,sim,"400.000,00","450.000,00","50.000,00","400.000,00","400.000,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5324,2025,00227.01,sim,sim,"715.981,00","1.531.000,00","815.019,00","715.980,95","640.980,95","'-75.000,00",,2026-09-01,2025-12-16T18:14:28.151388
5325,2025,00228.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5326,2025,00229.01,sim,sim,"4.619.690,00","5.643.000,00","1.023.310,00","4.590.691,95","3.390.691,95","'-1.200.000,00",,2026-09-01,2025-12-16T18:14:28.151388
5327,2025,00230.01,sim,sim,"1.978.574,00","3.819.525,00","1.840.951,00","1.961.851,43","1.961.851,43","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5328,2025,00231.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5329,2025,00232.01,sim,sim,"0,00","0,00","0,00","0,00","0,00","0,00",,2026-09-01,2025-12-16T18:14:28.151388
5330,2025,00233.01,sim,sim,"3.199.994,00","3.300.000,00","100.006,00","3.199.993,29","3.199.993,29","0,00",,2026-09-01,2025-12-16T18:14:28.151388
