ano,mes_numero,numero_da_ne,credor,especificacao,quantidade,valor_unitario,valor_total,modalidade,identificacao,as_of
2024,2,2024NE00153,OSM CONSULTORIA E SISTEMAS LTDA,Serviços de Suporte Técnico e Manutenção da Mensageria MENTORH.,9,"12.456,90","112.112,10",Inexigível,"Art. 25, Inciso II",2026-08-10T19:25:51
2024,2,2024NE00153,OSM CONSULTORIA E SISTEMAS LTDA,Serviços Eventuais.,100,"786,94","78.694,00",Inexigível,"Art. 25, Inciso II",2026-08-10T19:25:51
2024,2,2024NE00153,OSM CONSULTORIA E SISTEMAS LTDA,"Treinamento. Contratação de empresa especializada para prestação de serviços de manutenção, suporte técnico, treinamento e eventuais customizações da solução de Mensageria MENTORH (e-Social) adquirida pela CLDF para automatização do processo de escrituraç",13,"321,46","4.178,98",Inexigível,"Art. 25, Inciso II",2026-08-10T19:25:51
2024,2,2024NE00154,MILLENNIUM EVENTOS EIRELI,"Gradil - Fechamento, com abra. Atendimento, de forma permanente e contínua, das necessidades da CLDF, na organização de eventos e correlatos atrelados às atividades institucionais, internas e externas da Casa, conforme Termo de Referência (SEI 1261519), A",930,"10,00","9.300,00",Pregão Eletrônico com Ata,000019/2023-SRP,2026-08-10T19:25:51
2024,2,2024NE00155,THS TECNOLOGIA INFORMACAO E COMUNICACAO LTDA,"ITEM 01 - FÁBRICA DE SOFTWARE (JAVA) - DESENVOLVIMENTO E MANUTENÇÃO EVOLUTIVA, CORRETIVA, PREVENTIVA E ADAPTATIVA DE SOFTWARE JAVA - 2.800 PONTOS DE FUNÇÃO, SENDO EMPENHADOS, NESTA NE, APROXIMADAMENTE 1.167 PONTOS DE FUNÇÃO, REFERENTES AOS MESES DE JANEIR",1,"566.416,67","566.416,67",Pregão,000013/2022-CLDF,2026-08-10T19:25:51
2024,2,2024NE00155,THS TECNOLOGIA INFORMACAO E COMUNICACAO LTDA,"ITEM 02 - FÁBRICA DE SOFTWARE (PHP) - MANUT EVOLUT, CORRET, PREVENT E ADAPT DE SOFTWARE PHP - 500 PF, EMPENHADOS APROX 209 PF, REF A JAN A MAI/24. SERV DE DESENV E MANUT DE SOFTW DOS SIST DE INFO DA CLDF, EM REG DE FÁBRICA DE SOFTW DIMENS EM PONTOS DE FUN",1,"90.260,42","90.260,42",Pregão,000013/2022-CLDF,2026-08-10T19:25:51
2024,2,2024NE00156,CONTEXA INOVAÇÃO EM TECNOLOGIA LTDA.,"Manut corretiva e preventiva, c/ fornec de peças e consumíveis, exceto papel, toner, grampos e cilindros (un de imagem) de 1 impressora digital Xerox Versant 180 Press, c/ suporte técnico de informática à estação de rasterização de imagem (RIP) e controla",2,"16.712,34","33.424,68",Pregão,000004/2022-CLDF,2026-08-10T19:25:51
2024,2,2024NE00157,TECNISYS INFORMÁTICA E ASSESSORIA EMPRESARIAL LTDA,"Contratação de serviços de qualidade de produtos de software e de processos de engenharia de software para a Câmara Legislativa do Distrito Federal, conforme Contrato-PG nº 22/2020-NPLC (SEI 0154285), Solicitação de Empenho (SEI 1543154) e Despacho DAF (S",1,"170.755,20","170.755,20",Pregão,000015/2020-CLDF,2026-08-10T19:25:51
2024,2,2024NE00158,OSM CONSULTORIA E SISTEMAS LTDA,CANCELAMENTO DA NOTA DE EMPENHO 2024NE00153 POR CONTER ERRO NO NÚMERO DO PROCESSO,1,"207.671,31","207.671,31",Inexigível,"Art. 25, Inciso II",2026-08-10T19:25:51
2024,2,2024NE00159,OSM CONSULTORIA E SISTEMAS LTDA,SERVIÇOS DE SUPORTE TÉCNICO E MANUTENÇÃO DA MENSAGERIA MENTORH.,1,"3.616,95","3.616,95",Inexigível,"Art. 25, Inciso II",2026-08-10T19:25:51
2024,2,2024NE00159,OSM CONSULTORIA E SISTEMAS LTDA,SERVIÇOS DE SUPORTE TÉCNICO E MANUTENÇÃO DA MENSAGERIA MENTORH.,1,"9.069,28","9.069,28",Inexigível,"Art. 25, Inciso II",2026-08-10T19:25:51
2024,2,2024NE00159,OSM CONSULTORIA E SISTEMAS LTDA,SERVIÇOS DE SUPORTE TÉCNICO E MANUTENÇÃO DA MENSAGERIA MENTORH.,9,"12.456,90","112.112,10",Inexigível,"Art. 25, Inciso II",2026-08-10T19:25:51
2024,2,2024NE00159,OSM CONSULTORIA E SISTEMAS LTDA,SERVIÇOS EVENTUAIS.,100,"786,94","78.694,00",Inexigível,"Art. 25, Inciso II",2026-08-10T19:25:51
2024,2,2024NE00159,OSM CONSULTORIA E SISTEMAS LTDA,"TREINAMENTO. SERVIÇOS DE MANUTENÇÃO, SUPORTE TÉCNICO, TREINAMENTO E EVENTUAIS CUSTOMIZAÇÕES DA SOLUÇÃO DE MENSAGERIA MENTORH (E-SOCIAL) ADQUIRIDA PELA CLDF PARA AUTOMATIZAÇÃO DO PROCESSO DE ESCRITURAÇÃO DIGITAL DAS OBRIGAÇÕES FISCAIS, PREVIDENCIÁRIAS E TR",13,"321,46","4.178,98",Inexigível,"Art. 25, Inciso II",2026-08-10T19:25:51
2024,2,2024NE00160,VISUAL SISTEMAS ELETRÔNICOS LTDA,"Manutenção corretiva e preventiva dos componentes da solução composta pelo Sistema de Informatização da sessão plenária da Câmara Legislativa do Distrito Federal, compreendendo todos os componentes relativos ao painel eletrônico de votação e respectivos d",12,"28.480,00","341.760,00",Inexigível,"Art. 74, I",2026-08-10T19:25:51
2024,2,2024NE00160,VISUAL SISTEMAS ELETRÔNICOS LTDA,"Serviço de medição da dispersão sonora através do espectro de frequências, utilizando software para correção acústica de ambientes, de modo que todos os alto-falantes fiquem devidamente ajustados nos termos de volume e equalização, proporcionando um equil",4,"8.790,00","35.160,00",Inexigível,"Art. 74, I",2026-08-10T19:25:51
2024,2,2024NE00161,VISUAL SISTEMAS ELETRÔNICOS LTDA,"Desenvolvimento de funcionalidades para evolução e integração dos sistemas de votação com os demais sistemas corporativos da CLDF. Conf Termo de Referência (SEI 1298085), Contrato-PG nº 23/2023-NPLC (SEI 1547175), Solicitação de Empenho CMI (SEI 1547291)",200,"235,00","47.000,00",Inexigível,"Art. 74, I",2026-08-10T19:25:51
2024,2,2024NE00162,JME SERVICOS INTEGRADOS E EQUIPAMENTOS EIRELI,"Contratação de empresa especializada em serviços de operacionalização e assistência técnica de televisão digital, em regime de execução indireta, para o funcionamento da TV da CLDF, para a execução e veiculação de conteúdo audiovisual sobre as atividades",1,"3.299.447,00","3.299.447,00",Pregão,000018/2021-CLDF,2026-08-10T19:25:51
2024,2,2024NE00163,ShowCase Pro Tecnologia Ltda,"Contratação de empresa especializada em manutenção com suporte técnico via chamados ilimitados dos softwares ShowBrowser, ShowPlay e ShowLoudness, desenvolvidos e comercializados exclusivamente pela empresa ShowCase Pro Tecnologia Ltda., que contemplam os",1,"115.500,00","115.500,00",Inexigível,"Art. 74, I",2026-08-10T19:25:51
2024,2,2024NE00164,ShowCase Pro Tecnologia Ltda,"SERVIÇOS DE AUDIODESCRIÇÃO SOB DEMANDA COM PREVISÃO MÁXIMA DE 80 HORAS POR MÊS DE FORMA QUE A FAIXA DE AUDIODESCRIÇÃO DEVERÁ SER PRODUZIDA E ENTREGUE MIXADA EM PROGRAMAS PRÉ-GRAVADOS DA TV CÂMARA DISTRITAL, PORTANTO, A SOLUÇÃO DEVE FORNECER ESPAÇO EM NUVE",1,"100.000,00","100.000,00",Pregão,000047/2021-CLDF,2026-08-10T19:25:51
2024,2,2024NE00165,MAXVIDEO COMERCIO E SERVICOS LTDA - ME,"Contratação de empresa especializada para prestação de serviços de locação de solução telejornalismo móvel e portátil (mochilink), para áudio e vídeo, baseado em tecnologia via rede de dados com recepção e exibição em banda base, conforme CONTRATO-PG Nº 5",1,"198.004,25","198.004,25",Pregão,000046/2021-CLDF,2026-08-10T19:25:51
2024,2,2024NE00166,ShowCase Pro Tecnologia Ltda,"SERVIÇOS DE LEGENDA OCULTA (CLOSED CAPTION) DE FORMA AUTOMÁTICA POR RECONHECIMENTO DE VOZ, E ININTERRUPTA EM REGIME 24X7, PARA PROGRAMAÇÃO DIÁRIA DA TV CÂMARA DISTRITAL, NA MODALIDADE LOCAÇÃO DE SOFTWARE COM FORNECIMENTO DE EQUIPAMENTOS NECESSÁRIOS PARA P",1,"74.031,66","74.031,66",Pregão,000036/2021-CLDF,2026-08-10T19:25:51
2024,2,2024NE00167,ShowCase Pro Tecnologia Ltda,Cancelamento da nota 2024NE00163 em virtude do não detalhamento dos itens.,1,"115.500,00","115.500,00",Inexigível,"Art. 74, I",2026-08-10T19:25:51
2024,2,2024NE00168,ShowCase Pro Tecnologia Ltda,Suporte Técnico Especializado para o equipamento ShowBrowser: - Chamados ilimitados; - Acessos remotos para resoluções; - Visitas presenciais para atualizações.,11,"5.000,00","55.000,00",Inexigível,"Art. 74, I",2026-08-10T19:25:51
2024,2,2024NE00168,ShowCase Pro Tecnologia Ltda,Suporte Técnico Especializado para o equipamento ShowPlay: - Chamados ilimitados; - Acessos remotos para resoluções; - Visitas presenciais para atualizações.,11,"5.000,00","55.000,00",Inexigível,"Art. 74, I",2026-08-10T19:25:51
2024,2,2024NE00168,ShowCase Pro Tecnologia Ltda,"Suporte Técnico Especializado para o equipamento ShowLoudness: - Chamados ilimitados; - Acessos remotos para resoluções; - Visitas presenciais para atualizações. CONTRATAçãO DE EMPRESA para MANUTENçãO e SUPORTE TéCNICO DOS SOFTWARES SHOWBROWSER, SHOWPLAY",11,"500,00","5.500,00",Inexigível,"Art. 74, I",2026-08-10T19:25:51
2024,2,2024NE00170,LINEAR COMUNICACAO LTDA EPP,"CONTRATAÇÃO DE EMPRESA ESPECIALIZADA PARA PRESTAÇÃO DE SERVIÇOS DE CLIPPING TV E RÁDIO, COMPREENDENDO A CAPTAÇÃO, A SELEÇÃO, A COMPILAÇÃO EM BANCOS DE DADOS, A ORGANIZAÇÃO, A AVALIAÇÃO E A REMESSA DE MATÉRIAS À CLDF, CONFORME CONTRATO-PG Nº 64/2021-NPLC (",1,"44.881,33","44.881,33",Pregão,000042/2021-CLDF,2026-08-10T19:25:51
2024,2,2024NE00191,NETWORLD TELECOMUNICACOES DO BRASIL LTDA,"Contratação de link de dados de 2 Gbps (dois gigabits por segundo) para acesso dedicado à Internet com serviços anti DoS (Denial of Service) / DDoS (Distributed Denial of Service) instalado na CLDF, com garantia e suporte técnico pelo período de 12 (doze)",6,"1.937,70","11.626,20",Pregão,000022/2022-CLDF,2026-08-10T19:25:51
2024,2,2024NE00191,NETWORLD TELECOMUNICACOES DO BRASIL LTDA,"Contratação de link de dados de 2 Gbps (dois gigabits por segundo) para acesso dedicado à Internet com serviços anti DoS (Denial of Service) / DDoS (Distributed Denial of Service) instalado na CLDF, com garantia e suporte técnico pelo período de 12 (doze)",1,"322,96","322,96",Pregão,000022/2022-CLDF,2026-08-10T19:25:51
2024,2,2024NE00192,CODEX ATLANTICUS - TECNOLOGIA E INFORMAÇÃO LTDA,"Desenvolv e manut de softwares dos Sistemas de Informação da CLDF - Fábrica de Business Intelligence (BI) - Serviço Especializado de BI, em regime de Fábrica de Software dimensionado em PF, na forma de serv continuados, sob demanda, sem dedicação exclusiv",1,"248.976,23","248.976,23",Pregão,000013/2022-CLDF,2026-08-10T19:25:51
2024,2,2024NE00193,CLIMATICA ENGENHARIA EIRELI,"Assistência técnica necessária à operação, manut preventiva e corretiva dos sistemas de condicionamento de ar central com água gelada, dos condic de ar tipo split, vrf, de precisão (self contained), dos sistemas de ventilação e exaustão, bem como o tratam",1,"332.002,69","332.002,69",Pregão,000019/2022-CLDF,2026-08-10T19:25:51
2024,2,2024NE00194,CLIMATICA ENGENHARIA EIRELI,"Assistência técnica necessária à operação, manut preventiva e corretiva dos sistemas de condicionamento de ar central com água gelada, dos condic de ar tipo split, vrf, de precisão (self contained), dos sistemas de ventilação e exaustão, bem como o tratam",1,"35.000,00","35.000,00",Pregão,000019/2022-CLDF,2026-08-10T19:25:51
2024,2,2024NE00195,TOP SERVICOS E CONSTRUCOES EIRELI EPP,"Serviços de manutenção predial, com fornecimento de peças e materiais, nos sistemas prediais e nas instalações do edifício sede da Câmara Legislativa do Distrito Federal, conforme CONTRATO-PG Nº 29/2022-NPLC (SEI 1504748), 2º Termo Aditivo (SEI 1504756),",1,"950.000,00","950.000,00",Pregão,000029/2022-CLDF,2026-08-10T19:25:51
2024,2,2024NE00196,TOP SERVICOS E CONSTRUCOES EIRELI EPP,"SERVIÇOS DE MANUTENÇÃO PREDIAL, COM FORNECIMENTO DE PEÇAS E MATERIAIS, NOS SISTEMAS PREDIAIS E NAS INSTALAÇÕES DO EDIFÍCIO SEDE DA CÂMARA LEGISLATIVA DO DISTRITO FEDERAL, CONFORME CONTRATO-PG Nº 29/2022-NPLC (SEI 1504748), 2º TERMO ADITIVO (SEI 1504756),",1,"500.000,00","500.000,00",Pregão,000029/2022-CLDF,2026-08-10T19:25:51
2024,2,2024NE00197,GRÁFICA E EDITORA MOVIMENTO LTDA,Impressão - Papel Adesivo,300,"56,53","16.959,00",Pregão Eletrônico com Ata,000010/2020-SRP,2026-08-10T19:25:51
2024,2,2024NE00197,GRÁFICA E EDITORA MOVIMENTO LTDA,Impressão - Cartão Duo Design,150,"111,34","16.701,00",Pregão Eletrônico com Ata,000010/2020-SRP,2026-08-10T19:25:51
2024,2,2024NE00197,GRÁFICA E EDITORA MOVIMENTO LTDA,Impressão - Papel Cartão Supremo,125,"104,46","13.057,50",Pregão Eletrônico com Ata,000010/2020-SRP,2026-08-10T19:25:51
2024,2,2024NE00197,GRÁFICA E EDITORA MOVIMENTO LTDA,Impressão - Couchê Liso/Fosco,1700,"71,08","120.836,00",Pregão Eletrônico com Ata,000010/2020-SRP,2026-08-10T19:25:51
2024,2,2024NE00197,GRÁFICA E EDITORA MOVIMENTO LTDA,"Impressão - Papel Especial (Linhas Plus, Texturizados, Frisados e Similares)",84,"75,72","6.360,48",Pregão Eletrônico com Ata,000010/2020-SRP,2026-08-10T19:25:51
2024,2,2024NE00197,GRÁFICA E EDITORA MOVIMENTO LTDA,Impressão - Papel Kraft,116,"41,40","4.802,40",Pregão Eletrônico com Ata,000010/2020-SRP,2026-08-10T19:25:51
2024,2,2024NE00197,GRÁFICA E EDITORA MOVIMENTO LTDA,Impressão - Papel Off Set,678,"43,84","29.723,52",Pregão Eletrônico com Ata,000010/2020-SRP,2026-08-10T19:25:51
2024,2,2024NE00197,GRÁFICA E EDITORA MOVIMENTO LTDA,Impressão - Papel Opaline,34,"35,59","1.210,06",Pregão Eletrônico com Ata,000010/2020-SRP,2026-08-10T19:25:51
2024,2,2024NE00197,GRÁFICA E EDITORA MOVIMENTO LTDA,Impressão - Papel Pólen Soft,243,"37,08","9.010,44",Pregão Eletrônico com Ata,000010/2020-SRP,2026-08-10T19:25:51
2024,2,2024NE00197,GRÁFICA E EDITORA MOVIMENTO LTDA,Impressão - Papel Reciclato,169,"66,64","11.262,16",Pregão Eletrônico com Ata,000010/2020-SRP,2026-08-10T19:25:51
2024,2,2024NE00197,GRÁFICA E EDITORA MOVIMENTO LTDA,Impressão - Papel Vergê,26,"54,22","1.409,72",Pregão Eletrônico com Ata,000010/2020-SRP,2026-08-10T19:25:51
2024,2,2024NE00197,GRÁFICA E EDITORA MOVIMENTO LTDA,Confecção de Acabamento I,2100,"19,72","41.412,00",Pregão Eletrônico com Ata,000010/2020-SRP,2026-08-10T19:25:51
2024,2,2024NE00197,GRÁFICA E EDITORA MOVIMENTO LTDA,Confecção de Acabamento II,600,"61,50","36.900,00",Pregão Eletrônico com Ata,000010/2020-SRP,2026-08-10T19:25:51
2024,2,2024NE00197,GRÁFICA E EDITORA MOVIMENTO LTDA,Confecção de Acabamento III,1543,"20,18","31.137,74",Pregão Eletrônico com Ata,000010/2020-SRP,2026-08-10T19:25:51
2024,2,2024NE00197,GRÁFICA E EDITORA MOVIMENTO LTDA,Confecção de Pacote/Embal agem em Papel Kraft,600,"0,35","210,00",Pregão Eletrônico com Ata,000010/2020-SRP,2026-08-10T19:25:51
2024,2,2024NE00197,GRÁFICA E EDITORA MOVIMENTO LTDA,Confecção de Banner por Metro Quadrado,500,"213,22","106.610,00",Pregão Eletrônico com Ata,000010/2020-SRP,2026-08-10T19:25:51
2024,2,2024NE00197,GRÁFICA E EDITORA MOVIMENTO LTDA,Confecção - Pré- impressão - CTP por Lâmina de Cor e Página,700,"48,53","33.971,00",Pregão Eletrônico com Ata,000010/2020-SRP,2026-08-10T19:25:51
2024,2,2024NE00197,GRÁFICA E EDITORA MOVIMENTO LTDA,Confecção - Pré- impressão - PROVA por Lâmina de Cor e Página,1000,"30,98","30.980,00",Pregão Eletrônico com Ata,000010/2020-SRP,2026-08-10T19:25:51
2024,2,2024NE00197,GRÁFICA E EDITORA MOVIMENTO LTDA,Confecção e impressão de Dados Variáveis,421,"1,16","488,36",Pregão Eletrônico com Ata,000010/2020-SRP,2026-08-10T19:25:51
2024,2,2024NE00197,GRÁFICA E EDITORA MOVIMENTO LTDA,Pré- impressão - Serviço de Diagramação e Arte I,800,"19,57","15.656,00",Pregão Eletrônico com Ata,000010/2020-SRP,2026-08-10T19:25:51
2024,2,2024NE00197,GRÁFICA E EDITORA MOVIMENTO LTDA,"Pré-impressão - Serviço de Diagramação e Arte II - Serviços de impressão gráfica e diagramação, para confecção de revistas, jornais, manuais, cartilhas, cartazes, folders, banners e demais itens e serviços, conforme Contrato-PG nº 47/2021 (SEI 0549949), 3",110,"255,21","28.073,10",Pregão Eletrônico com Ata,000010/2020-SRP,2026-08-10T19:25:51
2024,2,2024NE00198,GRÁFICA E EDITORA MOVIMENTO LTDA,CANCELAMENTO DA NOTA DE EMPENHO 20204NE00197 POR CONTER ERRO NA MODALIDADE DE LICITAÇÃO,1,"556.770,48","556.770,48",Pregão Eletrônico com Ata,000010/2020-SRP,2026-08-10T19:25:51
2024,2,2024NE00199,GRÁFICA E EDITORA MOVIMENTO LTDA,Impressão - Papel Adesivo,300,"56,53","16.959,00",Adesão a Ata de Registro de Preços,000010/2020-SRP,2026-08-10T19:25:51
2024,2,2024NE00199,GRÁFICA E EDITORA MOVIMENTO LTDA,Impressão - Cartão Duo Design,150,"111,34","16.701,00",Adesão a Ata de Registro de Preços,000010/2020-SRP,2026-08-10T19:25:51
2024,2,2024NE00199,GRÁFICA E EDITORA MOVIMENTO LTDA,Impressão - Papel Cartão Supremo,125,"104,46","13.057,50",Adesão a Ata de Registro de Preços,000010/2020-SRP,2026-08-10T19:25:51
2024,2,2024NE00199,GRÁFICA E EDITORA MOVIMENTO LTDA,Impressão - Couchê Liso/Fosco,1700,"71,08","120.836,00",Adesão a Ata de Registro de Preços,000010/2020-SRP,2026-08-10T19:25:51
2024,2,2024NE00199,GRÁFICA E EDITORA MOVIMENTO LTDA,"Impressão - Papel Especial (Linhas Plus, Texturizados, Frisados e Similares)",84,"75,72","6.360,48",Adesão a Ata de Registro de Preços,000010/2020-SRP,2026-08-10T19:25:51
2024,2,2024NE00199,GRÁFICA E EDITORA MOVIMENTO LTDA,Impressão - Papel Kraft,116,"41,40","4.802,40",Adesão a Ata de Registro de Preços,000010/2020-SRP,2026-08-10T19:25:51
2024,2,2024NE00199,GRÁFICA E EDITORA MOVIMENTO LTDA,Impressão - Papel Off Set,678,"43,84","29.723,52",Adesão a Ata de Registro de Preços,000010/2020-SRP,2026-08-10T19:25:51
2024,2,2024NE00199,GRÁFICA E EDITORA MOVIMENTO LTDA,Impressão - Papel Opaline,34,"35,59","1.210,06",Adesão a Ata de Registro de Preços,000010/2020-SRP,2026-08-10T19:25:51
2024,2,2024NE00199,GRÁFICA E EDITORA MOVIMENTO LTDA,Impressão - Papel Pólen Soft,243,"37,08","9.010,44",Adesão a Ata de Registro de Preços,000010/2020-SRP,2026-08-10T19:25:51
2024,2,2024NE00199,GRÁFICA E EDITORA MOVIMENTO LTDA,Impressão - Papel Reciclato,169,"66,64","11.262,16",Adesão a Ata de Registro de Preços,000010/2020-SRP,2026-08-10T19:25:51
2024,2,2024NE00199,GRÁFICA E EDITORA MOVIMENTO LTDA,Impressão - Papel Vergê,26,"54,22","1.409,72",Adesão a Ata de Registro de Preços,000010/2020-SRP,2026-08-10T19:25:51
2024,2,2024NE00199,GRÁFICA E EDITORA MOVIMENTO LTDA,Confecção de Acabamento I,2100,"19,72","41.412,00",Adesão a Ata de Registro de Preços,000010/2020-SRP,2026-08-10T19:25:51
2024,2,2024NE00199,GRÁFICA E EDITORA MOVIMENTO LTDA,Confecção de Acabamento II,600,"61,50","36.900,00",Adesão a Ata de Registro de Preços,000010/2020-SRP,2026-08-10T19:25:51
2024,2,2024NE00199,GRÁFICA E EDITORA MOVIMENTO LTDA,Confecção de Acabamento III,1543,"20,18","31.137,74",Adesão a Ata de Registro de Preços,000010/2020-SRP,2026-08-10T19:25:51
2024,2,2024NE00199,GRÁFICA E EDITORA MOVIMENTO LTDA,Confecção de Pacote/Embal agem em Papel Kraft,600,"0,35","210,00",Adesão a Ata de Registro de Preços,000010/2020-SRP,2026-08-10T19:25:51
2024,2,2024NE00199,GRÁFICA E EDITORA MOVIMENTO LTDA,Confecção de Banner por Metro Quadrado,500,"213,22","106.610,00",Adesão a Ata de Registro de Preços,000010/2020-SRP,2026-08-10T19:25:51
2024,2,2024NE00199,GRÁFICA E EDITORA MOVIMENTO LTDA,Confecção - Pré- impressão - CTP por Lâmina de Cor e Página.,700,"48,53","33.971,00",Adesão a Ata de Registro de Preços,000010/2020-SRP,2026-08-10T19:25:51
2024,2,2024NE00199,GRÁFICA E EDITORA MOVIMENTO LTDA,Confecção - Pré- impressão - PROVA por Lâmina de Cor e Página.,1000,"30,98","30.980,00",Adesão a Ata de Registro de Preços,000010/2020-SRP,2026-08-10T19:25:51
2024,2,2024NE00199,GRÁFICA E EDITORA MOVIMENTO LTDA,Confecção e impressão de Dados Variáveis,421,"1,16","488,36",Adesão a Ata de Registro de Preços,000010/2020-SRP,2026-08-10T19:25:51
2024,2,2024NE00199,GRÁFICA E EDITORA MOVIMENTO LTDA,Pré- impressão - Serviço de Diagramação e Arte I,800,"19,57","15.656,00",Adesão a Ata de Registro de Preços,000010/2020-SRP,2026-08-10T19:25:51
2024,2,2024NE00199,GRÁFICA E EDITORA MOVIMENTO LTDA,"Pré - impressão - Serviço de Diagramação e Arte II - Contratação de empesa especializada para a prestação de serviços de impressão gráfica e diagramação, para confecção de revistas, jornais, manuais, cartilhas, cartazes, folders, banners e demais itens e",110,"255,21","28.073,10",Adesão a Ata de Registro de Preços,000010/2020-SRP,2026-08-10T19:25:51
2024,2,2024NE00201,RONALDO DE SOUZA MOSCOSO - ME,"Contratação de empresa especializada para o fornecimento de peças e componentes, bem como prestação de serviços técnicos de Manutenção Preventiva e Corretiva dos Sistemas de Automação Predial e de Detecção e Alarme de Incêndio instalados na Câmara Legisla",9,"22.007,53","198.067,77",Pregão,000037/2021-CLDF,2026-08-10T19:25:51
2024,2,2024NE00202,RONALDO DE SOUZA MOSCOSO - ME,"Contratação de empresa especializada para o fornecimento de peças e componentes, bem como prestação de serviços técnicos de Manutenção Preventiva e Corretiva dos Sistemas de Automação Predial e de Detecção e Alarme de Incêndio instalados na Câmara Legisla",1,"30.000,00","30.000,00",Pregão,000037/2021-CLDF,2026-08-10T19:25:51
2024,2,2024NE00203,ECAD ESC CENTRAL DE ARR E DIST,"Autorização, em caráter não exclusivo, mediante pagamento mensal da respectiva retribuição autoral, para execução pública e utilização de obras musicais, literomusicais e de fonogramas do repertório protegido pelo ECAD, incluídos na programação da TV Câma",12,"3.352,36","40.228,32",Inexigível,"Art. 74, I",2026-08-10T19:25:51
2024,2,2024NE00204,GOLDI SERVIÇOS E ADMINISTRAÇÃO LTDA - EPP,"CANCELAMENTO DA NOTA DE EMPENHO 2024NE00110 POR CONTER ERRO NO NBÚMERO DO PROCESSO, CONFORME INFORMAÇÃO SEO (SEI 1558061).",1,"180.000,00","180.000,00",Pregão,000040/2022-CLDF,2026-08-10T19:25:51
2024,2,2024NE00205,GOLDI SERVIÇOS E ADMINISTRAÇÃO LTDA - EPP,"Fornecimento de combustíveis (gasolina comum, óleo diesel comum e etanol hidratado), em rede de postos credenciados em todo território nacional, através da implantação e operação de sistema (software) informatizado e integrado, com utilização de cartão ma",1,"180.000,00","180.000,00",Pregão,000040/2022-CLDF,2026-08-10T19:25:51
2024,2,2024NE00206,DOUBLE SOLUCOES E TECNOLOGIA LTDA,"FORNECIMENTO DE SUPRIMENTOS PARA IMPRESSÃO DE CRACHÁS, CONFORME CONDIÇÕES, QUANTIDADES E EXIGÊNCIAS ESTABELECIDAS NO TERMO DE REFERÊNCIA (SEI 1498795), PARECER-PG Nº 10/2024-NPLC (SEI 1509562), PROPOSTA (SEI 1549613), DESPACHO NDL (SEI 1549616), RELATÓRIO",500,"26,83","13.415,00",Dispensa de Licitação,"Art. 75, II",2026-08-10T19:25:51
2024,2,2024NE00207,LANLINK SOLUCOES E COMERCIALIZACAO EM INFORMATICA,"CONTRATAÇÃO DE SUBSCRIÇÕES ANUAIS DA SOLUÇÃO DE BUSINESS INTELLIGENCE (BI) DENOMINADA POWER BI PREMIUM USL PER USER, INCLUINDO ATUALIZAÇÕES E SUPORTE TÉCNICO, CONFORME TERMO DE REFERÊNCIA (SEI 1373375), CONTRATO-PG Nº 44/2023-NPLC (SEI 1453122), PROPOSTA",50,"1.260,00","63.000,00",Pregão,000027/2023-CLDF,2026-08-10T19:25:51
2024,3,2024NE00208,ROOSEVELT VILELA PIRES,"DIÁRIAS P/ PARTICIPAÇÃO DE PARLAMENTAR DA CLDF NAS REUNIÕES CONSTITUTIVAS DOS COMITÊS EXECUTIVOS DA CONFEDERAÇÃO PARLAMENTAR DAS AMÉRICAS (COPA) E DA REDE DE MULHERES PARLAMENTARES DAS AMÉRICAS, NOS DIAS 10 A 14/03/2024, NA ASSEMBLEIA NACIONAL DE QUÉBEC,",1,"8.158,50","8.158,50",Não Aplicável,"AMD Nº 20, de 2024",2026-08-10T19:25:51
2024,3,2024NE00209,EMPRESA BRASIL DE COMUNICACAO S.A. - EBC,CANCELAMENTO DA NOTA DE EMPENHO 2024NE00122 POR CONTER ERRO NA CLASSIFICAÇÃO ORÇAMENTÁRIA,1,"20.000,00","20.000,00",Dispensa de Licitação,"Art. 24, inc. XXIII",2026-08-10T19:25:51
2024,3,2024NE00210,EMPRESA BRASIL DE COMUNICACAO S.A. - EBC,"CONTRATAÇÃO, POR DISPENSA DE LICITAÇÃO, DE EMPRESA ESPECIALIZADA PARA EXECUÇÃO DE SERVIÇOS DE PUBLICAÇÃO DE MATÉRIAS DIVERSAS EM JORNAIS DE GRANDE CIRCULAÇÃO, VISANDO ATENDER AO PRINCÍPIO DA PUBLICIDADE DOS ATOS DA ADMINISTRAÇÃO, CONFORME CONTRATO-PG Nº 2",1,"20.000,00","20.000,00",Dispensa de Licitação,"Art. 24, inc. XXIII",2026-08-10T19:25:51
2024,3,2024NE00213,FATTO CONSULTORIA E SISTEMAS LTDA,"Contratação de fornecedor de serviços técnicos especializados em Tecnologia da Informação para mensuração de tamanho funcional de softwares para a Câmara Legislativa do Distrito Federal, conforme condições, especificações e quantidades referentes ao LOTE",1,"9.900,15","9.900,15",Pregão,000001/2020-CLDF,2026-08-10T19:25:51
2024,3,2024NE00214,FAST HELP INFORMATICA LTDA,"AQUISIçãO DE SOLUçãO TECNOLóGICA DE SEGURANçA, PROTEçãO ANTIVíRUS E ENDPOINT DETECTION RESPONSE (EDR), INCLUINDO LICENçAS DE USO, INSTALAçãO, CONFIGURAçãO, SUPORTE TéCNICO ESPECIALIZADO E ATUALIZAçãO DA BASE DE VACINAS E SOFTWARE, PELO PERíODO CONTRATADO",1975,"110,00","217.250,00",Pregão,000025/2023-CLDF,2026-08-10T19:25:51
