fonte,entidade,campo_normalizado,grafias,n_arquivos,origem_arquivos,tipo_original,rotulo_original,descricao_original,modulo,publicado_em
ckan,despesa,_id,_id,5,total-de-despesas/Total da Despesas (00b42444-c607-4d8f-b539-7a8ac18a8be0); duodecimo-orcamentario/2022 A 2026 - REPASSES RECEBIDOS - DUODÉCIMO (32677ddf-5cff-4125-b62d-7d5e57f1e78d); empenhos-com-detalhamento/Empenhos Detalhados (4001b516-6134-4c94-a558-627b9e7a59e4); pagamentos-em-ordem-cronologica/2022 a 2024 - ORDEM CRONOLOGICA DE PAGAMENTOS (58a3c83a-8c55-44ab-a02e-ceaeb30f69f6); pagamentos-em-ordem-cronologica/2025 e 2026 - ORDEM CRONOLOGICA DE PAGAMENTOS (d18b86bf-2425-45d2-8fc6-8862d8850c0a),int,n/d,n/d,despesa.py,não publicado
ckan,despesa,ano,ANO; Ano,3,duodecimo-orcamentario/2022 A 2026 - REPASSES RECEBIDOS - DUODÉCIMO (32677ddf-5cff-4125-b62d-7d5e57f1e78d); total-de-despesas/Total da Despesas (00b42444-c607-4d8f-b539-7a8ac18a8be0); empenhos-com-detalhamento/Empenhos Detalhados (4001b516-6134-4c94-a558-627b9e7a59e4),numeric,ANO,Ano de referência do recebimento do duodécimo.,despesa.py,repasse-duodecimo-por-mes.ano; despesa-por-estagio-e-mes.ano; empenhos-detalhados.ano
ckan,despesa,categoria__de_contrato,CATEGORIA_ DE_CONTRATO,2,pagamentos-em-ordem-cronologica/2022 a 2024 - ORDEM CRONOLOGICA DE PAGAMENTOS (58a3c83a-8c55-44ab-a02e-ceaeb30f69f6); pagamentos-em-ordem-cronologica/2025 e 2026 - ORDEM CRONOLOGICA DE PAGAMENTOS (d18b86bf-2425-45d2-8fc6-8862d8850c0a),text,Categoria Contratual,"Classificação do tipo de contratação: ""Fornecimento de bens"", ""Locações"", ""Prestação de serviços"", ""Obras"".",despesa.py,pagamentos-em-ordem-cronologica.categoria_de_contrato
ckan,despesa,credor,CREDOR; Credor,3,pagamentos-em-ordem-cronologica/2022 a 2024 - ORDEM CRONOLOGICA DE PAGAMENTOS (58a3c83a-8c55-44ab-a02e-ceaeb30f69f6); pagamentos-em-ordem-cronologica/2025 e 2026 - ORDEM CRONOLOGICA DE PAGAMENTOS (d18b86bf-2425-45d2-8fc6-8862d8850c0a); empenhos-com-detalhamento/Empenhos Detalhados (4001b516-6134-4c94-a558-627b9e7a59e4),text,Nome do Credor,"Nome completo ou razão social da pessoa física ou jurídica credora, acompanhado do CNPJ ou CPF.",despesa.py,empenhos-detalhados.credor
ckan,despesa,data_da_liquidacao,DATA_DA_LIQUIDAÇÃO,2,pagamentos-em-ordem-cronologica/2022 a 2024 - ORDEM CRONOLOGICA DE PAGAMENTOS (58a3c83a-8c55-44ab-a02e-ceaeb30f69f6); pagamentos-em-ordem-cronologica/2025 e 2026 - ORDEM CRONOLOGICA DE PAGAMENTOS (d18b86bf-2425-45d2-8fc6-8862d8850c0a),text,Data da Liquidação  ,"Data em que a despesa foi efetivamente liquidada contabilmente por meio de uma Nota de Lançamento, ou seja, foi reconhecido o direito do credor ao pagamento.",despesa.py,pagamentos-em-ordem-cronologica.data_da_liquidacao
ckan,despesa,data_da_ordem_bancaria,DATA_DA_ORDEM_BANCARIA,2,pagamentos-em-ordem-cronologica/2022 a 2024 - ORDEM CRONOLOGICA DE PAGAMENTOS (58a3c83a-8c55-44ab-a02e-ceaeb30f69f6); pagamentos-em-ordem-cronologica/2025 e 2026 - ORDEM CRONOLOGICA DE PAGAMENTOS (d18b86bf-2425-45d2-8fc6-8862d8850c0a),text,Data da Ordem Bancária ,Data em que foi emitida a ordem bancária para o pagamento.,despesa.py,pagamentos-em-ordem-cronologica.data_da_ordem_bancaria
ckan,despesa,empenhado,Empenhado,1,total-de-despesas/Total da Despesas (00b42444-c607-4d8f-b539-7a8ac18a8be0),text,n/d,n/d,despesa.py,despesa-por-estagio-e-mes.empenhado
ckan,despesa,especificacao,Especificação,1,empenhos-com-detalhamento/Empenhos Detalhados (4001b516-6134-4c94-a558-627b9e7a59e4),text,n/d,n/d,despesa.py,empenhos-detalhados.especificacao
ckan,despesa,fonte_de_recursos,FONTE_DE_RECURSOS,2,pagamentos-em-ordem-cronologica/2022 a 2024 - ORDEM CRONOLOGICA DE PAGAMENTOS (58a3c83a-8c55-44ab-a02e-ceaeb30f69f6); pagamentos-em-ordem-cronologica/2025 e 2026 - ORDEM CRONOLOGICA DE PAGAMENTOS (d18b86bf-2425-45d2-8fc6-8862d8850c0a),text,Fonte de Recursos,Código que identifica a origem dos recursos utilizados para o pagamento.,despesa.py,pagamentos-em-ordem-cronologica.fonte_de_recursos
ckan,despesa,identificacao,Identificação,1,empenhos-com-detalhamento/Empenhos Detalhados (4001b516-6134-4c94-a558-627b9e7a59e4),text,n/d,n/d,despesa.py,empenhos-detalhados.identificacao
ckan,despesa,justificativa_(art_141_§_1o),JUSTIFICATIVA_(ART_141_§ 1º),2,pagamentos-em-ordem-cronologica/2022 a 2024 - ORDEM CRONOLOGICA DE PAGAMENTOS (58a3c83a-8c55-44ab-a02e-ceaeb30f69f6); pagamentos-em-ordem-cronologica/2025 e 2026 - ORDEM CRONOLOGICA DE PAGAMENTOS (d18b86bf-2425-45d2-8fc6-8862d8850c0a),text,Justificativa,"Informações complementares justificando eventual alteração na ordem cronológica de pagamentos, conforme o art. 141, §1º, da Lei nº 14.133/2021.",despesa.py,pagamentos-em-ordem-cronologica.justificativa_publicada
ckan,despesa,liquidado,Liquidado,1,total-de-despesas/Total da Despesas (00b42444-c607-4d8f-b539-7a8ac18a8be0),text,n/d,n/d,despesa.py,despesa-por-estagio-e-mes.liquidado
ckan,despesa,mes,MES; Mês,3,duodecimo-orcamentario/2022 A 2026 - REPASSES RECEBIDOS - DUODÉCIMO (32677ddf-5cff-4125-b62d-7d5e57f1e78d); total-de-despesas/Total da Despesas (00b42444-c607-4d8f-b539-7a8ac18a8be0); empenhos-com-detalhamento/Empenhos Detalhados (4001b516-6134-4c94-a558-627b9e7a59e4),text,MÊS,Mês de referência do recebimento do duodécimo.,despesa.py,repasse-duodecimo-por-mes.mes; despesa-por-estagio-e-mes.mes
ckan,despesa,modalidade,Modalidade,1,empenhos-com-detalhamento/Empenhos Detalhados (4001b516-6134-4c94-a558-627b9e7a59e4),text,n/d,n/d,despesa.py,empenhos-detalhados.modalidade
ckan,despesa,numero_da_ne,Número da NE,1,empenhos-com-detalhamento/Empenhos Detalhados (4001b516-6134-4c94-a558-627b9e7a59e4),text,n/d,n/d,despesa.py,empenhos-detalhados.numero_da_ne
ckan,despesa,objeto_da_ordem_bancaria,OBJETO_DA_ORDEM_BANCARIA,2,pagamentos-em-ordem-cronologica/2022 a 2024 - ORDEM CRONOLOGICA DE PAGAMENTOS (58a3c83a-8c55-44ab-a02e-ceaeb30f69f6); pagamentos-em-ordem-cronologica/2025 e 2026 - ORDEM CRONOLOGICA DE PAGAMENTOS (d18b86bf-2425-45d2-8fc6-8862d8850c0a),text,Objeto do Pagamento,"Descrição do bem ou serviço fornecido, conforme especificado no contrato ou documento de empenho.",despesa.py,pagamentos-em-ordem-cronologica.objeto
ckan,despesa,pago,Pago,1,total-de-despesas/Total da Despesas (00b42444-c607-4d8f-b539-7a8ac18a8be0),text,n/d,n/d,despesa.py,despesa-por-estagio-e-mes.pago
ckan,despesa,quantidade,Quantidade,1,empenhos-com-detalhamento/Empenhos Detalhados (4001b516-6134-4c94-a558-627b9e7a59e4),numeric,n/d,n/d,despesa.py,empenhos-detalhados.quantidade
ckan,despesa,repasses_previstos,REPASSES_PREVISTOS,1,duodecimo-orcamentario/2022 A 2026 - REPASSES RECEBIDOS - DUODÉCIMO (32677ddf-5cff-4125-b62d-7d5e57f1e78d),text,REPASSES PREVISTOS,Valor previsto de repasses conforme programação financeira.,despesa.py,repasse-duodecimo-por-mes.total_previsto
ckan,despesa,repasses_recebidos_para_despesas_de_investimentos,REPASSES_RECEBIDOS_PARA_DESPESAS_DE_INVESTIMENTOS,1,duodecimo-orcamentario/2022 A 2026 - REPASSES RECEBIDOS - DUODÉCIMO (32677ddf-5cff-4125-b62d-7d5e57f1e78d),text,REPASSES RECEBIDOS PARA DESPESAS DE INVESTIMENTOS,Valor dos repasses recebidos para despesas de capital/investimento,despesa.py,repasse-duodecimo-por-mes.investimentos
ckan,despesa,repasses_recebidos_para_despesas_de_pessoal_e_encargos_sociais,REPASSES_RECEBIDOS_PARA_DESPESAS_DE_PESSOAL_E_ENCARGOS_SOCIAIS,1,duodecimo-orcamentario/2022 A 2026 - REPASSES RECEBIDOS - DUODÉCIMO (32677ddf-5cff-4125-b62d-7d5e57f1e78d),text,REPASSES RECEBIDOS PARA DESPESAS DE PESSOAL E ENCARGOS SOCIAIS,Valor dos repasses recebidos para despesas de pessoal e encargos sociais.,despesa.py,repasse-duodecimo-por-mes.pessoal_e_encargos
ckan,despesa,repasses_recebidos_para_outras_despesas_correntes,REPASSES_RECEBIDOS_PARA_OUTRAS_DESPESAS_CORRENTES,1,duodecimo-orcamentario/2022 A 2026 - REPASSES RECEBIDOS - DUODÉCIMO (32677ddf-5cff-4125-b62d-7d5e57f1e78d),text,REPASSES RECEBIDOS PARA OUTRAS DESPESAS CORRENTES,Valor dos repasses recebidos destinados a outras despesas correntes,despesa.py,repasse-duodecimo-por-mes.outras_despesas_correntes
ckan,despesa,total_de_repasses_recebidos,TOTAL_DE_REPASSES_RECEBIDOS,1,duodecimo-orcamentario/2022 A 2026 - REPASSES RECEBIDOS - DUODÉCIMO (32677ddf-5cff-4125-b62d-7d5e57f1e78d),text,VALOR TOTAL RECEBIDO,Soma de todos os repasses recebidos no mês e no ano de referência.,despesa.py,repasse-duodecimo-por-mes.total_recebido
ckan,despesa,uo,UO,1,total-de-despesas/Total da Despesas (00b42444-c607-4d8f-b539-7a8ac18a8be0),numeric,n/d,n/d,despesa.py,despesa-por-estagio-e-mes.unidade_orcamentaria
ckan,despesa,valor,VALOR,2,pagamentos-em-ordem-cronologica/2022 a 2024 - ORDEM CRONOLOGICA DE PAGAMENTOS (58a3c83a-8c55-44ab-a02e-ceaeb30f69f6); pagamentos-em-ordem-cronologica/2025 e 2026 - ORDEM CRONOLOGICA DE PAGAMENTOS (d18b86bf-2425-45d2-8fc6-8862d8850c0a),text,Valor Pago,"Valor pago ao credor, em reais (R$), referente ao item contratado.",despesa.py,pagamentos-em-ordem-cronologica.valor
ckan,despesa,valor_total,Valor Total,1,empenhos-com-detalhamento/Empenhos Detalhados (4001b516-6134-4c94-a558-627b9e7a59e4),text,n/d,n/d,despesa.py,empenhos-detalhados.valor_total
ckan,despesa,valor_unitario,Valor Unitário,1,empenhos-com-detalhamento/Empenhos Detalhados (4001b516-6134-4c94-a558-627b9e7a59e4),text,n/d,n/d,despesa.py,empenhos-detalhados.valor_unitario
ckan,diarias,_id,_id,1,https-www-cl-df-gov-br-web-portal-transparencia-diarias/PAGAMENTO DE DIARIAS (616ca897-2363-4bec-8e58-4ae408696ace),int,n/d,n/d,diarias.py,não publicado
ckan,diarias,ano_do_pagamento,Ano_do_pagamento,1,https-www-cl-df-gov-br-web-portal-transparencia-diarias/PAGAMENTO DE DIARIAS (616ca897-2363-4bec-8e58-4ae408696ace),numeric,Ano do Pagamento,Ano em que foi realizado o pagamento da diária.,diarias.py,diarias-por-beneficiario.ano_do_pagamento
ckan,diarias,ato_da__mesa__diretora__autorizador,Ato_da_ Mesa_ Diretora_ Autorizador,1,https-www-cl-df-gov-br-web-portal-transparencia-diarias/PAGAMENTO DE DIARIAS (616ca897-2363-4bec-8e58-4ae408696ace),text,Ato Autorizador,Número e ano do Ato da Mesa Diretora que autorizou a concessão da diária.,diarias.py,diarias-por-beneficiario.ato_da_mesa
ckan,diarias,cargo__ou_funcao,Cargo_ ou_Função,1,https-www-cl-df-gov-br-web-portal-transparencia-diarias/PAGAMENTO DE DIARIAS (616ca897-2363-4bec-8e58-4ae408696ace),text,Cargo/Função,Cargo do agente público,diarias.py,diarias-por-beneficiario.cargo_ou_funcao
ckan,diarias,local_de_destino,Local_de_Destino,1,https-www-cl-df-gov-br-web-portal-transparencia-diarias/PAGAMENTO DE DIARIAS (616ca897-2363-4bec-8e58-4ae408696ace),text,Local de Destino,Cidade e/ou estado para onde o servidor foi deslocado,diarias.py,diarias-por-beneficiario.local_de_destino
ckan,diarias,mes_do_pagamento,Mês_do_pagamento,1,https-www-cl-df-gov-br-web-portal-transparencia-diarias/PAGAMENTO DE DIARIAS (616ca897-2363-4bec-8e58-4ae408696ace),text,Mês do Pagamento ,Mês em que foi realizado o pagamento da diária.,diarias.py,diarias-por-beneficiario.mes_do_pagamento
ckan,diarias,motivo_do_afastamento,Motivo_do_Afastamento,1,https-www-cl-df-gov-br-web-portal-transparencia-diarias/PAGAMENTO DE DIARIAS (616ca897-2363-4bec-8e58-4ae408696ace),text,Motivo do Afastamento,Justificativa oficial para a concessão da diária,diarias.py,diarias-por-beneficiario.motivo
ckan,diarias,nome,Nome,1,https-www-cl-df-gov-br-web-portal-transparencia-diarias/PAGAMENTO DE DIARIAS (616ca897-2363-4bec-8e58-4ae408696ace),text,Nome do Servidor/Deputado,Nome do servidor ou agente público que recebeu a diária.,diarias.py,diarias-por-beneficiario.nome_na_fonte
ckan,diarias,numero__de__diarias,Número_ de _diarias,1,https-www-cl-df-gov-br-web-portal-transparencia-diarias/PAGAMENTO DE DIARIAS (616ca897-2363-4bec-8e58-4ae408696ace),text,Quantidade de Diárias,Quantidade total de diárias concedidas.,diarias.py,diarias-por-beneficiario.diarias_texto
ckan,diarias,observacao,Observação,1,https-www-cl-df-gov-br-web-portal-transparencia-diarias/PAGAMENTO DE DIARIAS (616ca897-2363-4bec-8e58-4ae408696ace),text,Observações,Informações complementares,diarias.py,diarias-por-beneficiario.observacao
ckan,diarias,periodo__de_afastamento,Período_ de_afastamento,1,https-www-cl-df-gov-br-web-portal-transparencia-diarias/PAGAMENTO DE DIARIAS (616ca897-2363-4bec-8e58-4ae408696ace),text,Período de Afastamento,Período de início e término do afastamento que gerou a concessão da diária.,diarias.py,diarias-por-beneficiario.periodo_texto
ckan,diarias,valor__total__recebido,Valor_ total_ recebido,1,https-www-cl-df-gov-br-web-portal-transparencia-diarias/PAGAMENTO DE DIARIAS (616ca897-2363-4bec-8e58-4ae408696ace),text,Valor total recebido (R$),Valor total pago ao agente público a título de diárias (em reais).,diarias.py,não publicado
ckan,emendas-portal,_id,_id,5,emendas-parlamentares/Emendas Parlamentares - 2025 (36ab2cb2-99ad-4f6a-b4e4-d09a448207e5); emendas-parlamentares/Emendas Parlamentares - 2023 (68183e04-b5e6-4f24-9160-6d15b6486ef8); emendas-parlamentares/Emendas Parlamentares - 2024 (ac2212b7-58c2-4fb2-9284-8e9257e5416e); emendas-parlamentares/Emendas Parlamentares - 2021 (e95bec86-614a-46b5-ba0d-af5242aecdba); emendas-parlamentares/Emendas Parlamentares - 2022 (f2b2e59b-68d2-4434-aa9f-9d0d77c4bd41),int,n/d,n/d,emendas_portal.py,não publicado
ckan,emendas-portal,ano_emenda,ANO_EMENDA,5,emendas-parlamentares/Emendas Parlamentares - 2025 (36ab2cb2-99ad-4f6a-b4e4-d09a448207e5); emendas-parlamentares/Emendas Parlamentares - 2023 (68183e04-b5e6-4f24-9160-6d15b6486ef8); emendas-parlamentares/Emendas Parlamentares - 2024 (ac2212b7-58c2-4fb2-9284-8e9257e5416e); emendas-parlamentares/Emendas Parlamentares - 2021 (e95bec86-614a-46b5-ba0d-af5242aecdba); emendas-parlamentares/Emendas Parlamentares - 2022 (f2b2e59b-68d2-4434-aa9f-9d0d77c4bd41),numeric,Ano da emenda,n/d,emendas_portal.py,emendas-loa-execucao-2021-2022.ano; emendas-loa-execucao-2023-2025.ano
ckan,emendas-portal,cod_uo,COD_UO,5,emendas-parlamentares/Emendas Parlamentares - 2025 (36ab2cb2-99ad-4f6a-b4e4-d09a448207e5); emendas-parlamentares/Emendas Parlamentares - 2023 (68183e04-b5e6-4f24-9160-6d15b6486ef8); emendas-parlamentares/Emendas Parlamentares - 2024 (ac2212b7-58c2-4fb2-9284-8e9257e5416e); emendas-parlamentares/Emendas Parlamentares - 2021 (e95bec86-614a-46b5-ba0d-af5242aecdba); emendas-parlamentares/Emendas Parlamentares - 2022 (f2b2e59b-68d2-4434-aa9f-9d0d77c4bd41),numeric,Código da Unidade Orçamentária,n/d,emendas_portal.py,emendas-loa-execucao-2021-2022.cod_unidade_orcamentaria; emendas-loa-execucao-2023-2025.cod_unidade_orcamentaria
ckan,emendas-portal,data_emenda,DATA_EMENDA,5,emendas-parlamentares/Emendas Parlamentares - 2025 (36ab2cb2-99ad-4f6a-b4e4-d09a448207e5); emendas-parlamentares/Emendas Parlamentares - 2023 (68183e04-b5e6-4f24-9160-6d15b6486ef8); emendas-parlamentares/Emendas Parlamentares - 2024 (ac2212b7-58c2-4fb2-9284-8e9257e5416e); emendas-parlamentares/Emendas Parlamentares - 2021 (e95bec86-614a-46b5-ba0d-af5242aecdba); emendas-parlamentares/Emendas Parlamentares - 2022 (f2b2e59b-68d2-4434-aa9f-9d0d77c4bd41),timestamp,Data de criação da emenda,n/d,emendas_portal.py,emendas-loa-execucao-2021-2022.data_da_emenda; emendas-loa-execucao-2023-2025.data_da_emenda
ckan,emendas-portal,id_emenda,ID_EMENDA,5,emendas-parlamentares/Emendas Parlamentares - 2025 (36ab2cb2-99ad-4f6a-b4e4-d09a448207e5); emendas-parlamentares/Emendas Parlamentares - 2023 (68183e04-b5e6-4f24-9160-6d15b6486ef8); emendas-parlamentares/Emendas Parlamentares - 2024 (ac2212b7-58c2-4fb2-9284-8e9257e5416e); emendas-parlamentares/Emendas Parlamentares - 2021 (e95bec86-614a-46b5-ba0d-af5242aecdba); emendas-parlamentares/Emendas Parlamentares - 2022 (f2b2e59b-68d2-4434-aa9f-9d0d77c4bd41),numeric,n/d,n/d,emendas_portal.py,emendas-loa-execucao-2021-2022.id_emenda; emendas-loa-execucao-2023-2025.id_emenda
ckan,emendas-portal,lei_emenda,LEI_EMENDA,5,emendas-parlamentares/Emendas Parlamentares - 2025 (36ab2cb2-99ad-4f6a-b4e4-d09a448207e5); emendas-parlamentares/Emendas Parlamentares - 2023 (68183e04-b5e6-4f24-9160-6d15b6486ef8); emendas-parlamentares/Emendas Parlamentares - 2024 (ac2212b7-58c2-4fb2-9284-8e9257e5416e); emendas-parlamentares/Emendas Parlamentares - 2021 (e95bec86-614a-46b5-ba0d-af5242aecdba); emendas-parlamentares/Emendas Parlamentares - 2022 (f2b2e59b-68d2-4434-aa9f-9d0d77c4bd41),text,Lei de criação da emenda,n/d,emendas_portal.py,emendas-loa-execucao-2021-2022.lei; emendas-loa-execucao-2023-2025.lei
ckan,emendas-portal,nome_uo,NOME_UO,5,emendas-parlamentares/Emendas Parlamentares - 2025 (36ab2cb2-99ad-4f6a-b4e4-d09a448207e5); emendas-parlamentares/Emendas Parlamentares - 2023 (68183e04-b5e6-4f24-9160-6d15b6486ef8); emendas-parlamentares/Emendas Parlamentares - 2024 (ac2212b7-58c2-4fb2-9284-8e9257e5416e); emendas-parlamentares/Emendas Parlamentares - 2021 (e95bec86-614a-46b5-ba0d-af5242aecdba); emendas-parlamentares/Emendas Parlamentares - 2022 (f2b2e59b-68d2-4434-aa9f-9d0d77c4bd41),text,Nome da Unidade Orçamentária,n/d,emendas_portal.py,emendas-loa-execucao-2021-2022.unidade_orcamentaria; emendas-loa-execucao-2023-2025.unidade_orcamentaria
ckan,emendas-portal,nr_emenda,NR_EMENDA,5,emendas-parlamentares/Emendas Parlamentares - 2025 (36ab2cb2-99ad-4f6a-b4e4-d09a448207e5); emendas-parlamentares/Emendas Parlamentares - 2023 (68183e04-b5e6-4f24-9160-6d15b6486ef8); emendas-parlamentares/Emendas Parlamentares - 2024 (ac2212b7-58c2-4fb2-9284-8e9257e5416e); emendas-parlamentares/Emendas Parlamentares - 2021 (e95bec86-614a-46b5-ba0d-af5242aecdba); emendas-parlamentares/Emendas Parlamentares - 2022 (f2b2e59b-68d2-4434-aa9f-9d0d77c4bd41),numeric,Número da emenda,n/d,emendas_portal.py,emendas-loa-execucao-2021-2022.nr_emenda; emendas-loa-execucao-2023-2025.nr_emenda
ckan,emendas-portal,pt,PT,5,emendas-parlamentares/Emendas Parlamentares - 2021 (e95bec86-614a-46b5-ba0d-af5242aecdba); emendas-parlamentares/Emendas Parlamentares - 2025 (36ab2cb2-99ad-4f6a-b4e4-d09a448207e5); emendas-parlamentares/Emendas Parlamentares - 2023 (68183e04-b5e6-4f24-9160-6d15b6486ef8); emendas-parlamentares/Emendas Parlamentares - 2024 (ac2212b7-58c2-4fb2-9284-8e9257e5416e); emendas-parlamentares/Emendas Parlamentares - 2022 (f2b2e59b-68d2-4434-aa9f-9d0d77c4bd41),text,Progama de Trabalho; Programa de trabalho,n/d,emendas_portal.py,emendas-loa-execucao-2021-2022.programa_de_trabalho; emendas-loa-execucao-2023-2025.programa_de_trabalho
ckan,emendas-portal,pt_compartilhado,PT_COMPARTILHADO,5,emendas-parlamentares/Emendas Parlamentares - 2025 (36ab2cb2-99ad-4f6a-b4e4-d09a448207e5); emendas-parlamentares/Emendas Parlamentares - 2023 (68183e04-b5e6-4f24-9160-6d15b6486ef8); emendas-parlamentares/Emendas Parlamentares - 2024 (ac2212b7-58c2-4fb2-9284-8e9257e5416e); emendas-parlamentares/Emendas Parlamentares - 2021 (e95bec86-614a-46b5-ba0d-af5242aecdba); emendas-parlamentares/Emendas Parlamentares - 2022 (f2b2e59b-68d2-4434-aa9f-9d0d77c4bd41),numeric,Programa de trabalho compartilhado,"Caso o valor seja = 1, o programa de trabalho é compartilhado",emendas_portal.py,não publicado
ckan,emendas-portal,status_emenda,STATUS_EMENDA,5,emendas-parlamentares/Emendas Parlamentares - 2025 (36ab2cb2-99ad-4f6a-b4e4-d09a448207e5); emendas-parlamentares/Emendas Parlamentares - 2023 (68183e04-b5e6-4f24-9160-6d15b6486ef8); emendas-parlamentares/Emendas Parlamentares - 2024 (ac2212b7-58c2-4fb2-9284-8e9257e5416e); emendas-parlamentares/Emendas Parlamentares - 2021 (e95bec86-614a-46b5-ba0d-af5242aecdba); emendas-parlamentares/Emendas Parlamentares - 2022 (f2b2e59b-68d2-4434-aa9f-9d0d77c4bd41),text,Status da emenda,n/d,emendas_portal.py,emendas-loa-execucao-2021-2022.status; emendas-loa-execucao-2023-2025.status
ckan,emendas-portal,vl_bloqueado_siggo,VL_BLOQUEADO_SIGGO,5,emendas-parlamentares/Emendas Parlamentares - 2021 (e95bec86-614a-46b5-ba0d-af5242aecdba); emendas-parlamentares/Emendas Parlamentares - 2024 (ac2212b7-58c2-4fb2-9284-8e9257e5416e); emendas-parlamentares/Emendas Parlamentares - 2025 (36ab2cb2-99ad-4f6a-b4e4-d09a448207e5); emendas-parlamentares/Emendas Parlamentares - 2023 (68183e04-b5e6-4f24-9160-6d15b6486ef8); emendas-parlamentares/Emendas Parlamentares - 2022 (f2b2e59b-68d2-4434-aa9f-9d0d77c4bd41),numeric,Valor Bloqueado no siggo; Valor bloqueado no SIGGO,n/d,emendas_portal.py,emendas-loa-execucao-2021-2022.vl_bloqueado_siggo; emendas-loa-execucao-2023-2025.vl_bloqueado_portal
ckan,emendas-portal,vl_desbloqueado,VL_DESBLOQUEADO,5,emendas-parlamentares/Emendas Parlamentares - 2025 (36ab2cb2-99ad-4f6a-b4e4-d09a448207e5); emendas-parlamentares/Emendas Parlamentares - 2023 (68183e04-b5e6-4f24-9160-6d15b6486ef8); emendas-parlamentares/Emendas Parlamentares - 2024 (ac2212b7-58c2-4fb2-9284-8e9257e5416e); emendas-parlamentares/Emendas Parlamentares - 2021 (e95bec86-614a-46b5-ba0d-af5242aecdba); emendas-parlamentares/Emendas Parlamentares - 2022 (f2b2e59b-68d2-4434-aa9f-9d0d77c4bd41),numeric,Valor desbloqueado,n/d,emendas_portal.py,emendas-loa-execucao-2021-2022.vl_desbloqueado; emendas-loa-execucao-2023-2025.vl_desbloqueado
ckan,emendas-portal,vl_disponivel,VL_DISPONIVEL,5,emendas-parlamentares/Emendas Parlamentares - 2025 (36ab2cb2-99ad-4f6a-b4e4-d09a448207e5); emendas-parlamentares/Emendas Parlamentares - 2023 (68183e04-b5e6-4f24-9160-6d15b6486ef8); emendas-parlamentares/Emendas Parlamentares - 2024 (ac2212b7-58c2-4fb2-9284-8e9257e5416e); emendas-parlamentares/Emendas Parlamentares - 2021 (e95bec86-614a-46b5-ba0d-af5242aecdba); emendas-parlamentares/Emendas Parlamentares - 2022 (f2b2e59b-68d2-4434-aa9f-9d0d77c4bd41),numeric,Valor disponível,n/d,emendas_portal.py,emendas-loa-execucao-2021-2022.vl_disponivel; emendas-loa-execucao-2023-2025.vl_disponivel_portal
ckan,emendas-portal,vl_emenda,VL_EMENDA,5,emendas-parlamentares/Emendas Parlamentares - 2025 (36ab2cb2-99ad-4f6a-b4e4-d09a448207e5); emendas-parlamentares/Emendas Parlamentares - 2023 (68183e04-b5e6-4f24-9160-6d15b6486ef8); emendas-parlamentares/Emendas Parlamentares - 2024 (ac2212b7-58c2-4fb2-9284-8e9257e5416e); emendas-parlamentares/Emendas Parlamentares - 2021 (e95bec86-614a-46b5-ba0d-af5242aecdba); emendas-parlamentares/Emendas Parlamentares - 2022 (f2b2e59b-68d2-4434-aa9f-9d0d77c4bd41),numeric,Valor da emenda,n/d,emendas_portal.py,emendas-loa-execucao-2021-2022.vl_emenda; emendas-loa-execucao-2023-2025.vl_emenda
