ano,mes,mes_numero,unidade_orcamentaria,funcao,funcao_rotulo,subfuncao,subfuncao_rotulo,natureza,natureza_rotulo,natureza_em_seis_digitos,natureza_categoria_economica,natureza_grupo,natureza_modalidade_de_aplicacao,natureza_elemento,natureza_subelemento,fonte,fonte_rotulo,empenhado,liquidado,pago,as_of
2025,Novembro,11,1101,1,,122,,33900800,,339008,3,3,90,08,00,100,,"629.929,00","628.207,00","628.207,00",2026-08-07T20:15:03.924257
2025,Novembro,11,1101,1,,122,,33901400,,339014,3,3,90,14,00,100,,"32.138,00","166.178,00","176.603,00",2026-08-07T20:15:03.924257
2025,Novembro,11,1101,1,,122,,33903000,,339030,3,3,90,30,00,100,,"'-126.337,62","145.890,92","145.890,92",2026-08-07T20:15:03.924257
2025,Novembro,11,1101,1,,122,,33903300,,339033,3,3,90,33,00,100,,"14.856,78","89.841,72","89.841,72",2026-08-07T20:15:03.924257
2025,Novembro,11,1101,1,,122,,33903500,,339035,3,3,90,35,00,100,,"12.566,67","0,00","0,00",2026-08-07T20:15:03.924257
2025,Novembro,11,1101,1,,122,,33903600,,339036,3,3,90,36,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2025,Novembro,11,1101,1,,122,,33903700,,339037,3,3,90,37,00,100,,"262.748,41","234.029,06","668.731,93",2026-08-07T20:15:03.924257
2025,Novembro,11,1101,1,,122,,33903900,,339039,3,3,90,39,00,100,,"291.885,39","1.336.485,74","1.336.485,74",2026-08-07T20:15:03.924257
2025,Novembro,11,1101,1,,122,,33904600,,339046,3,3,90,46,00,100,,"3.893.151,44","3.870.161,32","3.869.834,18",2026-08-07T20:15:03.924257
2025,Novembro,11,1101,1,,122,,33904700,,339047,3,3,90,47,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2025,Novembro,11,1101,1,,122,,33904900,,339049,3,3,90,49,00,100,,"30.408,38","30.408,38","31.477,16",2026-08-07T20:15:03.924257
2025,Novembro,11,1101,1,,122,,33909200,,339092,3,3,90,92,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2025,Novembro,11,1101,1,,122,,33909300,,339093,3,3,90,93,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2025,Novembro,11,1101,1,,122,,33913900,,339139,3,3,91,39,00,100,,"'-7.640,05","0,00","0,00",2026-08-07T20:15:03.924257
2025,Novembro,11,1101,1,,122,,33914700,,339147,3,3,91,47,00,100,,"2.088,00","2.088,00","2.088,00",2026-08-07T20:15:03.924257
2025,Novembro,11,1101,1,,122,,33919200,,339192,3,3,91,92,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2025,Novembro,11,1101,1,,122,,33919300,,339193,3,3,91,93,00,100,,"7.536,94","4.120,25","4.120,25",2026-08-07T20:15:03.924257
2025,Novembro,11,1101,1,,122,,44905100,,449051,4,4,90,51,00,100,,"23.594,87","89.556,88","89.556,88",2026-08-07T20:15:03.924257
2025,Novembro,11,1101,1,,122,,44905200,,449052,4,4,90,52,00,100,,"256.404,47","227.792,00","227.792,00",2026-08-07T20:15:03.924257
2025,Novembro,11,1101,1,,122,,44909200,,449092,4,4,90,92,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2025,Novembro,11,1101,1,,126,,33903000,,339030,3,3,90,30,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2025,Novembro,11,1101,1,,126,,33903900,,339039,3,3,90,39,00,100,,"102.740,50","276.250,43","276.250,43",2026-08-07T20:15:03.924257
2025,Novembro,11,1101,1,,126,,33904000,,339040,3,3,90,40,00,100,,"201.838,86","586.084,49","586.084,49",2026-08-07T20:15:03.924257
2025,Novembro,11,1101,1,,126,,33909200,,339092,3,3,90,92,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2025,Novembro,11,1101,1,,126,,44904000,,449040,4,4,90,40,00,100,,"1.287.435,48","378.268,32","378.268,32",2026-08-07T20:15:03.924257
2025,Novembro,11,1101,1,,126,,44905200,,449052,4,4,90,52,00,100,,"11.420.000,00","0,00","0,00",2026-08-07T20:15:03.924257
2025,Novembro,11,1101,1,,128,,33903200,,339032,3,3,90,32,00,100,,"'-3.644,37","90.572,19","90.572,19",2026-08-07T20:15:03.924257
2025,Novembro,11,1101,1,,128,,33903600,,339036,3,3,90,36,00,100,,"22.903,29","33.762,08","33.639,92",2026-08-07T20:15:03.924257
2025,Novembro,11,1101,1,,128,,33903900,,339039,3,3,90,39,00,100,,"'-189.451,04","235.612,47","235.612,47",2026-08-07T20:15:03.924257
2025,Novembro,11,1101,1,,131,,33903700,,339037,3,3,90,37,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2025,Novembro,11,1101,1,,131,,33903900,,339039,3,3,90,39,00,100,,"0,00","16.691,76","16.691,76",2026-08-07T20:15:03.924257
2025,Novembro,11,1101,1,,131,,33909200,,339092,3,3,90,92,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2025,Novembro,11,1101,1,,131,,44905200,,449052,4,4,90,52,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2025,Novembro,11,1101,1,,31,,33903000,,339030,3,3,90,30,00,100,,"52.917,00","0,00","0,00",2026-08-07T20:15:03.924257
2025,Novembro,11,1101,1,,31,,33903100,,339031,3,3,90,31,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2025,Novembro,11,1101,1,,31,,33903200,,339032,3,3,90,32,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2025,Novembro,11,1101,1,,31,,33903700,,339037,3,3,90,37,00,100,,"8.233,45","0,00","838.063,21",2026-08-07T20:15:03.924257
2025,Novembro,11,1101,1,,31,,33903900,,339039,3,3,90,39,00,100,,"1.000.302,19","4.427.425,24","4.427.425,24",2026-08-07T20:15:03.924257
2025,Novembro,11,1101,1,,31,,33913900,,339139,3,3,91,39,00,100,,"0,00","11.398,72","11.398,72",2026-08-07T20:15:03.924257
2025,Novembro,11,1101,1,,31,,44905200,,449052,4,4,90,52,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2025,Novembro,11,1101,1,,392,,33903100,,339031,3,3,90,31,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2025,Novembro,11,1101,1,,392,,33903600,,339036,3,3,90,36,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2025,Novembro,11,1101,1,,392,,33903900,,339039,3,3,90,39,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2025,Novembro,11,1101,1,,392,,33909200,,339092,3,3,90,92,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2025,Novembro,11,1101,28,,845,,33913900,,339139,3,3,91,39,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2025,Novembro,11,1101,28,,846,,31909100,,319091,3,1,90,91,00,100,,"6.697,54","6.697,54","6.697,54",2026-08-07T20:15:03.924257
2025,Novembro,11,1101,28,,846,,31909200,,319092,3,1,90,92,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2025,Novembro,11,1101,28,,846,,31909400,,319094,3,1,90,94,00,100,,"770.064,40","759.313,00","759.313,00",2026-08-07T20:15:03.924257
2025,Novembro,11,1101,28,,846,,31909600,,319096,3,1,90,96,00,100,,"'-23.800,30","263.125,10","263.125,10",2026-08-07T20:15:03.924257
2025,Novembro,11,1101,28,,846,,31919200,,319192,3,1,91,92,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2025,Novembro,11,1101,28,,846,,31919600,,319196,3,1,91,96,00,100,,"'-11.588,94","125.590,63","125.590,63",2026-08-07T20:15:03.924257
2025,Novembro,11,1101,28,,846,,33909100,,339091,3,3,90,91,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2025,Novembro,11,1101,28,,846,,33909200,,339092,3,3,90,92,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2025,Novembro,11,1101,28,,846,,33909300,,339093,3,3,90,93,00,100,,"0,00","289.252,11","289.252,11",2026-08-07T20:15:03.924257
2025,Novembro,11,1101,28,,846,,33919200,,339192,3,3,91,92,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2025,Novembro,11,1101,28,,846,,33919300,,339193,3,3,91,93,00,100,,"8.466.612,92","8.469.300,92","8.469.300,92",2026-08-07T20:15:03.924257
2025,Dezembro,12,1101,1,,122,,31900700,,319007,3,1,90,07,00,100,,"'-351.510,19","935.119,03","935.119,03",2026-08-07T20:15:03.924257
2025,Dezembro,12,1101,1,,122,,31901100,,319011,3,1,90,11,00,100,,"48.461.670,72","48.213.207,02","66.356.206,67",2026-08-07T20:15:03.924257
2025,Dezembro,12,1101,1,,122,,31901300,,319013,3,1,90,13,00,100,,"4.499.987,65","4.470.182,26","4.470.182,26",2026-08-07T20:15:03.924257
2025,Dezembro,12,1101,1,,122,,31901600,,319016,3,1,90,16,00,100,,"599.007,77","239.367,25","239.367,25",2026-08-07T20:15:03.924257
2025,Dezembro,12,1101,1,,122,,31909200,,319092,3,1,90,92,00,100,,"162.822,80","162.822,80","162.822,80",2026-08-07T20:15:03.924257
2025,Dezembro,12,1101,1,,122,,31911300,,319113,3,1,91,13,00,100,,"'-331.693,25","9.506.913,04","9.506.913,04",2026-08-07T20:15:03.924257
2025,Dezembro,12,1101,1,,122,,31919200,,319192,3,1,91,92,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2025,Dezembro,12,1101,1,,122,,33900800,,339008,3,3,90,08,00,100,,"670.651,91","637.721,00","637.721,00",2026-08-07T20:15:03.924257
2025,Dezembro,12,1101,1,,122,,33901400,,339014,3,3,90,14,00,100,,"2.880,00","7.350,00","7.350,00",2026-08-07T20:15:03.924257
2025,Dezembro,12,1101,1,,122,,33903000,,339030,3,3,90,30,00,100,,"'-231.490,02","238.418,97","238.418,97",2026-08-07T20:15:03.924257
2025,Dezembro,12,1101,1,,122,,33903300,,339033,3,3,90,33,00,100,,"1.433,77","65.918,95","65.918,95",2026-08-07T20:15:03.924257
2025,Dezembro,12,1101,1,,122,,33903500,,339035,3,3,90,35,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2025,Dezembro,12,1101,1,,122,,33903600,,339036,3,3,90,36,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2025,Dezembro,12,1101,1,,122,,33903700,,339037,3,3,90,37,00,100,,"96.307,02","2.374.941,99","2.374.941,99",2026-08-07T20:15:03.924257
2025,Dezembro,12,1101,1,,122,,33903900,,339039,3,3,90,39,00,100,,"'-159.836,68","1.941.705,52","1.941.705,52",2026-08-07T20:15:03.924257
2025,Dezembro,12,1101,1,,122,,33904600,,339046,3,3,90,46,00,100,,"3.872.667,44","3.922.877,24","3.910.796,87",2026-08-07T20:15:03.924257
2025,Dezembro,12,1101,1,,122,,33904700,,339047,3,3,90,47,00,100,,"0,00","222,11","222,11",2026-08-07T20:15:03.924257
2025,Dezembro,12,1101,1,,122,,33904900,,339049,3,3,90,49,00,100,,"51.029,19","42.645,18","42.485,42",2026-08-07T20:15:03.924257
2025,Dezembro,12,1101,1,,122,,33909200,,339092,3,3,90,92,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2025,Dezembro,12,1101,1,,122,,33909300,,339093,3,3,90,93,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2025,Dezembro,12,1101,1,,122,,33913900,,339139,3,3,91,39,00,100,,"0,00","6.334,53","6.334,53",2026-08-07T20:15:03.924257
2025,Dezembro,12,1101,1,,122,,33914700,,339147,3,3,91,47,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2025,Dezembro,12,1101,1,,122,,33919200,,339192,3,3,91,92,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2025,Dezembro,12,1101,1,,122,,33919300,,339193,3,3,91,93,00,100,,"28.314,77","8.128,62","8.128,62",2026-08-07T20:15:03.924257
2025,Dezembro,12,1101,1,,122,,44905100,,449051,4,4,90,51,00,100,,"0,00","1.599,67","1.599,67",2026-08-07T20:15:03.924257
2025,Dezembro,12,1101,1,,122,,44905200,,449052,4,4,90,52,00,100,,"0,00","153.320,21","153.320,21",2026-08-07T20:15:03.924257
2025,Dezembro,12,1101,1,,122,,44909200,,449092,4,4,90,92,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2025,Dezembro,12,1101,1,,126,,33903000,,339030,3,3,90,30,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2025,Dezembro,12,1101,1,,126,,33903900,,339039,3,3,90,39,00,100,,"0,00","7.847,04","7.847,04",2026-08-07T20:15:03.924257
2025,Dezembro,12,1101,1,,126,,33904000,,339040,3,3,90,40,00,100,,"'-2.478,79","1.211.323,71","1.211.323,71",2026-08-07T20:15:03.924257
2025,Dezembro,12,1101,1,,126,,33909200,,339092,3,3,90,92,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2025,Dezembro,12,1101,1,,126,,44904000,,449040,4,4,90,40,00,100,,"0,00","1.385.259,34","1.385.259,34",2026-08-07T20:15:03.924257
2025,Dezembro,12,1101,1,,126,,44905200,,449052,4,4,90,52,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2025,Dezembro,12,1101,1,,128,,33903200,,339032,3,3,90,32,00,100,,"'-733,95","10.359,18","10.359,18",2026-08-07T20:15:03.924257
2025,Dezembro,12,1101,1,,128,,33903600,,339036,3,3,90,36,00,100,,"100.275,02","72.175,62","69.988,80",2026-08-07T20:15:03.924257
2025,Dezembro,12,1101,1,,128,,33903900,,339039,3,3,90,39,00,100,,"'-4.149,56","116.971,78","116.971,78",2026-08-07T20:15:03.924257
2025,Dezembro,12,1101,1,,131,,33903700,,339037,3,3,90,37,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2025,Dezembro,12,1101,1,,131,,33903900,,339039,3,3,90,39,00,100,,"0,00","16.691,76","16.691,76",2026-08-07T20:15:03.924257
2025,Dezembro,12,1101,1,,131,,33909200,,339092,3,3,90,92,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2025,Dezembro,12,1101,1,,131,,44905200,,449052,4,4,90,52,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2025,Dezembro,12,1101,1,,31,,33903000,,339030,3,3,90,30,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2025,Dezembro,12,1101,1,,31,,33903100,,339031,3,3,90,31,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2025,Dezembro,12,1101,1,,31,,33903200,,339032,3,3,90,32,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2025,Dezembro,12,1101,1,,31,,33903700,,339037,3,3,90,37,00,100,,"0,00","1.369.346,01","1.369.346,01",2026-08-07T20:15:03.924257
2025,Dezembro,12,1101,1,,31,,33903900,,339039,3,3,90,39,00,100,,"12.969.172,72","5.174.657,00","5.174.657,00",2026-08-07T20:15:03.924257
2025,Dezembro,12,1101,1,,31,,33913900,,339139,3,3,91,39,00,100,,"0,00","4.248,64","4.248,64",2026-08-07T20:15:03.924257
2025,Dezembro,12,1101,1,,31,,44905200,,449052,4,4,90,52,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2025,Dezembro,12,1101,1,,392,,33903100,,339031,3,3,90,31,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2025,Dezembro,12,1101,1,,392,,33903600,,339036,3,3,90,36,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2025,Dezembro,12,1101,1,,392,,33903900,,339039,3,3,90,39,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2025,Dezembro,12,1101,1,,392,,33909200,,339092,3,3,90,92,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2025,Dezembro,12,1101,28,,845,,33913900,,339139,3,3,91,39,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2025,Dezembro,12,1101,28,,846,,31909100,,319091,3,1,90,91,00,100,,"26.139,42","6.697,54","6.697,54",2026-08-07T20:15:03.924257
2025,Dezembro,12,1101,28,,846,,31909200,,319092,3,1,90,92,00,100,,"16.242,99","16.242,99","16.242,99",2026-08-07T20:15:03.924257
2025,Dezembro,12,1101,28,,846,,31909400,,319094,3,1,90,94,00,100,,"954.938,86","184.940,26","184.940,26",2026-08-07T20:15:03.924257
2025,Dezembro,12,1101,28,,846,,31909600,,319096,3,1,90,96,00,100,,"25.941,15","219.392,05","219.392,05",2026-08-07T20:15:03.924257
2025,Dezembro,12,1101,28,,846,,31919200,,319192,3,1,91,92,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2025,Dezembro,12,1101,28,,846,,31919600,,319196,3,1,91,96,00,100,,"0,00","45.635,03","45.635,03",2026-08-07T20:15:03.924257
2025,Dezembro,12,1101,28,,846,,33909100,,339091,3,3,90,91,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2025,Dezembro,12,1101,28,,846,,33909200,,339092,3,3,90,92,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2025,Dezembro,12,1101,28,,846,,33909300,,339093,3,3,90,93,00,100,,"'-242.221,42","279.444,27","279.444,27",2026-08-07T20:15:03.924257
2025,Dezembro,12,1101,28,,846,,33919200,,339192,3,3,91,92,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2025,Dezembro,12,1101,28,,846,,33919300,,339193,3,3,91,93,00,100,,"5.165.698,83","2.315.698,83","2.315.698,83",2026-08-07T20:15:03.924257
2026,Janeiro,1,1101,1,,122,,31900700,,319007,3,1,90,07,00,100,,"6.683.311,05","535.166,38","535.166,38",2026-08-07T20:15:03.924257
2026,Janeiro,1,1101,1,,122,,31901100,,319011,3,1,90,11,00,100,,"46.235.055,30","46.234.588,61","45.573.464,42",2026-08-07T20:15:03.924257
2026,Janeiro,1,1101,1,,122,,31901300,,319013,3,1,90,13,00,100,,"31.000.000,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Janeiro,1,1101,1,,122,,31901600,,319016,3,1,90,16,00,100,,"65.964,92","65.964,90","65.964,90",2026-08-07T20:15:03.924257
2026,Janeiro,1,1101,1,,122,,31909200,,319092,3,1,90,92,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Janeiro,1,1101,1,,122,,31911300,,319113,3,1,91,13,00,100,,"64.315.328,22","5.027.221,02","5.027.221,02",2026-08-07T20:15:03.924257
2026,Janeiro,1,1101,1,,122,,31919200,,319192,3,1,91,92,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Janeiro,1,1101,1,,122,,33900800,,339008,3,3,90,08,00,100,,"672.161,87","672.161,87","672.161,87",2026-08-07T20:15:03.924257
2026,Janeiro,1,1101,1,,122,,33901400,,339014,3,3,90,14,00,100,,"40.887,00","40.887,00","40.887,00",2026-08-07T20:15:03.924257
2026,Janeiro,1,1101,1,,122,,33903000,,339030,3,3,90,30,00,100,,"1.001.040,01","0,00","0,00",2026-08-07T20:15:03.924257
2026,Janeiro,1,1101,1,,122,,33903300,,339033,3,3,90,33,00,100,,"103.800,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Janeiro,1,1101,1,,122,,33903500,,339035,3,3,90,35,00,100,,"628.739,60","0,00","0,00",2026-08-07T20:15:03.924257
2026,Janeiro,1,1101,1,,122,,33903600,,339036,3,3,90,36,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Janeiro,1,1101,1,,122,,33903700,,339037,3,3,90,37,00,100,,"3.902.565,66","0,00","0,00",2026-08-07T20:15:03.924257
2026,Janeiro,1,1101,1,,122,,33903900,,339039,3,3,90,39,00,100,,"4.168.147,27","20.098,71","20.098,71",2026-08-07T20:15:03.924257
2026,Janeiro,1,1101,1,,122,,33904600,,339046,3,3,90,46,00,100,,"4.037.414,26","4.031.157,34","3.874.612,03",2026-08-07T20:15:03.924257
2026,Janeiro,1,1101,1,,122,,33904700,,339047,3,3,90,47,00,100,,"50.000,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Janeiro,1,1101,1,,122,,33904900,,339049,3,3,90,49,00,100,,"27.613,22","27.554,60","25.562,54",2026-08-07T20:15:03.924257
2026,Janeiro,1,1101,1,,122,,33909200,,339092,3,3,90,92,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Janeiro,1,1101,1,,122,,33909300,,339093,3,3,90,93,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Janeiro,1,1101,1,,122,,33913900,,339139,3,3,91,39,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Janeiro,1,1101,1,,122,,33914700,,339147,3,3,91,47,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Janeiro,1,1101,1,,122,,33919200,,339192,3,3,91,92,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Janeiro,1,1101,1,,122,,33919300,,339193,3,3,91,93,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Janeiro,1,1101,1,,122,,44905100,,449051,4,4,90,51,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Janeiro,1,1101,1,,122,,44905200,,449052,4,4,90,52,00,100,,"195.914,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Janeiro,1,1101,1,,122,,44909200,,449092,4,4,90,92,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Janeiro,1,1101,1,,126,,33903000,,339030,3,3,90,30,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Janeiro,1,1101,1,,126,,33903900,,339039,3,3,90,39,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Janeiro,1,1101,1,,126,,33904000,,339040,3,3,90,40,00,100,,"8.247.911,69","0,00","0,00",2026-08-07T20:15:03.924257
2026,Janeiro,1,1101,1,,126,,33909200,,339092,3,3,90,92,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Janeiro,1,1101,1,,126,,44904000,,449040,4,4,90,40,00,100,,"1.620.824,72","0,00","0,00",2026-08-07T20:15:03.924257
2026,Janeiro,1,1101,1,,126,,44905200,,449052,4,4,90,52,00,100,,"33.800,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Janeiro,1,1101,1,,128,,33903200,,339032,3,3,90,32,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Janeiro,1,1101,1,,128,,33903600,,339036,3,3,90,36,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Janeiro,1,1101,1,,128,,33903900,,339039,3,3,90,39,00,100,,"21.160,00","21.160,00","21.160,00",2026-08-07T20:15:03.924257
2026,Janeiro,1,1101,1,,131,,33903700,,339037,3,3,90,37,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Janeiro,1,1101,1,,131,,33903900,,339039,3,3,90,39,00,100,,"200.301,12","0,00","0,00",2026-08-07T20:15:03.924257
2026,Janeiro,1,1101,1,,131,,33909200,,339092,3,3,90,92,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Janeiro,1,1101,1,,131,,44905200,,449052,4,4,90,52,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Janeiro,1,1101,1,,31,,33903000,,339030,3,3,90,30,00,100,,"22.074,12","0,00","0,00",2026-08-07T20:15:03.924257
2026,Janeiro,1,1101,1,,31,,33903100,,339031,3,3,90,31,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Janeiro,1,1101,1,,31,,33903200,,339032,3,3,90,32,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Janeiro,1,1101,1,,31,,33903700,,339037,3,3,90,37,00,100,,"6.296.921,33","0,00","0,00",2026-08-07T20:15:03.924257
2026,Janeiro,1,1101,1,,31,,33903900,,339039,3,3,90,39,00,100,,"4.156.436,83","0,00","0,00",2026-08-07T20:15:03.924257
2026,Janeiro,1,1101,1,,31,,33913900,,339139,3,3,91,39,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Janeiro,1,1101,1,,31,,44905200,,449052,4,4,90,52,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Janeiro,1,1101,1,,392,,33903100,,339031,3,3,90,31,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Janeiro,1,1101,1,,392,,33903600,,339036,3,3,90,36,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Janeiro,1,1101,1,,392,,33903900,,339039,3,3,90,39,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Janeiro,1,1101,1,,392,,33909200,,339092,3,3,90,92,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Janeiro,1,1101,28,,845,,33913900,,339139,3,3,91,39,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Janeiro,1,1101,28,,846,,31909100,,319091,3,1,90,91,00,100,,"6.697,54","6.697,54","6.697,54",2026-08-07T20:15:03.924257
2026,Janeiro,1,1101,28,,846,,31909200,,319092,3,1,90,92,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Janeiro,1,1101,28,,846,,31909400,,319094,3,1,90,94,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Janeiro,1,1101,28,,846,,31909600,,319096,3,1,90,96,00,100,,"151.762,33","9.692,48","9.692,48",2026-08-07T20:15:03.924257
2026,Janeiro,1,1101,28,,846,,31919200,,319192,3,1,91,92,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Janeiro,1,1101,28,,846,,31919600,,319196,3,1,91,96,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Janeiro,1,1101,28,,846,,33909100,,339091,3,3,90,91,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Janeiro,1,1101,28,,846,,33909200,,339092,3,3,90,92,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Janeiro,1,1101,28,,846,,33909300,,339093,3,3,90,93,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Janeiro,1,1101,28,,846,,33919200,,339192,3,3,91,92,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Janeiro,1,1101,28,,846,,33919300,,339193,3,3,91,93,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Fevereiro,2,1101,1,,122,,31900700,,319007,3,1,90,07,00,100,,"0,00","531.246,17","531.246,17",2026-08-07T20:15:03.924257
2026,Fevereiro,2,1101,1,,122,,31901100,,319011,3,1,90,11,00,100,,"41.853.394,24","41.798.648,36","41.735.449,75",2026-08-07T20:15:03.924257
2026,Fevereiro,2,1101,1,,122,,31901300,,319013,3,1,90,13,00,100,,"0,00","2.891.356,17","2.891.356,17",2026-08-07T20:15:03.924257
2026,Fevereiro,2,1101,1,,122,,31901600,,319016,3,1,90,16,00,100,,"218.364,95","218.364,95","218.364,95",2026-08-07T20:15:03.924257
2026,Fevereiro,2,1101,1,,122,,31909200,,319092,3,1,90,92,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
2026,Fevereiro,2,1101,1,,122,,31911300,,319113,3,1,91,13,00,100,,"0,00","4.979.186,96","4.979.186,96",2026-08-07T20:15:03.924257
2026,Fevereiro,2,1101,1,,122,,31919200,,319192,3,1,91,92,00,100,,"0,00","0,00","0,00",2026-08-07T20:15:03.924257
