ano,data,sessao_id,tipo_sessao,tipo_sessao_normalizado,ambiente,deputado,partido,registros_na_fonte,as_of
2020,2020-06-02,61,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,ROOSEVELT VILELA,PSB,1,2026-08-27
2020,2020-06-02,61,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,VALDELINO BARCELOS,PP,1,2026-08-27
2020,2020-06-02,62,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,AGACIEL MAIA,PL,1,2026-08-27
2020,2020-06-02,62,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,ARLETE SAMPAIO,PT,1,2026-08-27
2020,2020-06-02,62,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,CHICO VIGILANTE,PT,1,2026-08-27
2020,2020-06-02,62,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,CLAUDIO ABRANTES,PDT,1,2026-08-27
2020,2020-06-02,62,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,DANIEL DONIZET,PL,1,2026-08-27
2020,2020-06-02,62,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,DEL. FERNANDO FERNANDES,PROS,1,2026-08-27
2020,2020-06-02,62,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,DELMASSO,REPUBLICANOS,1,2026-08-27
2020,2020-06-02,62,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,FÁBIO FELIX,PSOL,1,2026-08-27
2020,2020-06-02,62,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,HERMETO,MDB,1,2026-08-27
2020,2020-06-02,62,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,IOLANDO,PSC,1,2026-08-27
2020,2020-06-02,62,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,JAQUELINE SILVA,PTB,1,2026-08-27
2020,2020-06-02,62,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,JOÃO CARDOSO,AVANTE,1,2026-08-27
2020,2020-06-02,62,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,JÚLIA LUCY,NOVO,1,2026-08-27
2020,2020-06-02,62,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,LEANDRO GRASS,REDE,1,2026-08-27
2020,2020-06-02,62,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,MARTINS MACHADO,REPUBLICANOS,1,2026-08-27
2020,2020-06-02,62,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,PROF. REGINALDO VERAS,PDT,1,2026-08-27
2020,2020-06-02,62,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,RAFAEL PRUDENTE,MDB,1,2026-08-27
2020,2020-06-02,62,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,ROOSEVELT VILELA,PSB,1,2026-08-27
2020,2020-06-02,62,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,VALDELINO BARCELOS,PP,1,2026-08-27
2020,2020-06-09,63,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,AGACIEL MAIA,PL,1,2026-08-27
2020,2020-06-09,63,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,ARLETE SAMPAIO,PT,1,2026-08-27
2020,2020-06-09,63,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,CHICO VIGILANTE,PT,1,2026-08-27
2020,2020-06-09,63,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,CLAUDIO ABRANTES,PDT,1,2026-08-27
2020,2020-06-09,63,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,DANIEL DONIZET,PL,1,2026-08-27
2020,2020-06-09,63,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,DEL. FERNANDO FERNANDES,PROS,1,2026-08-27
2020,2020-06-09,63,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,DELMASSO,REPUBLICANOS,1,2026-08-27
2020,2020-06-09,63,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,EDUARDO PEDROSA,PTC,1,2026-08-27
2020,2020-06-09,63,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,FÁBIO FELIX,PSOL,1,2026-08-27
2020,2020-06-09,63,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,HERMETO,MDB,1,2026-08-27
2020,2020-06-09,63,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,IOLANDO,PSC,1,2026-08-27
2020,2020-06-09,63,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,JORGE VIANNA,PODEMOS,1,2026-08-27
2020,2020-06-09,63,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,JOSÉ GOMES,PSB,1,2026-08-27
2020,2020-06-09,63,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,JOÃO CARDOSO,AVANTE,1,2026-08-27
2020,2020-06-09,63,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,JÚLIA LUCY,NOVO,1,2026-08-27
2020,2020-06-09,63,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,LEANDRO GRASS,REDE,1,2026-08-27
2020,2020-06-09,63,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,MARTINS MACHADO,REPUBLICANOS,1,2026-08-27
2020,2020-06-09,63,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,PROF. REGINALDO VERAS,PDT,1,2026-08-27
2020,2020-06-09,63,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,RAFAEL PRUDENTE,MDB,1,2026-08-27
2020,2020-06-09,63,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,REGINALDO SARDINHA,AVANTE,1,2026-08-27
2020,2020-06-09,63,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,ROBÉRIO NEGREIROS,PSD,1,2026-08-27
2020,2020-06-09,63,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,ROOSEVELT VILELA,PSB,1,2026-08-27
2020,2020-06-09,63,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,VALDELINO BARCELOS,PP,1,2026-08-27
2020,2020-06-10,64,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,AGACIEL MAIA,PL,1,2026-08-27
2020,2020-06-10,64,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,ARLETE SAMPAIO,PT,1,2026-08-27
2020,2020-06-10,64,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,CHICO VIGILANTE,PT,1,2026-08-27
2020,2020-06-10,64,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,DANIEL DONIZET,PL,1,2026-08-27
2020,2020-06-10,64,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,DEL. FERNANDO FERNANDES,PROS,1,2026-08-27
2020,2020-06-10,64,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,DELMASSO,REPUBLICANOS,1,2026-08-27
2020,2020-06-10,64,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,FÁBIO FELIX,PSOL,1,2026-08-27
2020,2020-06-10,64,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,HERMETO,MDB,1,2026-08-27
2020,2020-06-10,64,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,IOLANDO,PSC,1,2026-08-27
2020,2020-06-10,64,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,JAQUELINE SILVA,PTB,1,2026-08-27
2020,2020-06-10,64,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,JOSÉ GOMES,PSB,1,2026-08-27
2020,2020-06-10,64,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,JOÃO CARDOSO,AVANTE,1,2026-08-27
2020,2020-06-10,64,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,JÚLIA LUCY,NOVO,1,2026-08-27
2020,2020-06-10,64,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,LEANDRO GRASS,REDE,1,2026-08-27
2020,2020-06-10,64,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,MARTINS MACHADO,REPUBLICANOS,1,2026-08-27
2020,2020-06-10,64,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,PROF. REGINALDO VERAS,PDT,1,2026-08-27
2020,2020-06-10,64,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,RAFAEL PRUDENTE,MDB,1,2026-08-27
2020,2020-06-10,64,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,REGINALDO SARDINHA,AVANTE,1,2026-08-27
2020,2020-06-10,64,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,ROOSEVELT VILELA,PSB,1,2026-08-27
2020,2020-06-10,64,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,VALDELINO BARCELOS,PP,1,2026-08-27
2020,2020-06-10,65,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,ARLETE SAMPAIO,PT,1,2026-08-27
2020,2020-06-10,65,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,CHICO VIGILANTE,PT,1,2026-08-27
2020,2020-06-10,65,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,CLAUDIO ABRANTES,PDT,1,2026-08-27
2020,2020-06-10,65,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,DANIEL DONIZET,PL,1,2026-08-27
2020,2020-06-10,65,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,DEL. FERNANDO FERNANDES,PROS,1,2026-08-27
2020,2020-06-10,65,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,DELMASSO,REPUBLICANOS,1,2026-08-27
2020,2020-06-10,65,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,EDUARDO PEDROSA,PTC,1,2026-08-27
2020,2020-06-10,65,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,FÁBIO FELIX,PSOL,1,2026-08-27
2020,2020-06-10,65,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,HERMETO,MDB,1,2026-08-27
2020,2020-06-10,65,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,IOLANDO,PSC,1,2026-08-27
2020,2020-06-10,65,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,JAQUELINE SILVA,PTB,1,2026-08-27
2020,2020-06-10,65,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,JOÃO CARDOSO,AVANTE,1,2026-08-27
2020,2020-06-10,65,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,JÚLIA LUCY,NOVO,1,2026-08-27
2020,2020-06-10,65,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,LEANDRO GRASS,REDE,1,2026-08-27
2020,2020-06-10,65,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,MARTINS MACHADO,REPUBLICANOS,1,2026-08-27
2020,2020-06-10,65,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,PROF. REGINALDO VERAS,PDT,1,2026-08-27
2020,2020-06-10,65,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,RAFAEL PRUDENTE,MDB,1,2026-08-27
2020,2020-06-10,65,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,REGINALDO SARDINHA,AVANTE,1,2026-08-27
2020,2020-06-10,65,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,ROBÉRIO NEGREIROS,PSD,1,2026-08-27
2020,2020-06-10,65,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,ROOSEVELT VILELA,PSB,1,2026-08-27
2020,2020-06-10,65,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,VALDELINO BARCELOS,PP,1,2026-08-27
2020,2020-06-10,66,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,AGACIEL MAIA,PL,1,2026-08-27
2020,2020-06-10,66,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,ARLETE SAMPAIO,PT,1,2026-08-27
2020,2020-06-10,66,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,CHICO VIGILANTE,PT,1,2026-08-27
2020,2020-06-10,66,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,DANIEL DONIZET,PL,1,2026-08-27
2020,2020-06-10,66,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,DEL. FERNANDO FERNANDES,PROS,1,2026-08-27
2020,2020-06-10,66,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,DELMASSO,REPUBLICANOS,1,2026-08-27
2020,2020-06-10,66,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,EDUARDO PEDROSA,PTC,1,2026-08-27
2020,2020-06-10,66,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,FÁBIO FELIX,PSOL,1,2026-08-27
2020,2020-06-10,66,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,HERMETO,MDB,1,2026-08-27
2020,2020-06-10,66,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,IOLANDO,PSC,1,2026-08-27
2020,2020-06-10,66,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,JAQUELINE SILVA,PTB,1,2026-08-27
2020,2020-06-10,66,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,JOÃO CARDOSO,AVANTE,1,2026-08-27
2020,2020-06-10,66,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,JÚLIA LUCY,NOVO,1,2026-08-27
2020,2020-06-10,66,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,LEANDRO GRASS,REDE,1,2026-08-27
2020,2020-06-10,66,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,MARTINS MACHADO,REPUBLICANOS,1,2026-08-27
2020,2020-06-10,66,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,PROF. REGINALDO VERAS,PDT,1,2026-08-27
2020,2020-06-10,66,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,RAFAEL PRUDENTE,MDB,1,2026-08-27
2020,2020-06-10,66,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,REGINALDO SARDINHA,AVANTE,1,2026-08-27
2020,2020-06-10,66,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,ROBÉRIO NEGREIROS,PSD,1,2026-08-27
2020,2020-06-10,66,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,ROOSEVELT VILELA,PSB,1,2026-08-27
2020,2020-06-10,66,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,VALDELINO BARCELOS,PP,1,2026-08-27
2020,2020-06-16,67,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,AGACIEL MAIA,PL,1,2026-08-27
2020,2020-06-16,67,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,ARLETE SAMPAIO,PT,1,2026-08-27
2020,2020-06-16,67,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,CHICO VIGILANTE,PT,1,2026-08-27
2020,2020-06-16,67,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,CLAUDIO ABRANTES,PDT,1,2026-08-27
2020,2020-06-16,67,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,DANIEL DONIZET,PL,1,2026-08-27
2020,2020-06-16,67,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,DEL. FERNANDO FERNANDES,PROS,1,2026-08-27
2020,2020-06-16,67,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,DELMASSO,REPUBLICANOS,1,2026-08-27
2020,2020-06-16,67,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,EDUARDO PEDROSA,PTC,1,2026-08-27
2020,2020-06-16,67,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,FÁBIO FELIX,PSOL,1,2026-08-27
2020,2020-06-16,67,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,HERMETO,MDB,1,2026-08-27
2020,2020-06-16,67,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,IOLANDO,PSC,1,2026-08-27
2020,2020-06-16,67,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,JAQUELINE SILVA,PTB,1,2026-08-27
2020,2020-06-16,67,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,JOSÉ GOMES,PSB,1,2026-08-27
2020,2020-06-16,67,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,JOÃO CARDOSO,AVANTE,1,2026-08-27
2020,2020-06-16,67,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,JÚLIA LUCY,NOVO,1,2026-08-27
2020,2020-06-16,67,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,LEANDRO GRASS,REDE,1,2026-08-27
2020,2020-06-16,67,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,MARTINS MACHADO,REPUBLICANOS,1,2026-08-27
2020,2020-06-16,67,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,PROF. REGINALDO VERAS,PDT,1,2026-08-27
2020,2020-06-16,67,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,RAFAEL PRUDENTE,MDB,1,2026-08-27
2020,2020-06-16,67,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,REGINALDO SARDINHA,AVANTE,1,2026-08-27
2020,2020-06-16,67,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,ROBÉRIO NEGREIROS,PSD,1,2026-08-27
2020,2020-06-16,67,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,ROOSEVELT VILELA,PSB,1,2026-08-27
2020,2020-06-16,67,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,VALDELINO BARCELOS,PP,1,2026-08-27
2020,2020-06-16,68,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,ARLETE SAMPAIO,PT,1,2026-08-27
2020,2020-06-16,68,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,CHICO VIGILANTE,PT,1,2026-08-27
2020,2020-06-16,68,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,CLAUDIO ABRANTES,PDT,1,2026-08-27
2020,2020-06-16,68,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,DEL. FERNANDO FERNANDES,PROS,1,2026-08-27
2020,2020-06-16,68,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,DELMASSO,REPUBLICANOS,1,2026-08-27
2020,2020-06-16,68,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,EDUARDO PEDROSA,PTC,1,2026-08-27
2020,2020-06-16,68,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,FÁBIO FELIX,PSOL,1,2026-08-27
2020,2020-06-16,68,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,IOLANDO,PSC,1,2026-08-27
2020,2020-06-16,68,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,JOÃO CARDOSO,AVANTE,1,2026-08-27
2020,2020-06-16,68,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,JÚLIA LUCY,NOVO,1,2026-08-27
2020,2020-06-16,68,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,LEANDRO GRASS,REDE,1,2026-08-27
2020,2020-06-16,68,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,MARTINS MACHADO,REPUBLICANOS,1,2026-08-27
2020,2020-06-16,68,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,PROF. REGINALDO VERAS,PDT,1,2026-08-27
2020,2020-06-16,68,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,RAFAEL PRUDENTE,MDB,1,2026-08-27
2020,2020-06-16,68,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,REGINALDO SARDINHA,AVANTE,1,2026-08-27
2020,2020-06-16,68,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,ROBÉRIO NEGREIROS,PSD,1,2026-08-27
2020,2020-06-16,68,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,ROOSEVELT VILELA,PSB,1,2026-08-27
2020,2020-06-16,68,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,VALDELINO BARCELOS,PP,1,2026-08-27
2020,2020-06-17,69,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,AGACIEL MAIA,PL,1,2026-08-27
2020,2020-06-17,69,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,ARLETE SAMPAIO,PT,1,2026-08-27
2020,2020-06-17,69,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,CHICO VIGILANTE,PT,1,2026-08-27
2020,2020-06-17,69,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,CLAUDIO ABRANTES,PDT,1,2026-08-27
2020,2020-06-17,69,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,DANIEL DONIZET,PL,1,2026-08-27
2020,2020-06-17,69,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,DEL. FERNANDO FERNANDES,PROS,1,2026-08-27
2020,2020-06-17,69,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,DELMASSO,REPUBLICANOS,1,2026-08-27
2020,2020-06-17,69,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,EDUARDO PEDROSA,PTC,1,2026-08-27
2020,2020-06-17,69,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,FÁBIO FELIX,PSOL,1,2026-08-27
2020,2020-06-17,69,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,IOLANDO,PSC,1,2026-08-27
2020,2020-06-17,69,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,JAQUELINE SILVA,PTB,1,2026-08-27
2020,2020-06-17,69,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,JORGE VIANNA,PODEMOS,1,2026-08-27
2020,2020-06-17,69,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,JOSÉ GOMES,PSB,1,2026-08-27
2020,2020-06-17,69,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,JOÃO CARDOSO,AVANTE,1,2026-08-27
2020,2020-06-17,69,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,JÚLIA LUCY,NOVO,1,2026-08-27
2020,2020-06-17,69,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,LEANDRO GRASS,REDE,1,2026-08-27
2020,2020-06-17,69,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,MARTINS MACHADO,REPUBLICANOS,1,2026-08-27
2020,2020-06-17,69,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,PROF. REGINALDO VERAS,PDT,1,2026-08-27
2020,2020-06-17,69,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,RAFAEL PRUDENTE,MDB,1,2026-08-27
2020,2020-06-17,69,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,REGINALDO SARDINHA,AVANTE,1,2026-08-27
2020,2020-06-17,69,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,ROBÉRIO NEGREIROS,PSD,1,2026-08-27
2020,2020-06-17,69,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,ROOSEVELT VILELA,PSB,1,2026-08-27
2020,2020-06-17,69,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,VALDELINO BARCELOS,PP,1,2026-08-27
2020,2020-06-17,70,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,ARLETE SAMPAIO,PT,1,2026-08-27
2020,2020-06-17,70,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,CHICO VIGILANTE,PT,1,2026-08-27
2020,2020-06-17,70,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,CLAUDIO ABRANTES,PDT,1,2026-08-27
2020,2020-06-17,70,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,DANIEL DONIZET,PL,1,2026-08-27
2020,2020-06-17,70,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,DEL. FERNANDO FERNANDES,PROS,1,2026-08-27
2020,2020-06-17,70,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,DELMASSO,REPUBLICANOS,1,2026-08-27
2020,2020-06-17,70,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,EDUARDO PEDROSA,PTC,1,2026-08-27
2020,2020-06-17,70,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,FÁBIO FELIX,PSOL,1,2026-08-27
2020,2020-06-17,70,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,JAQUELINE SILVA,PTB,1,2026-08-27
2020,2020-06-17,70,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,JOSÉ GOMES,PSB,1,2026-08-27
2020,2020-06-17,70,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,JOÃO CARDOSO,AVANTE,1,2026-08-27
2020,2020-06-17,70,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,JÚLIA LUCY,NOVO,1,2026-08-27
2020,2020-06-17,70,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,LEANDRO GRASS,REDE,1,2026-08-27
2020,2020-06-17,70,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,MARTINS MACHADO,REPUBLICANOS,1,2026-08-27
2020,2020-06-17,70,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,PROF. REGINALDO VERAS,PDT,1,2026-08-27
2020,2020-06-17,70,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,RAFAEL PRUDENTE,MDB,1,2026-08-27
2020,2020-06-17,70,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,REGINALDO SARDINHA,AVANTE,1,2026-08-27
2020,2020-06-17,70,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,ROOSEVELT VILELA,PSB,1,2026-08-27
2020,2020-06-17,70,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,VALDELINO BARCELOS,PP,1,2026-08-27
2020,2020-06-18,71,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,AGACIEL MAIA,PL,1,2026-08-27
2020,2020-06-18,71,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,ARLETE SAMPAIO,PT,1,2026-08-27
2020,2020-06-18,71,SESSAO EXTRAORDINARIA,EXTRAORDINARIA,REMOTA,CHICO VIGILANTE,PT,1,2026-08-27
