ano,unidade_orcamentaria,funcao,subfuncao,natureza,fonte,tipo_documento_da_loa,valor_votado_na_loa,valor_movimentado_pelos_creditos,diferenca,superficies_que_declaram
2015,26205,26,122,339049,100,proposta,"360.000,00",,,1
2015,26205,26,122,339139,100,proposta,"400.000,00",,,1
2015,26205,26,122,339139,220,proposta,"210.000,00",,,1
2015,26205,26,122,449052,237,proposta,"100.000,00",,,1
2015,26205,26,126,339030,100,proposta,"20.000,00",,,1
2015,26205,26,126,339039,100,proposta,"1.975.000,00",,,1
2015,26205,26,126,339039,237,proposta,"2.796.852,00",,,1
2015,26205,26,126,449052,237,proposta,"1.100.000,00",,,1
2015,26205,26,128,339039,100,proposta,"55.000,00",,,1
2015,26205,26,128,339039,237,proposta,"200.000,00",,,1
2015,26205,26,131,339039,100,proposta,"350.000,00",,,1
2015,26205,26,131,339039,237,proposta,"100.000,00",,,1
2015,26205,26,131,339139,100,proposta,"450.000,00",,,1
2015,26205,26,451,339030,100,proposta,"60.000,00",,,1
2015,26205,26,451,339030,237,proposta,"250.000,00",,,1
2015,26205,26,451,339039,100,proposta,"30.000,00",,,1
2015,26205,26,451,339039,237,proposta,"200.000,00",,,1
2015,26205,26,451,449051,100,proposta,"4.024.204,00",,,1
2015,26205,26,451,449051,237,proposta,"100.000,00",,,1
2015,26205,26,453,449051,135,proposta,"259.000.000,00",,,1
2015,26205,26,543,339039,100,proposta,"37.820,00",,,1
2015,26205,26,782,339030,100,proposta,"2.480.000,00",,,1
2015,26205,26,782,339030,220,proposta,"1.100.000,00",,,1
2015,26205,26,782,339030,237,proposta,"980.000,00",,,1
2015,26205,26,782,339037,100,proposta,"2.400.000,00",,,1
2015,26205,26,782,339037,220,proposta,"600.000,00",,,1
2015,26205,26,782,339039,100,proposta,"6.160.909,00",,,1
2015,26205,26,782,339039,237,proposta,"18.290.000,00",,,1
2015,26205,26,782,339139,100,proposta,"55.000,00",,,1
2015,26205,26,782,339139,237,proposta,"10.250.000,00",,,1
2015,26205,26,782,449051,100,proposta,"107.090.908,00","'-10.968.546,00","118.059.454,00",2
2015,26205,26,782,449051,135,proposta,"50.000.000,00",,,1
2015,26205,26,782,449051,148,proposta,"87.996,00",,,1
2015,26205,26,782,449051,237,proposta,"2.500.000,00",,,1
2015,26205,26,782,449052,237,proposta,"8.200.000,00",,,1
2015,26205,28,846,312091,100,proposta,"600.000,00",,,1
2015,26205,28,846,319034,100,proposta,"2.700.000,00",,,1
2015,26205,28,846,332091,100,proposta,"410.000,00",,,1
2015,26205,28,846,339047,100,proposta,"850.000,00",,,1
2015,26205,28,846,339047,237,proposta,"500.000,00",,,1
2015,26205,28,846,339093,100,proposta,"50.000,00",,,1
2015,26205,28,846,339093,237,proposta,"50.000,00",,,1
2015,26206,26,122,319011,100,proposta,"100.000.000,00",,,1
2015,26206,26,122,319013,100,proposta,"52.000.000,00",,,1
2015,26206,26,122,319013,220,proposta,"1.200.000,00",,,1
2015,26206,26,122,319016,100,proposta,"8.330.454,00",,,1
2015,26206,26,122,319016,220,proposta,"2.500.000,00",,,1
2015,26206,26,122,339008,100,proposta,"10.000.000,00",,,1
2015,26206,26,122,339014,220,proposta,"100.000,00",,,1
2015,26206,26,122,339030,220,proposta,"1.000.000,00",,,1
2015,26206,26,122,339033,220,proposta,"1.000.000,00",,,1
2015,26206,26,122,339034,220,proposta,"400.000,00",,,1
2015,26206,26,122,339035,220,proposta,"200.000,00",,,1
2015,26206,26,122,339036,220,proposta,"500.000,00",,,1
2015,26206,26,122,339037,220,proposta,"1.000.000,00",,,1
2015,26206,26,122,339039,220,proposta,"25.900.000,00",,,1
2015,26206,26,122,339046,220,proposta,"10.000,00",,,1
2015,26206,26,122,339047,220,proposta,"400.000,00",,,1
2015,26206,26,122,339049,220,proposta,"990.000,00",,,1
2015,26206,26,122,449052,220,proposta,"1.500.000,00",,,1
2015,26206,26,126,339030,220,proposta,"100.000,00",,,1
2015,26206,26,126,339039,220,proposta,"3.000.000,00",,,1
2015,26206,26,126,449052,220,proposta,"1.500.000,00",,,1
2015,26206,26,128,339039,220,proposta,"600.000,00",,,1
2015,26206,26,131,339039,220,proposta,"1.200.000,00",,,1
2015,26206,26,131,339139,220,proposta,"150.000,00",,,1
2015,26206,26,451,449051,100,proposta,"5.000.000,00",,,1
2015,26206,26,453,339030,220,proposta,"16.000.000,00",,,1
2015,26206,26,453,339037,220,proposta,"16.800.000,00",,,1
2015,26206,26,453,339039,100,proposta,"33.850.563,00",,,1
2015,26206,26,453,339039,220,proposta,"70.050.000,00",,,1
2015,26206,26,453,449051,100,proposta,"130.651.867,00",,,1
2015,26206,26,453,449051,135,proposta,"73.897.035,00",,,1
2015,26206,26,453,449051,220,proposta,"2.000.000,00",,,1
2015,26206,26,453,449051,232,proposta,"296.190.000,00",,,1
2015,26206,26,453,449052,100,proposta,"18.430.909,00",,,1
2015,26206,26,453,449052,135,proposta,"149.710.000,00",,,1
2015,26206,26,453,449052,220,proposta,"2.000.000,00",,,1
2015,26206,28,846,312091,220,proposta,"300.000,00",,,1
2015,26206,28,846,319096,220,proposta,"1.000.000,00",,,1
2015,26206,28,846,339091,220,proposta,"200.000,00",,,1
2015,26206,28,846,339093,220,proposta,"200.000,00",,,1
2015,26905,26,451,339039,271,proposta,"245.000,00",,,1
2015,26905,26,451,449051,270,proposta,"549.000,00",,,1
2015,26905,26,453,339039,271,proposta,"10.000,00",,,1
2015,26905,26,782,339039,271,proposta,"50.000,00",,,1
2015,26905,28,846,339093,271,proposta,"20.000,00",,,1
2015,27101,13,392,335041,100,proposta,,"'-200.000,00",,1
2015,27101,23,122,319011,100,proposta,"5.628.412,00",,,1
2015,27101,23,122,319013,100,proposta,"881.189,00",,,1
2015,27101,23,122,319016,100,proposta,"9.670,00",,,1
2015,27101,23,122,319113,100,proposta,"144.729,00",,,1
2015,27101,23,122,339008,100,proposta,"2.981,00",,,1
2015,27101,23,122,339014,100,proposta,"12.902,00",,,1
2015,27101,23,122,339014,120,proposta,"187.002,00",,,1
2015,27101,23,122,339030,100,proposta,"5.158,00",,,1
2015,27101,23,122,339030,120,proposta,"14.571,00",,,1
2015,27101,23,122,339032,100,proposta,"3.924,00",,,1
2015,27101,23,122,339032,120,proposta,"71.778,00",,,1
2015,27101,23,122,339033,100,proposta,"57.143,00",,,1
2015,27101,23,122,339033,120,proposta,"268.371,00",,,1
2015,27101,23,122,339034,100,proposta,"327.142,00",,,1
2015,27101,23,122,339034,120,proposta,"1.229.158,00",,,1
2015,27101,23,122,339035,100,proposta,"3.935,00",,,1
2015,27101,23,122,339035,120,proposta,"85.714,00",,,1
2015,27101,23,122,339036,100,proposta,"5.714,00",,,1
2015,27101,23,122,339036,120,proposta,"85.714,00",,,1
2015,27101,23,122,339039,100,proposta,"140.174,00",,,1
2015,27101,23,122,339039,120,proposta,"4.365.744,00",,,1
2015,27101,23,122,339046,100,proposta,"287.895,00",,,1
2015,27101,23,122,339049,100,proposta,"102.047,00",,,1
2015,27101,23,122,449052,100,proposta,"33.647,00",,,1
2015,27101,23,122,449052,120,proposta,"64.811,00",,,1
2015,27101,23,126,339035,100,proposta,"2.857,00",,,1
2015,27101,23,126,339039,100,proposta,"4.857,00",,,1
2015,27101,23,126,339039,120,proposta,"100.000,00",,,1
2015,27101,23,126,449052,100,proposta,"105.443,00",,,1
2015,27101,23,128,339039,120,proposta,"11.666,00",,,1
2015,27101,23,451,339039,100,proposta,"10.071,00",,,1
2015,27101,23,691,339039,100,proposta,"8.571,00",,,1
2015,27101,23,691,449051,100,proposta,"28.000,00",,,1
2015,27101,23,691,449051,132,proposta,"387.500,00",,,1
2015,27101,23,695,335039,100,proposta,,"650.000,00",,1
2015,27101,23,695,335041,100,proposta,"99.999,00",,,1
2015,27101,23,695,339030,120,proposta,"8.929,00",,,1
2015,27101,23,695,339034,120,proposta,"724.285,00",,,1
2015,27101,23,695,339035,100,proposta,"3.916,00",,,1
2015,27101,23,695,339035,120,proposta,"18.571,00",,,1
2015,27101,23,695,339039,100,proposta,"1.199.373,00","32.627,00","1.166.746,00",2
2015,27101,23,695,339039,120,proposta,"2.925.652,00",,,1
2015,27101,23,695,339039,132,proposta,"3.869.835,00",,,1
2015,27101,23,695,449051,100,proposta,"221.577,00",,,1
2015,27101,23,695,449051,132,proposta,"14.899.667,00",,,1
2015,27101,23,695,449051,136,proposta,"9.000.000,00",,,1
2015,27101,23,695,449052,100,proposta,"28.000,00",,,1
2015,27101,23,695,449052,120,proposta,"137.142,00",,,1
2015,27101,23,695,449052,132,proposta,"152.000,00",,,1
2015,27101,27,813,449051,100,proposta,,"0,00",,1
2015,27101,28,846,319094,100,proposta,"85.714,00",,,1
2015,27101,28,846,319096,100,proposta,"142.857,00",,,1
2015,27101,28,846,339093,120,proposta,"20.000,00",,,1
2015,27102,28,846,319094,100,proposta,"342.000,00",,,1
2015,27102,4,122,319011,100,proposta,"5.938.000,00",,,1
2015,27102,4,122,319013,100,proposta,"1.047.000,00",,,1
2015,27102,4,122,319016,100,proposta,"69.000,00",,,1
2015,27102,4,122,319113,100,proposta,"14.227,00",,,1
2015,27102,4,122,339008,100,proposta,"15.000,00",,,1
2015,27102,4,122,339014,100,proposta,"62.000,00",,,1
2015,27102,4,122,339030,100,proposta,"67.000,00",,,1
2015,27102,4,122,339033,100,proposta,"41.000,00",,,1
2015,27102,4,122,339037,100,proposta,"7.654.000,00",,,1
2015,27102,4,122,339039,100,proposta,"4.536.000,00",,,1
2015,27102,4,122,339046,100,proposta,"819.000,00",,,1
2015,27102,4,122,339049,100,proposta,"43.000,00",,,1
2015,27102,4,122,339147,100,proposta,"11.000,00",,,1
2015,27102,4,122,449052,100,proposta,"217.000,00",,,1
2015,27102,4,126,339030,100,proposta,"58.054,00",,,1
2015,27102,4,126,339039,100,proposta,"580.000,00",,,1
2015,27102,4,126,449039,100,proposta,"131.000,00",,,1
2015,27102,4,126,449052,100,proposta,"77.000,00",,,1
2015,27102,4,128,339039,100,proposta,"128.000,00",,,1
2015,27102,4,421,339139,100,proposta,"119.000,00",,,1
2015,27102,8,334,339030,100,proposta,"7.210.000,00",,,1
2015,27102,8,334,339039,100,proposta,"362.000,00",,,1
2015,27102,8,334,339048,100,proposta,"10.428.000,00",,,1
2015,27102,8,334,449052,100,proposta,"2.000.000,00",,,1
2015,27901,23,122,339030,156,proposta,"100.000,00",,,1
2015,27901,23,122,339039,156,proposta,"165.419,00",,,1
2015,28101,15,122,319011,100,proposta,"31.114.084,00",,,1
2015,28101,15,122,319013,100,proposta,"2.763.707,00",,,1
2015,28101,15,122,319016,100,proposta,"36.908,00",,,1
2015,28101,15,122,319113,100,proposta,"233.539,00",,,1
2015,28101,15,122,339008,100,proposta,"55.301,00",,,1
2015,28101,15,122,339014,100,proposta,"15.000,00",,,1
2015,28101,15,122,339030,100,proposta,"30.000,00",,,1
2015,28101,15,122,339033,100,proposta,"25.000,00",,,1
2015,28101,15,122,339036,100,proposta,"30.000,00",,,1
2015,28101,15,122,339039,100,proposta,"2.233.142,00",,,1
2015,28101,15,122,339046,100,proposta,"1.000.000,00",,,1
2015,28101,15,122,339047,100,proposta,"30.000,00",,,1
2015,28101,15,122,339049,100,proposta,"109.200,00",,,1
2015,28101,15,125,339039,100,proposta,"25.000,00",,,1
2015,28101,15,126,339030,100,proposta,"10.000,00",,,1
2015,28101,15,126,339039,100,proposta,"41.000,00",,,1
2015,28101,15,128,339039,100,proposta,"20.000,00",,,1
2015,28101,15,421,339139,100,proposta,"295.766,00",,,1
2015,28101,16,126,339039,100,proposta,"50.000,00",,,1
2015,28101,16,127,339030,100,proposta,"12.000,00",,,1
2015,28101,16,127,339039,100,proposta,"18.000,00",,,1
2015,28101,16,482,339039,100,proposta,"30.000,00",,,1
2015,28101,28,846,319094,100,proposta,"4.100.000,00",,,1
2015,28101,28,846,319096,100,proposta,"1.551.789,00",,,1
2015,28101,28,846,339093,100,proposta,"109.200,00",,,1
2015,28103,15,451,449051,100,proposta,,"'-300.000,00",,1
2015,28103,15,752,449051,100,proposta,,"0,00",,1
2015,28103,27,812,449051,100,proposta,,"150.000,00",,1
2015,28103,4,126,339039,100,proposta,,"1.300.000,00",,1
2015,28104,11,334,339039,100,proposta,,"'-50.000,00",,1
2015,28104,13,392,335039,100,proposta,,"100.000,00",,1
2015,28104,15,451,449051,100,proposta,,"'-4.796.000,00",,1
2015,28104,23,451,339039,100,proposta,,"'-300.000,00",,1
2015,28104,27,812,335039,100,proposta,,"100.000,00",,1
2015,28104,27,812,339039,100,proposta,,"'-80.000,00",,1
2015,28104,27,812,449051,100,proposta,,"'-400.000,00",,1
2015,28105,15,451,449051,100,proposta,,"'-3.135.000,00",,1
2015,28106,11,334,449051,100,proposta,,"0,00",,1
2015,28106,14,241,449051,100,proposta,,"0,00",,1
2015,28106,15,122,449052,100,proposta,,"150.000,00",,1
2015,28106,15,451,449051,100,proposta,,"'-650.000,00",,1
2015,28106,15,812,449051,100,proposta,,"150.000,00",,1
2015,28106,18,541,449051,100,proposta,,"150.000,00",,1
2015,28106,18,541,449052,100,proposta,,"150.000,00",,1
2015,28106,26,453,449051,100,proposta,,"200.000,00",,1
2015,28106,27,811,449051,100,proposta,,"150.000,00",,1
2015,28106,27,812,339039,100,proposta,,"57.627,00",,1
2015,28106,27,812,449051,100,proposta,,"325.000,00",,1
2015,28107,13,392,335039,100,proposta,,"180.000,00",,1
2015,28107,15,451,449051,100,proposta,,"956.212,00",,1
2015,28107,23,691,339039,100,proposta,,"'-100.000,00",,1
2015,28107,27,812,339039,100,proposta,,"'-240.000,00",,1
2015,28107,27,812,449051,100,proposta,,"0,00",,1
2015,28107,4,122,339039,100,proposta,,"300.000,00",,1
2015,28107,4,421,339139,100,proposta,,"270.000,00",,1
2015,28108,13,392,339039,100,proposta,,"'-1.020.000,00",,1
2015,28108,15,451,449051,100,proposta,,"'-2.775.000,00",,1
2015,28108,23,691,339039,100,proposta,,"'-200.000,00",,1
2015,28108,27,812,339039,100,proposta,,"'-400.000,00",,1
2015,28108,27,812,449051,100,proposta,,"920.000,00",,1
2015,28109,15,451,449051,100,proposta,,"'-1.630.000,00",,1
2015,28110,15,451,449051,100,proposta,,"'-650.000,00",,1
2015,28110,27,812,449051,100,proposta,,"'-100.000,00",,1
2015,28111,13,392,339039,100,proposta,,"50.000,00",,1
2015,28111,15,451,339039,100,proposta,,"0,00",,1
2015,28111,15,451,449051,100,proposta,,"'-1.630.000,00",,1
2015,28111,15,451,449052,100,proposta,,"'-1.590.000,00",,1
2015,28111,23,451,339039,100,proposta,,"'-1.100.000,00",,1
2015,28111,25,451,339039,100,proposta,,"'-500.000,00",,1
2015,28111,25,451,449051,100,proposta,,"'-1.000.000,00",,1
2015,28111,27,812,339039,100,proposta,,"'-100.000,00",,1
2015,28111,27,812,449051,100,proposta,,"250.000,00",,1
2015,28111,27,813,339039,100,proposta,,"'-650.000,00",,1
2015,28111,4,421,339139,100,proposta,,"'-450.000,00",,1
2015,28111,8,241,449051,100,proposta,,"'-765.000,00",,1
2015,28112,13,392,339039,100,proposta,,"'-40.000,00",,1
2015,28112,15,451,449051,100,proposta,,"'-3.160.000,00",,1
2015,28112,23,451,339039,100,proposta,,"'-150.000,00",,1
2015,28112,27,812,339039,100,proposta,,"'-100.000,00",,1
2015,28113,15,451,449051,100,proposta,,"'-1.650.000,00",,1
2015,28113,27,812,449051,100,proposta,,"'-300.000,00",,1
2015,28114,13,392,335039,100,proposta,,"30.000,00",,1
2015,28114,15,451,449051,100,proposta,,"'-3.446.000,00",,1
2015,28114,27,812,339039,100,proposta,,"200.000,00",,1
2015,28114,27,812,449051,100,proposta,,"'-200.000,00",,1
2015,28115,15,451,449051,100,proposta,,"'-2.450.000,00",,1
2015,28116,15,451,339039,100,proposta,,"150.000,00",,1
2015,28116,15,451,449051,100,proposta,,"'-3.549.900,00",,1
2015,28116,18,542,449051,100,proposta,,"'-100.000,00",,1
2015,28117,15,451,449051,100,proposta,,"'-2.250.000,00",,1
2015,28118,15,451,449051,100,proposta,,"'-300.000,00",,1
2015,28119,13,392,449051,100,proposta,,"'-400.000,00",,1
2015,28119,15,451,449051,100,proposta,,"'-494.000,00",,1
2015,28120,15,451,449051,100,proposta,,"'-150.000,00",,1
2015,28122,15,451,449051,100,proposta,,"'-1.300.000,00",,1
2015,28123,13,392,449051,100,proposta,,"0,00",,1
2015,28123,15,451,449051,100,proposta,,"'-917.373,00",,1
2015,28123,27,812,339039,100,proposta,,"200.000,00",,1
2015,28123,27,812,449051,100,proposta,,"'-300.000,00",,1
2015,28124,15,451,449051,100,proposta,,"150.000,00",,1
2015,28125,13,392,449052,100,proposta,,"'-10.000,00",,1
2015,28125,15,451,449051,100,proposta,,"'-900.000,00",,1
2015,28126,15,451,449051,100,proposta,,"'-1.220.000,00",,1
2015,28126,27,812,449051,100,proposta,,"'-80.000,00",,1
2015,28127,15,451,449051,100,proposta,,"'-300.000,00",,1
2015,28127,25,752,449051,100,proposta,,"0,00",,1
2015,28128,15,451,449051,100,proposta,,"'-260.000,00",,1
2015,28129,15,451,449051,100,proposta,,"'-150.000,00",,1
2015,28130,15,451,449051,100,proposta,,"'-900.000,00",,1
2015,28131,15,451,449051,100,proposta,,"'-300.000,00",,1
2015,28133,15,451,449051,100,proposta,,"'-2.300.000,00",,1
2015,28135,15,451,449051,100,proposta,,"'-300.000,00",,1
2015,28201,23,127,4,510,proposta,"9.808.000,00",,,1
2015,28201,23,451,4,510,proposta,"535.370.000,00",,,1
2015,28201,23,452,4,510,proposta,"6.243.000,00",,,1
2015,28201,23,541,4,510,proposta,"6.000.000,00",,,1
2015,28201,23,692,4,510,proposta,"37.526.000,00",,,1
2015,28209,15,127,339039,100,proposta,"50.000,00",,,1
2015,28209,15,127,339039,232,proposta,"749.700,00",,,1
2015,28209,15,244,449051,100,proposta,"1.500,00",,,1
2015,28209,15,244,449051,232,proposta,"480.193,00",,,1
2015,28209,15,361,449051,100,proposta,"1.500,00",,,1
2015,28209,15,361,449051,232,proposta,"4.333.203,00",,,1
2015,28209,15,392,449051,100,proposta,"2.089.699,00",,,1
2015,28209,15,392,449051,232,proposta,"620.708,00",,,1
2015,28209,15,451,339039,232,proposta,"184.470,00",,,1
2015,28209,15,451,449051,100,proposta,"2.357.864,00",,,1
2015,28209,15,451,449051,135,proposta,"178.589.000,00",,,1
2015,28209,15,451,449051,232,proposta,"9.109.755,00",,,1
2015,28209,15,482,449051,100,proposta,"9.000,00",,,1
2015,28209,15,782,449051,100,proposta,"9.000,00",,,1
2015,28209,16,122,319011,100,proposta,"8.872.623,00",,,1
2015,28209,16,122,319013,100,proposta,"3.368.714,00",,,1
2015,28209,16,122,319016,100,proposta,"180.000,00",,,1
2015,28209,16,122,339014,100,proposta,"30.000,00",,,1
2015,28209,16,122,339030,100,proposta,"200.000,00",,,1
2015,28209,16,122,339033,100,proposta,"50.000,00",,,1
2015,28209,16,122,339034,100,proposta,"26.578,00",,,1
2015,28209,16,122,339034,220,proposta,"141.361,00",,,1
2015,28209,16,122,339036,100,proposta,"150.000,00",,,1
2015,28209,16,122,339039,100,proposta,"891.660,00",,,1
2015,28209,16,122,339039,220,proposta,"5.100.000,00",,,1
2015,28209,16,122,339046,100,proposta,"1.016.560,00",,,1
2015,28209,16,122,339049,100,proposta,"10.000,00",,,1
2015,28209,16,122,449052,220,proposta,"760.639,00",,,1
2015,28209,16,126,449052,220,proposta,"1.000,00",,,1
2015,28209,16,131,339039,100,proposta,"10.000,00",,,1
2015,28209,16,131,339139,100,proposta,"100.000,00",,,1
2015,28209,16,452,339039,100,proposta,"4.593.104,00",,,1
2015,28209,16,482,339039,100,proposta,"5.056.364,00",,,1
2015,28209,16,482,449051,100,proposta,"3.000,00",,,1
2015,28209,16,482,449051,232,proposta,"16.891.002,00",,,1
2015,28209,28,843,329021,100,proposta,"638.117,00",,,1
2015,28209,28,843,329022,100,proposta,"2.100,00",,,1
2015,28209,28,843,469071,100,proposta,"3.360.753,00",,,1
2015,28209,28,846,319096,100,proposta,"1.098.000,00",,,1
2015,28209,4,122,339039,100,proposta,"64.000,00",,,1
2015,28209,4,123,339039,100,proposta,"1.000,00",,,1
2015,28209,4,123,339039,220,proposta,"1.000,00",,,1
2015,28209,4,244,339039,232,proposta,"3.715.530,00",,,1
2015,28209,4,61,319091,100,proposta,"100.000,00",,,1
2015,28209,4,61,339091,100,proposta,"30.000,00",,,1
2015,28901,15,126,339039,168,proposta,"86.000,00",,,1
2015,28901,15,126,449052,168,proposta,"30.000,00",,,1
2015,28901,15,127,339039,169,proposta,"1.000.000,00",,,1
2015,28901,15,127,449052,169,proposta,"10.000,00",,,1
2015,28901,15,128,339039,168,proposta,"300.000,00",,,1
2015,28901,15,451,339035,168,proposta,"10.000,00",,,1
2015,28901,15,451,339039,168,proposta,"600.000,00",,,1
2015,28901,15,451,339039,169,proposta,"65.513,00",,,1
2015,28901,15,451,449051,100,proposta,,"217.000,00",,1
2015,28901,15,451,449051,168,proposta,"1.970.000,00",,,1
2015,28901,15,451,449051,169,proposta,"9.506.803,00",,,1
2015,28901,15,451,449052,169,proposta,"10.000,00",,,1
2015,28901,15,451,449092,100,proposta,,"53.000,00",,1
2015,28901,28,846,339093,168,proposta,"1.218,00",,,1
2015,28905,15,451,449039,107,proposta,"12.000.000,00",,,1
2015,28905,15,451,449051,107,proposta,"40.042.404,00",,,1
2015,28905,16,482,339039,100,proposta,"2.475,00",,,1
2015,28905,16,482,449039,107,proposta,"2.510.000,00",,,1
2015,28905,16,482,449051,107,proposta,"1.000.000,00",,,1
2015,28905,16,482,449052,107,proposta,"510.000,00",,,1
2015,32101,18,451,339035,136,proposta,"3.710.000,00",,,1
2015,32101,18,451,449051,136,proposta,"40.000.000,00",,,1
2015,32101,28,846,319011,100,proposta,"107.114.062,00",,,1
2015,32101,28,846,319011,101,proposta,"95.396.117,00",,,1
2015,32101,28,846,319011,102,proposta,"45.983.798,00",,,1
2015,32101,28,846,319092,100,proposta,"16.010.461,00",,,1
2015,32101,28,846,319096,100,proposta,"2.059.748,00",,,1
2015,32101,28,846,339093,100,proposta,"81.000,00",,,1
2015,32101,4,122,319011,100,proposta,"62.085.528,00",,,1
2015,32101,4,122,319013,100,proposta,"1.468.186,00",,,1
2015,32101,4,122,319016,100,proposta,"424.317,00",,,1
2015,32101,4,122,319113,100,proposta,"1.686.925,00",,,1
2015,32101,4,122,339008,100,proposta,"79.600,00",,,1
2015,32101,4,122,339014,100,proposta,"100.000,00",,,1
2015,32101,4,122,339030,100,proposta,"2.000.000,00",,,1
2015,32101,4,122,339033,100,proposta,"35.200.000,00",,,1
2015,32101,4,122,339037,100,proposta,"362.514.431,00",,,1
2015,32101,4,122,339039,100,proposta,"17.158.459,00",,,1
2015,32101,4,122,339039,105,proposta,"1.009.840,00",,,1
2015,32101,4,122,339046,100,proposta,"8.468.209,00",,,1
2015,32101,4,122,339049,100,proposta,"28.671,00",,,1
2015,32101,4,122,339147,100,proposta,"20.000,00",,,1
2015,32101,4,122,449051,100,proposta,"980.000,00",,,1
2015,32101,4,122,449052,100,proposta,"15.300,00",,,1
2015,32101,4,126,339035,100,proposta,"300.000,00",,,1
2015,32101,4,126,339039,100,proposta,"15.000.000,00",,,1
2015,32101,4,126,339039,109,proposta,"2.641.299,00",,,1
2015,32101,4,126,449051,100,proposta,"6.679.146,00",,,1
2015,32101,4,128,339039,100,proposta,"750.000,00",,,1
2015,32101,4,421,339139,100,proposta,"675.458,00",,,1
2015,32101,4,451,339039,100,proposta,"2.000.000,00",,,1
2015,32201,28,846,312091,100,proposta,"7.392.519,00",,,1
2015,32201,28,846,319091,100,proposta,"11.515,00",,,1
2015,32201,28,846,319094,100,proposta,"18.000.000,00",,,1
2015,32201,28,846,319096,100,proposta,"495.138,00",,,1
2015,32201,28,846,339091,100,proposta,"2.511.986,00",,,1
2015,32201,4,122,319011,100,proposta,"83.989.153,00",,,1
2015,32201,4,122,319013,100,proposta,"23.006.626,00",,,1
2015,32201,4,122,319016,100,proposta,"253.327,00",,,1
2015,32201,4,122,339008,100,proposta,"161.222,00",,,1
2015,32201,4,122,339014,100,proposta,"148.761,00",,,1
2015,32201,4,122,339030,100,proposta,"663.100,00",,,1
2015,32201,4,122,339033,100,proposta,"102.910,00",,,1
2015,32201,4,122,339035,100,proposta,"1.065.308,00",,,1
2015,32201,4,122,339036,100,proposta,"400.000,00",,,1
2015,32201,4,122,339037,100,proposta,"800.000,00",,,1
2015,32201,4,122,339039,100,proposta,"13.557.434,00",,,1
2015,32201,4,122,339046,100,proposta,"3.826.466,00",,,1
2015,32201,4,122,339047,100,proposta,"96.000,00",,,1
2015,32201,4,128,339039,100,proposta,"50.000,00",,,1
2015,32201,4,131,339039,100,proposta,"30.000,00",,,1
2015,32204,23,122,319011,100,proposta,"23.000.000,00",,,1
2015,32204,23,122,319013,100,proposta,"9.118.416,00",,,1
2015,32204,23,122,319016,100,proposta,"150.000,00",,,1
2015,32204,23,122,339008,100,proposta,"1.100.000,00",,,1
2015,32204,23,122,339008,220,proposta,"700.000,00",,,1
2015,32204,23,122,339030,100,proposta,"30.000,00",,,1
2015,32204,23,122,339030,220,proposta,"50.000,00",,,1
2015,32204,23,122,339036,100,proposta,"48.258,00",,,1
2015,32204,23,122,339036,220,proposta,"172.640,00",,,1
2015,32204,23,122,339037,220,proposta,"10.000,00",,,1
2015,32204,23,122,339039,100,proposta,"30.000,00",,,1
2015,32204,23,122,339039,220,proposta,"50.000,00",,,1
2015,32204,23,122,339046,100,proposta,"1.300.000,00",,,1
2015,32204,23,122,339046,220,proposta,"550.000,00",,,1
2015,32204,23,122,339047,100,proposta,"110.000,00",,,1
2015,32204,23,122,339047,220,proposta,"240.000,00",,,1
2015,32204,23,122,339049,100,proposta,"100.000,00",,,1
2015,32204,23,122,339049,220,proposta,"50.000,00",,,1
2015,32204,23,122,449052,220,proposta,"6.000,00",,,1
2015,32204,23,131,339039,220,proposta,"5.000,00",,,1
2015,32204,23,846,339091,100,proposta,"20.000,00",,,1
2015,32204,23,846,339091,220,proposta,"250.000,00",,,1
2015,32204,28,846,319096,100,proposta,"80.000,00",,,1
2015,32204,28,846,339093,100,proposta,"15.000,00",,,1
2015,32204,28,846,339093,220,proposta,"20.000,00",,,1
2015,34101,27,122,319011,100,proposta,"9.846.871,00",,,1
2015,34101,27,122,319013,100,proposta,"2.300.000,00",,,1
2015,34101,27,122,319016,100,proposta,"235.000,00",,,1
2015,34101,27,122,319113,100,proposta,"232.000,00",,,1
2015,34101,27,122,339008,100,proposta,"34.200,00",,,1
2015,34101,27,122,339014,100,proposta,"5.000,00",,,1
2015,34101,27,122,339030,100,proposta,"80.000,00",,,1
2015,34101,27,122,339033,100,proposta,"51.185,00",,,1
2015,34101,27,122,339039,100,proposta,"850.750,00",,,1
2015,34101,27,122,339046,100,proposta,"1.200.000,00",,,1
2015,34101,27,122,339049,100,proposta,"364.859,00",,,1
2015,34101,27,126,339039,100,proposta,"100.100,00",,,1
2015,34101,27,128,339039,100,proposta,"10.000,00",,,1
2015,34101,27,421,339039,100,proposta,"10.000,00",,,1
2015,34101,27,452,449051,100,proposta,"3.121.815,00",,,1
2015,34101,27,811,339030,100,proposta,"5.000,00",,,1
2015,34101,27,811,339033,100,proposta,"800.000,00",,,1
2015,34101,27,811,339039,100,proposta,"3.787.834,00",,,1
2015,34101,27,811,339048,100,proposta,"780.000,00",,,1
2015,34101,27,811,339048,125,proposta,"1.000.000,00",,,1
2015,34101,27,811,449051,132,proposta,"6.186.901,00",,,1
2015,34101,27,812,335039,100,proposta,,"900.000,00",,1
2015,34101,27,812,335041,100,proposta,"100.000,00","200.000,00","'-100.000,00",2
