ano,tipoProposicao,numero,ementa,comissao,comissao_fonte,verdict,verdict_estrutural,clausula,sigla_unidade,documento_id,data_documento
2023,Projeto de Lei,690,"Altera a Lei nº 4.568, de 16 de maio de 2011, que institui a obrigatoriedade de o Poder Executivo proporcionar tratamento especializado, educação e assistência específicas a todos os autistas, independentemente de idade, no âmbito do Distrito Federal, para assegurar o direito de uso das vagas especiais de estacionamento o condutor que conduzir a pessoa com Síndrome de Down.",CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel_com_ressalva,Não apreciado(a),"III - CONCLUSÕES Pelo exposto, considerando a possibilidade de correção dos vícios identificados, nosso voto é pela ADMISSIBILIDADE do Projeto de Lei nº 690/2023, na forma do SUBSTITUTIVO anexo.",GAB DEP FÁBIO FÉLIX,300403,2025-05-27T15:44:18.573
2023,Projeto de Lei,691,Institui a Semana da Maternidade e da Paternidade Atípica e dá outras providências.,CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel,Não apreciado(a),"Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 691/2023, no âmbito da Comissão de Constituição e Justiça, com acolhimento da subemenda supressiva anexa.",GAB DEP IOLANDO,129343,2024-08-21T14:28:12.207
2023,Projeto de Lei,691,Institui a Semana da Maternidade e da Paternidade Atípica e dá outras providências.,CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel_com_ressalva,Aprovado(a),"Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 691/2023, na forma do substitutivo apresentado pela CEC, com acolhimento da subemenda supressiva anexa.",GAB DEP IOLANDO,129390,2024-08-21T16:02:54.683
2023,Projeto de Lei,698,"Altera a Lei nº 5.547, de 06 de outubro de 2015, que dispõe sobre as autorizações para localização e funcionamento de atividades econômicas e auxiliares.",CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel_com_ressalva,Aprovado(a),"III - CONCLUSÃO Ante o exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 698/2023 e da Emenda n.1, na forma da subemenda apresentada.",GAB DEP THIAGO MANZONI,106230,2023-12-04T23:17:46.527
2023,Projeto de Lei,710,"Altera a Lei nº 4.285, de 26 de dezembro de 2008, que reestrutura a Agência Reguladora de Águas e Saneamento do Distrito Federal – ADASA/DF, dispõe sobre recursos hídricos e serviços públicos no Distrito Federal, e a Lei nº 5.418, de 24 de novembro de 2014, que dispõe sobre a Política Distrital de Resíduos Sólidos, e dá outras providências.",CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel,Aprovado(a),"Por todo o exposto, nosso voto é pela ADMISSIBILIDADE constitucional e jurídica do Projeto de Lei nº 710, de 2023, com a emenda de redação anexa.",GAB DEP ROBÉRIO NEGREIROS,104841,2023-11-24T16:50:35.55
2023,Projeto de Lei,716,"Altera a Lei nº 5.078, de 11 de março de 2013, que “Inclui, no calendário oficial de eventos do Distrito Federal, o Dia do Autismo.”",CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel,Aprovado(a),"III - CONCLUSÕES Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 716/2023, no âmbito desta Comissão de Constituição e Justiça.",GAB DEP IOLANDO,288745,2025-03-06T15:51:10.023
2023,Projeto de Lei,718,"Institui o Programa de Incentivo, Proteção e Respeito aos Ciclistas no âmbito do Distrito Federal, e dá outras providências.",CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel_com_ressalva,Aprovado(a),"I, 21, X, 23, 24, IX, 32, § 1º, 30, I, e 217, da Constituição Federal assim como nos arts. 3º, III e IV, 16, XII, 17, IX, e 254, da Lei Orgânica do Distrito Federal, esta Comissão de Constituição e Justiça se manifesta pela ADMISSIBILIDADE do Projeto de Lei nº 718/2023, na forma do Substitutivo apresentado pela CTMU, com o acatamento das emendas nº 2, 3 e 4, em anexo.",GAB DEP ROBÉRIO NEGREIROS,282721,2025-02-07T10:11:16.723
2023,Projeto de Lei,718,"Institui o Programa de Incentivo, Proteção e Respeito aos Ciclistas no âmbito do Distrito Federal, e dá outras providências.",CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel_com_ressalva,Não apreciado(a),"I, 21, X, 23, 24, IX, 32, § 1º, 30, I, e 217, da Constituição Federal assim como nos arts. 3º, III e IV, 16, XII, 17, IX, e 254, da Lei Orgânica do Distrito Federal, esta Comissão de Constituição e Justiça se manifesta pela ADMISSIBILIDADE do Projeto de Lei nº 718/2023, na forma do Substitutivo apresentado pela CTMU, desde que acatadas as subemendas supressivas nos 1 e 2 e a subemenda modificativa nº 3, em anexo.",GAB DEP ROBÉRIO NEGREIROS,277832,2024-11-18T15:48:58.253
2023,Projeto de Lei,722,Institui multas por descumprimento de obrigações acessórias relativas à Declaração Eletrônica de Serviços das Instituições Financeiras e demais entidades - DES-IF.,CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel,Aprovado(a),"Assim, no âmbito da CCJ, vota-se pela ADMISSIBILIDADE do PL nº 722/2023, nos termos do art. 63, I, do RICLDF e aprovação das emendas nº 2 e 3 anexas.",GAB DEP ROBÉRIO NEGREIROS,107126,2023-12-12T11:25:56.093
2023,Projeto de Lei,722,Institui multas por descumprimento de obrigações acessórias relativas à Declaração Eletrônica de Serviços das Instituições Financeiras e demais entidades - DES-IF.,CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel,Retirado(a),"Assim, no âmbito da CCJ, vota-se pela ADMISSIBILIDADE do PL nº 722/2023, nos termos do art. 63, I, do RICLDF e das emendas anexas.",GAB DEP ROBÉRIO NEGREIROS,106841,2023-12-07T17:41:23.727
2023,Projeto de Lei,724,"Concede remissão, anistia e isenção do Imposto sobre a Propriedade Predial e Territorial Urbana - IPTU, do Imposto sobre a Transmissão Causa Mortis e Doação de Quaisquer Bens ou Direitos - ITCD, do Imposto sobre a Transmissão Inter Vivos de Bens Imóveis por Natureza ou Acessão Física e de Direitos Reais sobre Imóveis - ITBI e da Taxa de Limpeza Pública - TLP relativos aos imóveis pertencentes ao Fundo Garantidor de Parcerias Público-Privadas do Distrito Federal - FGP-DF, instituído pela Lei nº 5.004, de 21 de dezembro de 2012.",CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel,Aprovado(a),"Assim, com fundamento no art. 63, inciso I, do RICLDF, manifesta-se voto pela ADMISSIBILIDADE do PL nº 724/2023, no âmbito desta CCJ.",GAB DEP THIAGO MANZONI,106229,2023-12-04T23:03:11.36
2023,Projeto de Lei,726,"Estabelece a pauta de valores venais de veículos automotores usados registrados e licenciados no Distrito Federal para efeito de lançamento do Imposto sobre a Propriedade de Veículos Automotores - IPVA, relativamente ao exercício de 2024, e dá outras providências.",CCJ,sigla_cabecalho,admissivel,Aprovado(a),"Diante do exposto, vota-se, no âmbito da CCJ, pela ADMISSIBILIDADE do PL nº 726/2023, nos termos do art. 63, I, do RICLDF.",GAB DEP ROBÉRIO NEGREIROS,106159,2023-12-04T15:19:43.74
2023,Projeto de Lei,729,Institui o “Dia da Bondade” no âmbito do Distrito Federal.,CONSTITUIÇÃO E JUSTIÇÃO,clausula_da,admissivel,Aprovado(a),"Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Substitutivo ao Projeto de Lei nº 729/2023, no âmbito da Comissão de Constituição e Justiça.",GAB DEP ROBÉRIO NEGREIROS,129463,2024-08-22T17:14:08.783
2023,Projeto de Lei,73,"""Dispõe sobre o abandono material e afetivo da pessoa idosa no âmbito do Distrito Federal e dá outras providências."" ",CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel,Aprovado(a),"iretrizes e Bases da Educação”: Diante do exposto, tendo em vista que a proposição observa as exigências formais e materiais do ordenamento jurídico, no âmbito desta COMISSÃO DE CONSTITUIÇÃO E JUSTIÇA, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 73, de 2023.",GAB DEP CHICO VIGILANTE,101217,2023-11-07T10:51:33.933
2023,Projeto de Lei,732,"Estabelece a pauta de valores venais de terrenos e edificações do Distrito Federal para efeito de lançamento do Imposto sobre a Propriedade Predial e Territorial Urbana - IPTU, relativamente ao exercício de 2024, e dá outras providências.",CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel,Aprovado(a),"dentifica óbices à continuidade da tramitação, uma vez que atende as exigências da Lei Complementar n° 13, de 03 de setembro de 1996. Por todo o exposto, com fundamento no art. 63, inciso I, do RICLDF, vota-se nesta CCJ pela ADMISSIBILIDADE do PL nº 732/2023.",GAB DEP ROBÉRIO NEGREIROS,106170,2023-12-04T16:21:17.727
2023,Projeto de Lei,733,Inclui no Calendário Oficial de eventos do Distrito Federal o dia do Podólogo.,CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel_com_ressalva,Aprovado(a),"Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 733/2023, na forma do substitutivo proposto, no âmbito da Comissão de Constituição e Justiça.",GAB DEP FÁBIO FÉLIX,282030,2025-01-31T16:29:58.673
2023,Projeto de Lei,74,"Altera a Lei nº 6.619, de 10 de junho de 2020, que “Determina a instalação de sistema de monitoramento em asilos, casas de repouso ou clínicas de repouso que abriguem idosos, e em creches públicas ou privadas no Distrito Federal e dá outras providências. ”",CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel_com_ressalva,Aprovado(a),"6º, 24, inciso XV, 25, § 1º, 30, inciso I, 32, § 1º, 227 e 230, todos da Constituição Federal, bem como nos arts. 3º, inciso XII, 58, inciso III, 71, 267, 270 e 272, todos da Lei Orgânica do Distrito Federal, entendemos pela ADMISSIBILIDADE do Projeto de Lei n.º 74/2023, na forma do substitutivo em anexo.",GAB DEP ROBÉRIO NEGREIROS,132207,2024-09-11T15:18:36.853
2023,Projeto de Lei,749,Dispõe sobre o licenciamento para a realização de eventos e dá outras providências.,CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel,Não apreciado(a),"Por todo o exposto, nosso voto é pela ADMISSIBILIDADE constitucional e jurídica do Projeto de Lei n.º 749, de 2023.",GAB DEP ROBÉRIO NEGREIROS,116606,2024-04-04T11:18:49.777
2023,Projeto de Lei,749,Dispõe sobre o licenciamento para a realização de eventos e dá outras providências.,CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel_com_ressalva,Aprovado(a),"Por todo o exposto, nosso voto é pela ADMISSIBILIDADE constitucional e jurídica do Projeto de Lei n.º 749, de 2023, bem como, o acatamento das Emendas nº 01, nº 02 e nº 12 na forma da subemenda aglutinativa nº 17, nº 03, nº 04 na forma da Submemenda nº 20, nº 05, nº 6, nº 08, nº 09, nº 10 na forma da Subemenda n",GAB DEP ROBÉRIO NEGREIROS,119573,2024-04-22T15:28:55.423
2023,Projeto de Lei,75,"Assegura aos recém-nascidos, nas unidades integrantes do sistema de saúde do Distrito Federal, o direito ao exame clínico-ortopédico para diagnóstico do Pé Torto Congênito (PTC) e dá outras providências.",CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel,Aprovado(a),"Por todo o exposto, nosso voto é pela ADMISSIBILIDADE do Projeto de Lei nº 75/2023, no âmbito da Comissão de Constituição e Justiça.",GAB DEP FÁBIO FÉLIX,292150,2025-04-02T16:17:37.113
2023,Projeto de Lei,755,"Altera a LEI Nº 4.237, DE 30 DE OUTUBRO DE 2008, de autoria do Deputado Leonardo Prudente, que “Inclui os eventos que especifica no calendário oficial de eventos do Distrito Federal""",CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel,Não apreciado(a),"III - CONCLUSÃO Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 755/2023, no âmbito da Comissão de Constituição e Justiça, com o acolhimento da subemenda modificativa anexa.",GAB DEP FÁBIO FÉLIX,325745,2026-02-26T11:34:40.6
2023,Projeto de Lei,755,"Altera a LEI Nº 4.237, DE 30 DE OUTUBRO DE 2008, de autoria do Deputado Leonardo Prudente, que “Inclui os eventos que especifica no calendário oficial de eventos do Distrito Federal""",CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel,Não apreciado(a),"III - CONCLUSÃO Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 755/2023, no âmbito da Comissão de Constituição e Justiça, nos termos do Substitutivo da CEC, com o acolhimento da subemenda modificativa anexa.",GAB DEP FÁBIO FÉLIX,325906,2026-03-02T14:39:05.077
2023,Projeto de Lei,763,"Dispõe sobre a prestação de serviços por profissional de educação física diretamente ao consumidor, de modo itinerante, utilizando veículo automotor ou rebocável adaptado, denominado ""fit truck"".",CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel_com_ressalva,Aprovado(a),"Quanto à técnica legislativa e à redação, há a necessidade de correção de erro de numeração no art. 4º, do qual constam 2 dispositivos numerados como § 1º. Por todo o exposto, manifesta-se voto pela ADMISSIBILIDADE constitucional e jurídica do Projeto de Lei nº 763/2023 na forma da emenda substitutiva apresentada pelo relator.",GAB DEP ROBÉRIO NEGREIROS,131438,2024-09-05T17:43:13.493
2023,Projeto de Lei,77,Institui o Programa Adote uma Unidade Básica de Saúde - UBS no Distrito Federal.,CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel,Aprovado(a),"o art. 23 e no inciso XII do art. 24, no art. 196 e no inciso I do art. 198 da Constituição Federal, bem como no caput do art. 71, no art. 204 e no inciso II do art. 205 da Lei Orgânica do Distrito Federal, nosso voto é pela ADMISSIBILIDADE do Projeto de Lei nº 77/2023, nesta Comissão de Constituição e Justiça, com a emenda substitutiva anexa.",GAB DEP ROBÉRIO NEGREIROS,104001,2023-11-21T11:59:37.477
2023,Projeto de Lei,771,"Dispõe sobre a repartição dos emolumentos arrecadados pelos serviços notariais e de registro com a Defensoria Pública do Distrito Federal em razão do protesto de títulos e documentos e dá outras providências.
",CONSTITUIÇÃO E JUSTIÇA,clausula_da,inadmissivel,Aprovado(a),"III – CONCLUSÃO Diante das razões expostas, manifesta-se pela INADMISSIBILIDADE do Projeto de Lei nº 771/2023, por afrontar a competência legislativa da União e a iniciativa reservada da matéria pelo Poder Judiciário da União.",GAB DEP THIAGO MANZONI,300320,2025-05-27T10:00:53.313
2023,Projeto de Lei,771,"Dispõe sobre a repartição dos emolumentos arrecadados pelos serviços notariais e de registro com a Defensoria Pública do Distrito Federal em razão do protesto de títulos e documentos e dá outras providências.
",CONSTITUIÇÃO E JUSTIÇA,clausula_da,inadmissivel,Não apreciado(a),"III – CONCLUSÃO Diante das razões expostas, manifesta-se pela INADMISSIBILIDADE do Projeto de Lei nº 771/2023, por afrontar a competência legislativa da União e a iniciativa reservada da matéria pelo Poder Judiciário da União.",GAB DEP THIAGO MANZONI,300152,2025-05-26T15:49:47.513
2023,Projeto de Lei,771,"Dispõe sobre a repartição dos emolumentos arrecadados pelos serviços notariais e de registro com a Defensoria Pública do Distrito Federal em razão do protesto de títulos e documentos e dá outras providências.
",CONSTITUIÇÃO E JUSTIÇA,clausula_da,inadmissivel,Não apreciado(a),"III – CONCLUSÃO Diante das razões expostas, manifesta-se pela INADMISSIBILIDADE do Projeto de Lei nº 771/2023, por padecer de vício de iniciativa e afronta ao princípio constitucional da separação e independência dos poderes, nos termos dos artigos 21, inciso XII, 96, inciso II, alínea “b”, e 236, §2º, todos da Constituição Federal de 19",GAB DEP THIAGO MANZONI,291896,2025-03-31T18:16:53.177
2023,Projeto de Lei,775,Dispõe sobre a obrigatoriedade de estruturas acessíveis a pessoas com deficiência em inaugurações públicas no âmbito do Distrito Federal e dá outras providências.,CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel_com_ressalva,Aprovado(a),"Em vista do exposto, com fundamento nos arts. 227, § 2º e 244 da Constituição Federal; e nos arts. 71; 255, IV; 273; e 274 da Lei Orgânica do Distrito Federal, nosso voto nesta Comissão de Constituição e Justiça é pela ADMISSIBILIDADE do Projeto de Lei nº 775/2023, na forma do Substitutivo em anexo.",GAB DEP ROBÉRIO NEGREIROS,137784,2024-10-17T12:02:34.597
2023,Projeto de Lei,780,Institui o Dia do Profissional da Música e o inclui no calendário oficial de eventos do Distrito Federal.,CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel_com_ressalva,Aprovado(a),"Nesse sentido, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 780/2023, no âmbito da Comissão de Constituição e Justiça, na forma do substitutivo anexo.",GAB DEP FÁBIO FÉLIX,280738,2024-12-09T16:44:43.967
2023,Projeto de Lei,781,"INSTITUI O DIA 20 DE SETEMBRO COMO O ""DIA DE CELEBRAÇÃO DO MOVIMENTO ELESPORELAS""",CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel_com_ressalva,Não apreciado(a),"III - CONCLUSÕES Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 781/2023, no âmbito da Comissão de Constituição e Justiça, na forma do substitutivo anexo.",GAB DEP FÁBIO FÉLIX,295342,2025-05-07T16:49:40.113
2023,Projeto de Lei,784,"Altera a Lei nº 6.421, de 16 de dezembro de 2019, que ""dispõe sobre a redução da base de cálculo do Imposto sobre Operações Relativas à Circulação de Mercadorias e sobre Prestações de Serviços de Transporte Interestadual e Intermunicipal e de Comunicação - ICMS nas operações com a cesta básica de alimentos"".",CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel,Aprovado(a),"III – CONCLUSÃO Ante o exposto, com fundamento no art. 63, inciso I e § 1º, do Regimento Interno, no âmbito desta Comissão de Constituição e Justiça manifesta-se voto pela ADMISSIBILIDADE do Projeto de Lei nº 784/2023.",GAB DEP THIAGO MANZONI,107022,2023-12-11T13:58:28.713
2023,Projeto de Lei,79,"Estabelece diretrizes para a criação de programa de descentralização de recursos para ações de saúde na rede pública do Distrito Federal.
",CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel,Não apreciado(a),"a nº 44, de 2005.)[5] (...) III - CONCLUSÃO Por esses motivos, com fundamento nos arts. 30, I; 32, § 1º; e 37, caput, da Constituição Federal e no art. 71, I, e § 1º,IV, da Lei Orgânica do Distrito Federal, nosso voto é pela ADMISSIBILIDADE do Projeto de Lei nº 79/2023.",GAB DEP ROBÉRIO NEGREIROS,328681,2026-03-27T15:58:17.927
2023,Projeto de Lei,793,"Altera a Lei nº 1.170, de 24 de julho de 1996, que ""institui o instrumento jurídico da outorga onerosa do direito de construir no Distrito Federal"".",CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel_com_ressalva,Aprovado(a),"Em razão do exposto, manifesta-se voto pela ADMISSIBILIDADE do Projeto de Lei nº 793, de 2023, na forma do substitutivo em anexo.",GAB DEP THIAGO MANZONI,119591,2024-04-22T17:55:00.793
2023,Projeto de Lei,80,"Institui no calendário oficial do Distrito Federal o ""Dia do Técnico em Saúde Bucal - TSB e do Auxiliar em Saúde Bucal - ASB” a ser celebrado, anualmente, no dia 12 de dezembro.",CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel_com_ressalva,Aprovado(a),"Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 80/2023, no âmbito da Comissão de Constituição e Justiça, na forma do Substitutivo anexo.",GAB DEP FÁBIO FÉLIX,67127,2023-04-05T14:54:27.353
2023,Projeto de Lei,801,"Proíbe a produção de mudas, a distribuição e o plantio da Spathodea campanulata no Distrito Federal e dá outras providências.",CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel_com_ressalva,Aprovado(a),"III – CONCLUSÃO Diante do exposto, no âmbito desta Comissão de Constituição e Justiça, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 801, de 2023, na forma do substitutivo apresentado em anexo neste parecer.",GAB DEP FÁBIO FÉLIX,120563,2024-05-07T12:10:05.987
2023,Projeto de Lei,802,"Institui e inclui no Calendário Oficial de Eventos do Distrito Federal o Dia do Atendente de Farmácia-Balconista. 
",CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel,Aprovado(a),"ga a anterior, princípio esse consagrado no art. 2º, §1º, da Lei de Introdução às Normas do Direito Brasileiro e no art. 101, §1º, I, da Lei Complementar nº 13/1996. III - CONCLUSÕES Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 802/2023, no âmbito da Comissão de Constituição e Justiça, com o acolhimento da emenda supressiva anexa.",GAB DEP FÁBIO FÉLIX,301660,2025-06-09T14:25:05.04
2023,Projeto de Lei,811,"Institui e integra, no Calendário Oficial de Eventos do Distrito Federal, o Dia da Advocacia Trabalhista.",CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel,Aprovado(a),"Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 811/2023, no âmbito da Comissão de Constituição e Justiça.",GAB DEP CHICO VIGILANTE,120734,2024-05-08T15:12:06.11
2023,Projeto de Lei,812,Institui a Semana de Conscientização contra a violência praticada em meio virtual no âmbito das unidades escolares da Rede Pública de Ensino do Distrito Federal e dá outras providências.,CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel,Não apreciado(a),"III - CONCLUSÃO Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 812/2023, no âmbito da Comissão de Constituição e Justiça.",GAB DEP CHICO VIGILANTE,316001,2025-10-30T11:18:45.273
2023,Projeto de Lei,833,"Institui e inclui no Calendário Oficial de Eventos do Distrito Federal, o “Dia da  Felicidade”.

 ",CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel,Aprovado(a),"III - CONCLUSÕES Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 833/2023, no âmbito da Comissão de Constituição e Justiça.",GAB DEP IOLANDO,307704,2025-09-02T12:20:16.41
2023,Projeto de Lei,837,"Dispõe sobre diretrizes de medidas de estímulo ao desenvolvimento de startups e às atividades de ciência, tecnologia e inovação no Distrito Federal. 

 ",CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel_com_ressalva,Aprovado(a),"s, a saber os arts. 4º ao 20 do Projeto de Lei nº 837/2023. III - CONCLUSÕES Por esses motivos, com fundamento no art. 24, IX, e § 1º da Constituição Federal e no art. 11, § 1º, da Lei Complementar 13/1996, nosso voto é pela ADMISSIBILIDADE do Projeto de Lei nº 837/2023, na forma da emenda supressiva em anexo.",GAB DEP THIAGO MANZONI,292078,2025-04-02T10:29:11.683
2023,Projeto de Lei,839,Estabelece diretrizes para a transparência dos dados relacionados aos serviços de saúde no âmbito do Distrito Federal.,CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel,Não apreciado(a),"III-CONCLUSÃO Diante de todo o exposto, manifestamo-nos pela admissibilidade do Projeto de Lei nº 839/23, no âmbito da CCJ.",GAB DEP ROBÉRIO NEGREIROS,333036,2026-05-12T15:41:26.397
2023,Projeto de Lei,86,"Prevê a abordagem, retorno à família ou acolhimento de crianças ou adolescentes em situação de rua, que não estejam acompanhados de pelo menos um de seus pais ou responsáveis.",CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel,Aprovado(a),"XV do art. 24, no inciso II do art. 203 e no caput do art. 227 da Constituição Federal, bem como no caput do art. 71, na alínea d do inciso II do art. 218 e no art. 227 da Lei Orgânica do Distrito Federal, nosso voto é pela ADMISSIBILIDADE do Projeto de Lei nº 86/2023, nesta Comissão de Constituição e Justiça, com o acolhimento das emendas 1 a 4 da CDDHCLP.",GAB DEP FÁBIO FÉLIX,128432,2024-08-13T11:07:33.153
2023,Projeto de Lei,86,"Prevê a abordagem, retorno à família ou acolhimento de crianças ou adolescentes em situação de rua, que não estejam acompanhados de pelo menos um de seus pais ou responsáveis.",CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel,Não apreciado(a),"XV do art. 24, no inciso II do art. 203 e no caput do art. 227 da Constituição Federal, bem como no caput do art. 71, na alínea d do inciso II do art. 218 e no art. 227 da Lei Orgânica do Distrito Federal, nosso voto é pela ADMISSIBILIDADE do Projeto de Lei nº 86/2023, nesta Comissão de Constituição e Justiça.",GAB DEP FÁBIO FÉLIX,108876,2024-01-12T15:49:07.707
2023,Projeto de Lei,87,"Institui o mês de agosto como o “Mês da Primeira Infância"", no âmbito do Distrito Federal.",CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel,Aprovado(a),"Feitas essas ponderações, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 87/2023, no âmbito da CCJ.",GAB DEP THIAGO MANZONI,78662,2023-06-14T18:56:24.423
2023,Projeto de Lei,88,"Dispõe sobre a regulamentação da prática esportiva eletrônica, os e-sports, no âmbito do Distrito Federal.",CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel,Aprovado(a),"Pelo exposto, nosso voto é pela ADMISSIBILIDADE do Projeto de Lei n.º 88, de 2023, com as emendas anexas.",GAB DEP ROBÉRIO NEGREIROS,74018,2023-05-22T16:47:54.503
2023,Projeto de Lei,90,"Altera a Lei nº 5.991, de 31 de agosto de 2017, que dispõe sobre alimentação diferenciada a crianças e adolescentes portadores de intolerância a lactose na merenda escolar em instituições da rede pública de ensino, para ampliar o rol de beneficiários da alimentação escolar diferenciada.",CONSTITUIÇÃO E E JUSTIÇA,clausula_da,admissivel_com_ressalva,Aprovado(a),"III – CONCLUSÃO Considerando todo o exposto, nosso voto é pela ADMISSIBILIDADE do Projeto de Lei nº 90/2023, na forma do Substitutivo nº 1, no âmbito desta Comissão de Constituição e Justiça.",GAB DEP ROBÉRIO NEGREIROS,304953,2025-07-08T14:24:31.913
2023,Projeto de Lei,97,Declara o Hip Hop como patrimônio cultural do Distrito Federal e dá outras providências. ,CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel_com_ressalva,Não apreciado(a),"Diante do exposto, o parecer da Comissão de Constituição e Justiça é pela ADMISSIBILIDADE do Projeto de Lei nº 97/2023, na forma do Substitutivo da CESC, com a subemenda ora apresentada.",GAB DEP FÁBIO FÉLIX,79373,2023-06-20T15:50:12.177
2023,Projeto de Lei,98,"Institui e inclui no Calendário Oficial de Eventos do Distrito Federal o Dia Distrital da Gentileza Urbana, a ser comemorado anualmente no dia 5 de maio.
",CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel,Aprovado(a),"Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 98/2023, no âmbito da CCJ.",GAB DEP FÁBIO FÉLIX,108901,2024-01-15T17:15:27.147
2023,Projeto de Lei Complementar,15,Institui a consignação de aluguéis residenciais em folha de pagamento dos servidores públicos do Distrito Federal.,CONSTITUIÇÃO E JUSTIÇA,clausula_da,inadmissivel,Não apreciado(a),"III - CONCLUSÕES Pelo exposto, manifestamos voto pela INADMISSIBILIDADE constitucional do Projeto de Lei Complementar n.º 15/2023, conforme art. 2º da CF e arts. 53, 71, § 1º, inciso II, e 100, inciso X, todos da LODF, restando prejudicada a análise dos demais aspectos pertinentes a esta Comissão.",GAB DEP ROBÉRIO NEGREIROS,294515,2025-04-28T14:43:47.923
2023,Projeto de Lei Complementar,22,"Adequa a legislação referente à pessoa idosa para atendimento da Lei federal nº 14.423, de 22 de julho de 2022.",CONSTITUIÇÃO E JUSTIÇA,clausula_da,admissivel,Não apreciado(a),"a-se que o Projeto de Lei Complementar n.º 22/2023 atende aos requisitos de constitucionalidade formal e material, juridicidade e compatibilidade com os princípios e normas da técnica legislativa, portanto, nosso voto é pela ADMISSIBILIDADE no âmbito da Comissão de Constituição e Justiça.",GAB DEP CHICO VIGILANTE,295839,2025-05-12T16:49:15.223
