ano,mes,mes_numero,lotacao,lotacao_codigo,tipo_lotacao,linhas,matriculas_distintas,creditos,descontos,auxilios,liquido
2023,Dezembro,12,GABINETE DO DEPUTADO ROGERIO MORRO DA CRUZ,13173,GABINETE,102,30,"533.514,89","'-283.908,72","58.495,51","308.101,68"
2023,Dezembro,12,GABINETE DO DEPUTADO ROOSEVELT,13141,GABINETE,91,28,"537.327,91","'-268.823,60","52.032,92","320.537,23"
2023,Dezembro,12,GABINETE DO DEPUTADO THIAGO MANZONI,13172,GABINETE,100,30,"556.927,61","'-252.244,03","60.401,43","365.085,01"
2023,Dezembro,12,GABINETE DO DEPUTADO WELLINGTON LUIZ,13142,GABINETE,94,28,"533.134,32","'-270.150,84","53.852,83","316.836,31"
2023,Dezembro,12,GABINETE DO PRESIDENTE,21100,ESTRUTURA,44,14,"642.513,27","'-375.855,84","26.307,31","292.964,74"
2023,Dezembro,12,GABINETE DO PRIMEIRO SECRETARIO,23100,ESTRUTURA,24,8,"293.135,44","'-166.879,83","15.413,30","141.668,91"
2023,Dezembro,12,GABINETE DO SEGUNDO SECRETARIO,24100,ESTRUTURA,28,12,"356.090,81","'-187.926,93","16.505,87","184.669,75"
2023,Dezembro,12,GABINETE DO TERCEIRO SECRETARIO,25100,ESTRUTURA,38,14,"490.869,98","'-286.421,21","21.054,49","225.503,26"
2023,Dezembro,12,GABINETE DO VICE-PRESIDENTE,22100,ESTRUTURA,24,9,"358.203,77","'-230.684,48","13.729,86","141.249,15"
2023,Dezembro,12,INATIVOS,29100,INATIVOS,815,394,"21.990.578,67","'-13.242.022,44","0,00","8.748.556,23"
2023,Dezembro,12,LIDERANCA DO AVANTE,11045,GABINETE,29,8,"80.304,62","'-42.029,93","17.741,71","56.016,40"
2023,Dezembro,12,LIDERANCA DO CIDADANIA,11053,GABINETE,29,8,"76.076,51","'-37.386,71","15.956,50","54.646,30"
2023,Dezembro,12,LIDERANCA DO GOVERNO,11020,GABINETE,28,8,"74.336,12","'-39.219,16","14.890,18","50.007,14"
2023,Dezembro,12,LIDERANCA DO PL,11050,GABINETE,83,23,"223.185,12","'-115.472,95","42.703,03","150.415,20"
2023,Dezembro,12,LIDERANCA DO PT,11008,GABINETE,85,24,"370.679,88","'-210.936,18","42.089,54","201.833,24"
2023,Dezembro,12,NUCLEO DE APOIO ADMINISTRATIVO,21159,ESTRUTURA,3,1,"35.916,99","'-18.564,73","1.683,44","19.035,70"
2023,Dezembro,12,NUCLEO DE APOIO AO ESTAGIO SUPERVISIONADO,23103,ESTRUTURA,3,3,"4.798,00","0,00","0,00","4.798,00"
2023,Dezembro,12,NUCLEO DE AQUISICOES,24225,ESTRUTURA,12,4,"124.735,47","'-64.629,65","6.614,08","66.719,90"
2023,Dezembro,12,NUCLEO DE ASSESSORAMENTO A MESA DIRETORA,21158,ESTRUTURA,4,1,"50.858,12","'-23.302,60","1.683,44","29.238,96"
2023,Dezembro,12,NUCLEO DE COMUNICACAO ORGANIZACIONAL,22162,ESTRUTURA,17,7,"291.532,50","'-166.348,63","9.449,93","134.633,80"
2023,Dezembro,12,NUCLEO DE CONTRATOS,24226,ESTRUTURA,11,3,"94.690,88","'-52.551,50","4.990,48","47.129,86"
2023,Dezembro,12,NUCLEO DE EDITORACAO E PRODUCAO GRAFICA,22172,ESTRUTURA,33,12,"484.501,18","'-311.183,82","19.513,71","192.831,07"
2023,Dezembro,12,NUCLEO DE EXECUCAO DE AUDITORIA,28105,ESTRUTURA,4,1,"35.705,07","'-11.161,91","1.683,44","26.226,60"
2023,Dezembro,12,NUCLEO DE GESTAO PATRIMONIAL,24251,ESTRUTURA,1,1,"921,00","0,00","0,00","921,00"
2023,Dezembro,12,NUCLEO DE INFORMATIZACAO DA LEGISLACAO,21301,ESTRUTURA,12,3,"223.984,12","'-152.922,42","7.055,94","78.117,64"
2023,Dezembro,12,NUCLEO DE JORNALISMO E COMUNICACAO INTERATIVA,22164,ESTRUTURA,51,19,"943.515,78","'-587.847,41","24.892,56","380.560,93"
2023,Dezembro,12,NUCLEO DE PLANEJAMENTO DE COMPRAS,24252,ESTRUTURA,1,1,"1.621,00","0,00","0,00","1.621,00"
2023,Dezembro,12,NUCLEO DE PLANEJAMENTO E CONTROLE,28103,ESTRUTURA,6,2,"126.417,41","'-72.446,27","3.307,04","57.278,18"
2023,Dezembro,12,NUCLEO DE PLANEJAMENTO E SUPORTE A GESTAO DA AUDITORIA INTERNA,28106,ESTRUTURA,3,1,"52.521,54","'-33.420,03","1.683,44","20.784,95"
2023,Dezembro,12,NUCLEO DE PROCESSOS ADMINISTRATIVOS,21157,ESTRUTURA,3,1,"53.507,89","'-28.644,51","2.716,17","27.579,55"
2023,Dezembro,12,NUCLEO DE PROCESSOS DE LICITACAO E CONTRATOS,21156,ESTRUTURA,3,1,"54.886,00","'-38.858,66","1.683,44","17.710,78"
2023,Dezembro,12,NUCLEO DE PROCESSOS JUDICIAIS,21155,ESTRUTURA,3,1,"58.892,32","'-32.006,50","1.683,44","28.569,26"
2023,Dezembro,12,NUCLEO DE PRODUCAO,22167,ESTRUTURA,21,7,"291.153,80","'-154.820,80","11.133,37","147.466,37"
2023,Dezembro,12,NUCLEO DE PROGRAMACAO,22166,ESTRUTURA,18,6,"247.473,92","'-113.007,79","11.133,37","145.599,50"
2023,Dezembro,12,NUCLEO DE PROJETOS ESTRATEGICOS,28102,ESTRUTURA,4,2,"38.455,10","'-18.175,47","1.683,44","21.963,07"
2023,Dezembro,12,NUCLEO DE PUBLICIDADE INSTITUCIONAL E DE UTILIDADE PUBLICA,22170,ESTRUTURA,9,3,"106.556,08","'-71.510,25","6.083,05","41.128,88"
2023,Dezembro,12,NUCLEO DE PUBLICIDADE LEGAL,22171,ESTRUTURA,27,8,"409.502,55","'-248.780,85","14.380,57","175.102,27"
2023,Dezembro,12,NUCLEO DE REDACAO E RELACOES COM A IMPRENSA,22163,ESTRUTURA,14,4,"287.952,25","'-190.026,74","7.706,65","105.632,16"
2023,Dezembro,12,NUCLEO TECNICO-OPERACIONAL,22168,ESTRUTURA,9,3,"104.432,27","'-60.793,20","9.181,24","52.820,31"
2023,Dezembro,12,OUVIDORIA,21134,ESTRUTURA,30,9,"418.248,53","'-251.914,81","16.977,06","183.310,78"
2023,Dezembro,12,PENSAO ESPECIAL,29300,PENSAO ESPECIAL,74,37,"968.253,97","'-528.356,53","0,00","439.897,44"
2023,Dezembro,12,PROCURADORIA ESPECIAL DA MULHER,28400,ESTRUTURA,13,5,"122.831,91","'-65.276,94","6.673,92","64.228,89"
2023,Dezembro,12,PROCURADORIA-GERAL,21150,ESTRUTURA,46,13,"1.038.097,34","'-667.828,43","22.678,09","392.947,00"
2023,Dezembro,12,SECAO DE ADMINISTRACAO DE SISTEMAS,22202,ESTRUTURA,44,14,"830.536,66","'-502.637,91","25.776,28","353.675,03"
2023,Dezembro,12,SECAO DE APOIO ADMINISTRATIVO,24701,ESTRUTURA,6,2,"96.347,84","'-59.159,03","3.366,88","40.555,69"
2023,Dezembro,12,SECAO DE ATENDIMENTO E CADASTRO,24702,ESTRUTURA,3,1,"34.307,67","'-16.979,01","1.683,44","19.012,10"
2023,Dezembro,12,SECAO DE ATENDIMENTO E CULTURA DIGITAL,22201,ESTRUTURA,19,5,"324.619,52","'-159.980,29","10.325,01","174.964,24"
2023,Dezembro,12,SECAO DE AUDITORIA MEDICA,24703,ESTRUTURA,20,10,"256.954,52","'-142.574,25","13.084,34","127.464,61"
2023,Dezembro,12,SECAO DE CONTAS A RECEBER,24705,ESTRUTURA,3,1,"32.856,50","'-16.232,00","1.683,44","18.307,94"
2023,Dezembro,12,SECAO DE EDITORACAO,21181,ESTRUTURA,4,2,"145.038,71","'-89.465,07","0,00","55.573,64"
2023,Dezembro,12,SECAO DE ELABORACAO ORCAMENTARIA,24602,ESTRUTURA,18,6,"417.009,56","'-257.087,40","13.019,31","172.941,47"
2023,Dezembro,12,SECAO DE FATURAMENTO DE PROCESSOS,24704,ESTRUTURA,11,3,"223.831,36","'-147.812,65","5.963,37","81.982,08"
2023,Dezembro,12,SECAO DE INFRAESTRUTURA DE TECNOLOGIA DA INFORMACAO,22203,ESTRUTURA,55,19,"1.044.921,61","'-651.729,20","31.679,81","424.872,22"
2023,Dezembro,12,"SECAO DE ORCAMENTO, FINANCAS E CONTABILIDADE",24706,ESTRUTURA,11,3,"178.627,39","'-110.925,30","6.023,21","73.725,30"
2023,Dezembro,12,SECAO DE PLANEJAMENTO E AVALIACAO ORCAMENTARIA,24604,ESTRUTURA,9,3,"146.311,75","'-79.317,16","6.023,21","73.017,80"
2023,Dezembro,12,SECAO DE PLANEJAMENTO E CONTROLE DE SEGURANCA,21123,ESTRUTURA,7,3,"156.576,63","'-103.303,26","3.247,20","56.520,57"
2023,Dezembro,12,SECAO DE PROTOCOLO ADMINISTRATIVO,24707,ESTRUTURA,3,1,"32.349,82","'-15.746,84","1.683,44","18.286,42"
2023,Dezembro,12,SECAO DE SEGURANCA LEGISLATIVA,21122,ESTRUTURA,19,6,"359.727,15","'-233.234,19","13.019,31","139.512,27"
2023,Dezembro,12,SECAO DE SEGURANCA PATRIMONIAL,21121,ESTRUTURA,58,19,"1.400.540,83","'-853.927,17","30.938,75","577.552,41"
2023,Dezembro,12,SECRETARIA LEGISLATIVA,21300,ESTRUTURA,46,18,"570.453,41","'-324.548,22","25.454,10","271.359,29"
2023,Dezembro,12,SENADO FEDERAL,81202,CEDIDO,3,1,"82.238,90","'-53.692,48","2.656,33","31.202,75"
2023,Dezembro,12,SETOR DE ALMOXARIFADO,24223,ESTRUTURA,21,7,"293.357,86","'-163.675,16","9.861,28","139.543,98"
2023,Dezembro,12,SETOR DE APOIO AO PLENARIO,25222,ESTRUTURA,58,19,"762.649,61","'-413.251,21","34.073,80","383.472,20"
2023,Dezembro,12,SETOR DE APOIO AS COMISSOES PERMANENTES,25231,ESTRUTURA,23,8,"394.278,49","'-185.871,29","11.604,56","220.011,76"
2023,Dezembro,12,SETOR DE APOIO AS COMISSOES TEMPORARIAS,25232,ESTRUTURA,21,8,"226.888,51","'-122.557,10","10.057,48","114.388,89"
2023,Dezembro,12,SETOR DE ASSISTENCIA A SAUDE,23232,ESTRUTURA,122,45,"1.908.391,99","'-1.101.627,04","66.247,85","873.012,80"
2023,Dezembro,12,SETOR DE ASSISTENCIA SOCIAL,23233,ESTRUTURA,21,9,"354.820,21","'-204.326,45","11.013,69","161.507,45"
2023,Dezembro,12,SETOR DE AVALIACAO DE DESEMPENHO,23212,ESTRUTURA,26,9,"375.930,65","'-221.525,99","15.413,30","169.817,96"
2023,Dezembro,12,SETOR DE BENEFICIOS,23231,ESTRUTURA,15,4,"228.114,02","'-148.664,15","7.766,49","87.216,36"
2023,Dezembro,12,SETOR DE BIBLIOTECA,25215,ESTRUTURA,44,19,"699.530,18","'-426.252,72","20.403,78","293.681,24"
2023,Dezembro,12,SETOR DE COMUNICACOES ADMINISTRATIVAS,24231,ESTRUTURA,25,10,"393.663,61","'-242.924,11","11.484,88","162.224,38"
2023,Dezembro,12,SETOR DE CONTABILIDADE,24212,ESTRUTURA,23,7,"420.294,75","'-238.285,04","15.795,32","197.805,03"
2023,Dezembro,12,SETOR DE EXECUCAO ORCAMENTARIA,24213,ESTRUTURA,17,5,"249.511,28","'-129.577,70","11.515,39","131.448,97"
2023,Dezembro,12,SETOR DE FINANCAS,24211,ESTRUTURA,20,6,"352.755,93","'-195.482,55","11.986,58","169.259,96"
2023,Dezembro,12,SETOR DE GESTÃO DE DOCUMENTOS E ARQUIVOS,25214,ESTRUTURA,38,17,"472.618,74","'-269.438,38","14.851,76","218.032,12"
2023,Dezembro,12,SETOR DE LEGISLACAO DE PESSOAL,23221,ESTRUTURA,32,11,"507.929,69","'-351.289,32","15.173,94","171.814,31"
2023,Dezembro,12,SETOR DE LOTACAO E MOVIMENTACAO DE PESSOAL,23223,ESTRUTURA,40,14,"582.659,48","'-370.864,49","23.770,66","235.565,65"
2023,Dezembro,12,SETOR DE PAGAMENTO DE PESSOAL,23222,ESTRUTURA,32,11,"342.460,68","'-201.790,03","16.123,85","156.794,50"
2023,Dezembro,12,SETOR DE PATRIMONIO,24222,ESTRUTURA,20,6,"463.183,42","'-238.743,89","11.395,71","235.835,24"
2023,Dezembro,12,SETOR DE PROTOCOLO LEGISLATIVO,25211,ESTRUTURA,24,6,"352.245,47","'-210.600,25","9.861,28","151.506,50"
2023,Dezembro,12,SETOR DE RECRUTAMENTO E SELECAO,23213,ESTRUTURA,25,8,"311.040,45","'-167.590,18","13.731,67","157.181,94"
2023,Dezembro,12,SETOR DE SERVICOS AUXILIARES,24233,ESTRUTURA,50,16,"596.192,89","'-373.894,52","27.295,41","249.593,78"
2023,Dezembro,12,SETOR DE TAQUIGRAFIA,25221,ESTRUTURA,160,53,"3.938.232,34","'-2.521.254,01","97.893,70","1.514.872,03"
2023,Dezembro,12,"SETOR DE TRAMITACAO, ATA E SUMULA",25223,ESTRUTURA,38,12,"836.684,32","'-432.258,23","22.409,40","426.835,49"
2023,Dezembro,12,UNIDADE DE CONSTITUICAO E JUSTICA,25301,ESTRUTURA,36,12,"812.752,18","'-517.080,08","24.272,36","319.944,46"
2023,Dezembro,12,UNIDADE DE ECONOMIA E FINANCAS,25303,ESTRUTURA,43,13,"781.417,24","'-462.496,82","25.716,44","344.636,86"
2023,Dezembro,12,UNIDADE DE REDACAO PARLAMENTAR E CONSOLIDACAO DE TEXTOS LEGISLATIVOS,25302,ESTRUTURA,9,4,"216.298,29","'-104.536,52","1.683,44","113.445,21"
2023,Dezembro,12,"UNIDADE DE SAUDE, EDUCACAO, CULTURA E DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO",25304,ESTRUTURA,45,15,"957.820,20","'-595.715,40","25.716,44","387.821,24"
2023,Dezembro,12,UNIDADE DESENVOLVIMENTO URBANO E RURAL E MEIO AMBIENTE,25305,ESTRUTURA,46,15,"866.437,14","'-501.523,09","26.486,83","391.400,88"
2024,Janeiro,1,,,,14,14,"234.141,79","'-109.539,40","0,00","124.602,39"
2024,Janeiro,1,AREA DE SISTEMA DE INFORMAÇÃO,22205,ESTRUTURA,6,2,"104.880,35","'-68.560,78","3.307,04","39.626,61"
2024,Janeiro,1,ASSESSORIA DE GOVERNANCA LEGISLATIVA E GESTAO ESTRATEGICA,28101,ESTRUTURA,25,8,"293.365,25","'-121.104,06","13.228,16","185.489,35"
2024,Janeiro,1,ASSESSORIA LEGISLATIVA,25300,ESTRUTURA,20,6,"184.064,88","'-74.227,34","10.894,01","120.731,55"
2024,Janeiro,1,AUDITORIA INTERNA,28104,ESTRUTURA,25,7,"297.946,32","'-94.674,88","12.697,13","215.968,57"
2024,Janeiro,1,BLOCO MDB-PP,12065,GABINETE,239,59,"487.741,51","'-177.194,97","120.525,95","431.072,49"
2024,Janeiro,1,BLOCO PSOL-PSB,12063,GABINETE,83,20,"143.599,54","'-50.065,30","40.941,97","134.476,21"
2024,Janeiro,1,BLOCO UNIAO DEMOCRATICO,12062,GABINETE,152,37,"315.560,27","'-90.008,84","69.784,12","295.335,55"
2024,Janeiro,1,COMISSAO DE ASSUNTOS FUNDIARIOS,27800,ESTRUTURA,17,4,"189.622,91","'-35.637,86","6.023,21","160.008,26"
2024,Janeiro,1,COMISSAO DE ASSUNTOS SOCIAIS,27300,ESTRUTURA,16,5,"85.591,46","'-26.942,67","8.357,36","67.006,15"
2024,Janeiro,1,COMISSAO DE CONSTITUICAO E JUSTICA,27100,ESTRUTURA,23,7,"186.705,12","'-75.089,73","13.849,54","125.464,93"
2024,Janeiro,1,COMISSAO DE DEFESA DO CONSUMIDOR,27600,ESTRUTURA,18,5,"304.094,81","'-91.350,13","8.357,36","221.102,04"
2024,Janeiro,1,"COMISSAO DE DEFESA DOS DIREITOS HUMANOS, CIDADANIA, ETICA E DECORO PARLAMENTAR",27700,ESTRUTURA,23,7,"239.122,79","'-95.814,64","12.756,97","156.065,12"
2024,Janeiro,1,"COMISSAO DE DESENVOLVIMENTO ECONOMICO SUSTENTAVEL, CIENCIA, TECNOLOGIA, MEIO AMBIENTE E TURISMO",27930,ESTRUTURA,21,6,"175.820,20","'-62.203,03","11.073,53","124.690,70"
2024,Janeiro,1,"COMISSAO DE ECONOMIA, ORCAMENTO E FINANCAS",27200,ESTRUTURA,22,7,"189.520,59","'-90.131,86","11.013,69","110.402,42"
2024,Janeiro,1,"COMISSAO DE EDUCACAO, SAUDE E CULTURA",27910,ESTRUTURA,25,7,"242.018,76","'-86.733,09","14.702,75","169.988,42"
2024,Janeiro,1,"COMISSAO DE FISCALIZACAO, GOVERNANCA, TRANSPARENCIA E CONTROLE",27940,ESTRUTURA,22,6,"213.283,08","'-68.023,35","11.986,58","157.246,31"
2024,Janeiro,1,COMISSAO DE SEGURANCA,27920,ESTRUTURA,23,5,"251.694,79","'-62.246,67","11.276,03","200.724,15"
2024,Janeiro,1,COMISSAO DE TRANSPORTE E MOBILIDADE URBANA,27950,ESTRUTURA,16,4,"110.266,38","'-25.161,59","7.766,49","92.871,28"
2024,Janeiro,1,COMISSAO DOS ANAIS E MEMORIA,25240,ESTRUTURA,23,6,"276.669,40","'-87.203,97","13.407,10","202.872,53"
2024,Janeiro,1,COMISSAO PERM. DE TOMADA DE CONTAS ESPECIAL E SINDICÂNCIA,27020,ESTRUTURA,13,3,"239.952,71","'-64.362,15","4.870,80","180.461,36"
2024,Janeiro,1,COMISSAO PERMANENTE DE CONTRATACAO,21192,ESTRUTURA,40,11,"467.441,08","'-135.483,93","22.289,72","354.246,87"
2024,Janeiro,1,COORDENADORIA DE CERIMONIAL,21140,ESTRUTURA,51,16,"449.112,15","'-134.765,38","28.230,11","342.576,88"
2024,Janeiro,1,COORDENADORIA DE CONTRATOS E AQUISICOES,24221,ESTRUTURA,11,3,"82.688,77","'-34.734,64","6.023,21","53.977,34"
2024,Janeiro,1,COORDENADORIA DE MODERNIZACAO E INFORMATICA,22200,ESTRUTURA,34,9,"310.488,55","'-86.730,33","15.260,41","239.018,63"
2024,Janeiro,1,COORDENADORIA DE PLANEJAMENTO E ELABORACAO ORCAMENTARIA,24600,ESTRUTURA,15,4,"183.664,19","'-58.852,17","6.614,08","131.426,10"
2024,Janeiro,1,COORDENADORIA DE POLICIA LEGISLATIVA,21101,ESTRUTURA,101,31,"807.396,09","'-257.324,34","52.168,35","602.240,10"
2024,Janeiro,1,COORDENADORIA TECNICA DE ENGENHARIA E ARQUITETURA,24214,ESTRUTURA,24,7,"250.060,12","'-79.811,28","13.849,54","184.098,38"
2024,Janeiro,1,CORREGEDORIA,28200,ESTRUTURA,14,4,"92.441,81","'-34.028,70","8.799,22","67.212,33"
2024,Janeiro,1,DIRETORIA DE ADMINISTRACAO E FINANCAS,24200,ESTRUTURA,29,8,"323.862,62","'-82.677,47","16.599,07","257.784,22"
2024,Janeiro,1,DIRETORIA DE COMUNICACAO SOCIAL,22160,ESTRUTURA,21,7,"176.496,78","'-60.299,87","13.369,13","129.566,04"
2024,Janeiro,1,DIRETORIA DE RECURSOS HUMANOS,23200,ESTRUTURA,50,13,"539.896,81","'-167.146,63","28.081,10","400.831,28"
2024,Janeiro,1,DIRETORIA LEGISLATIVA,25200,ESTRUTURA,34,8,"336.794,59","'-91.438,70","14.320,73","259.676,62"
2024,Janeiro,1,DIVISAO AGENCIA CLDF DE NOTICIAS,22161,ESTRUTURA,3,1,"20.426,95","'-15.281,12","1.683,44","6.829,27"
2024,Janeiro,1,DIVISAO DE ALMOXARIFADO E PATRIMONIO,24220,ESTRUTURA,20,5,"224.860,91","'-67.018,90","9.270,41","167.112,42"
2024,Janeiro,1,DIVISAO DE APOIO AS COMISSOES,25230,ESTRUTURA,10,3,"103.387,55","'-29.913,18","4.930,64","78.405,01"
2024,Janeiro,1,DIVISAO DE CADASTRO E PAGAMENTO DE PESSOAL,23220,ESTRUTURA,13,4,"90.629,42","'-38.169,08","6.083,05","58.543,39"
2024,Janeiro,1,DIVISAO DE DESENVOLVIMENTO DE RECURSOS HUMANOS,23210,ESTRUTURA,16,4,"143.497,45","'-36.378,06","6.673,92","113.793,31"
2024,Janeiro,1,DIVISAO DE INFORMACAO E DOCUMENTACAO LEGISLATIVA,25210,ESTRUTURA,10,3,"61.202,17","'-29.778,85","7.115,78","38.539,10"
2024,Janeiro,1,"DIVISAO DE ORCAMENTO, FINANCAS E CONTABILIDADE",24210,ESTRUTURA,12,3,"141.685,15","'-33.003,68","4.990,48","113.671,95"
2024,Janeiro,1,DIVISAO DE PUBLICIDADE INSTITUCIONAL,22169,ESTRUTURA,8,3,"66.810,84","'-22.150,56","3.366,88","48.027,16"
2024,Janeiro,1,DIVISAO DE SEGURIDADE SOCIAL,23230,ESTRUTURA,15,3,"209.926,22","'-64.765,46","6.023,21","151.183,97"
2024,Janeiro,1,DIVISAO DE SERVICOS GERAIS,24230,ESTRUTURA,26,7,"141.598,40","'-52.410,41","11.604,56","100.792,55"
2024,Janeiro,1,DIVISAO DE TAQUIGRAFIA E APOIO AO PLENARIO,25220,ESTRUTURA,20,5,"201.141,77","'-49.967,42","8.297,52","159.471,87"
2024,Janeiro,1,DIVISAO DE TV E RADIO LEGISLATIVA,22165,ESTRUTURA,10,3,"59.658,86","'-18.072,78","6.083,05","47.669,13"
2024,Janeiro,1,ESCOLA DO LEGISLATIVO,26200,ESTRUTURA,46,13,"394.939,45","'-141.154,68","33.065,81","286.850,58"
2024,Janeiro,1,FASCAL,24700,ESTRUTURA,140,36,"1.660.406,82","'-479.008,78","65.521,78","1.246.919,82"
2024,Janeiro,1,Fundação de Previdência Complementar dos Servidores do Distrito Federal,85000,CEDIDO,3,1,"26.812,66","'-10.808,57","1.683,44","17.687,53"
2024,Janeiro,1,GABINETE DA DEPUTADA DAYSE AMARILIO,13164,GABINETE,104,27,"425.145,46","'-123.766,73","55.168,63","356.547,36"
2024,Janeiro,1,GABINETE DA DEPUTADA DOUTORA JANE,13165,GABINETE,105,28,"351.988,35","'-101.016,52","61.111,11","312.082,94"
2024,Janeiro,1,GABINETE DA DEPUTADA JAQUELINE SILVA,13158,GABINETE,98,28,"359.918,65","'-129.590,95","52.502,47","282.830,17"
2024,Janeiro,1,GABINETE DA DEPUTADA PAULA BELMONTE,13169,GABINETE,113,29,"431.690,30","'-111.583,82","54.358,76","374.465,24"
2024,Janeiro,1,GABINETE DA MESA DIRETORA,26100,ESTRUTURA,90,25,"819.195,75","'-292.553,90","43.467,50","570.109,35"
2024,Janeiro,1,GABINETE DO DEPUTADO CHICO VIGILANTE,13067,GABINETE,116,27,"427.789,58","'-133.395,24","52.277,06","346.671,40"
2024,Janeiro,1,GABINETE DO DEPUTADO DANIEL DONIZET,13144,GABINETE,116,31,"505.469,43","'-196.139,24","51.917,32","361.247,51"
2024,Janeiro,1,GABINETE DO DEPUTADO EDUARDO PEDROSA,13145,GABINETE,112,31,"421.462,32","'-140.179,48","54.174,26","335.457,10"
2024,Janeiro,1,GABINETE DO DEPUTADO FABIO FELIX,13146,GABINETE,96,27,"296.112,10","'-109.772,50","47.969,21","234.308,81"
2024,Janeiro,1,GABINETE DO DEPUTADO GABRIEL MAGNO,13166,GABINETE,126,30,"629.537,29","'-177.710,91","55.618,72","507.445,10"
2024,Janeiro,1,GABINETE DO DEPUTADO HERMETO,13148,GABINETE,106,31,"345.001,01","'-119.697,56","57.322,46","282.625,91"
2024,Janeiro,1,GABINETE DO DEPUTADO IOLANDO,13149,GABINETE,109,28,"482.890,46","'-142.922,42","50.825,89","390.793,93"
2024,Janeiro,1,GABINETE DO DEPUTADO JOAO CARDOSO,13150,GABINETE,123,29,"406.118,37","'-133.750,54","57.896,16","330.263,99"
2024,Janeiro,1,GABINETE DO DEPUTADO JOAQUIM RORIZ NETO,13167,GABINETE,89,24,"315.844,80","'-106.313,94","47.820,98","257.351,84"
2024,Janeiro,1,GABINETE DO DEPUTADO JORGE VIANNA,13151,GABINETE,115,28,"467.703,61","'-132.632,80","55.842,58","390.913,39"
2024,Janeiro,1,GABINETE DO DEPUTADO MARTINS MACHADO,13155,GABINETE,125,29,"538.931,76","'-156.254,83","56.268,73","438.945,66"
2024,Janeiro,1,GABINETE DO DEPUTADO MAX MACIEL,13168,GABINETE,78,21,"257.355,86","'-60.199,87","37.669,94","234.825,93"
2024,Janeiro,1,GABINETE DO DEPUTADO PASTOR DANIEL DE CASTRO,13160,GABINETE,123,28,"432.212,87","'-127.819,85","56.976,63","361.369,65"
2024,Janeiro,1,GABINETE DO DEPUTADO PEPA,13170,GABINETE,114,29,"356.163,60","'-114.151,75","58.338,87","300.350,72"
2024,Janeiro,1,GABINETE DO DEPUTADO RICARDO VALE,13132,GABINETE,111,30,"526.591,43","'-164.481,92","62.321,32","424.430,83"
2024,Janeiro,1,GABINETE DO DEPUTADO ROBERIO NEGREIROS,13128,GABINETE,111,29,"410.961,47","'-129.865,67","57.535,59","338.631,39"
2024,Janeiro,1,GABINETE DO DEPUTADO ROGERIO MORRO DA CRUZ,13173,GABINETE,119,31,"446.972,92","'-142.304,19","59.181,02","363.849,75"
2024,Janeiro,1,GABINETE DO DEPUTADO ROOSEVELT,13141,GABINETE,98,27,"439.633,92","'-134.611,31","55.602,03","360.624,64"
2024,Janeiro,1,GABINETE DO DEPUTADO THIAGO MANZONI,13172,GABINETE,123,29,"496.102,62","'-109.925,96","66.935,72","453.112,38"
2024,Janeiro,1,GABINETE DO DEPUTADO WELLINGTON LUIZ,13142,GABINETE,101,29,"336.305,21","'-115.128,77","53.266,95","274.443,39"
2024,Janeiro,1,GABINETE DO PRESIDENTE,21100,ESTRUTURA,50,14,"428.548,94","'-154.112,61","25.465,37","299.901,70"
2024,Janeiro,1,GABINETE DO PRIMEIRO SECRETARIO,23100,ESTRUTURA,29,8,"199.859,14","'-72.918,70","15.413,30","142.353,74"
2024,Janeiro,1,GABINETE DO SEGUNDO SECRETARIO,24100,ESTRUTURA,27,8,"257.149,83","'-68.535,97","16.505,87","205.119,73"
2024,Janeiro,1,GABINETE DO TERCEIRO SECRETARIO,25100,ESTRUTURA,43,12,"435.001,67","'-121.527,04","21.054,49","334.529,12"
2024,Janeiro,1,GABINETE DO VICE-PRESIDENTE,22100,ESTRUTURA,30,8,"317.654,60","'-100.585,30","12.697,13","229.766,43"
2024,Janeiro,1,INATIVOS,29100,INATIVOS,393,392,"11.797.810,78","'-5.493.012,92","0,00","6.304.797,86"
2024,Janeiro,1,LIDERANCA DO AVANTE,11045,GABINETE,34,8,"44.627,47","'-19.990,93","18.073,55","42.710,09"
2024,Janeiro,1,LIDERANCA DO CIDADANIA,11053,GABINETE,31,8,"48.607,64","'-15.181,75","16.242,12","49.668,01"
2024,Janeiro,1,LIDERANCA DO GOVERNO,11020,GABINETE,30,8,"43.545,26","'-19.632,97","15.114,16","39.026,45"
2024,Janeiro,1,LIDERANCA DO PL,11050,GABINETE,88,24,"153.257,81","'-50.622,82","43.721,15","146.356,14"
2024,Janeiro,1,LIDERANCA DO PP,11009,GABINETE,3,1,"4.167,48","'-455,06","894,92","4.607,34"
2024,Janeiro,1,LIDERANCA DO PT,11008,GABINETE,97,24,"299.466,16","'-117.636,35","42.558,32","224.388,13"
2024,Janeiro,1,NUCLEO DE APOIO ADMINISTRATIVO,21159,ESTRUTURA,3,1,"19.414,10","'-6.122,27","1.683,44","14.975,27"
2024,Janeiro,1,NUCLEO DE AQUISICOES,24225,ESTRUTURA,13,4,"101.213,31","'-33.020,49","6.614,08","74.806,90"
2024,Janeiro,1,NUCLEO DE ASSESSORAMENTO A MESA DIRETORA,21158,ESTRUTURA,3,1,"27.503,28","'-8.226,45","1.683,44","20.960,27"
