ano,sigla,numero,autor,tipo_autor,registros_na_fonte,id_proposicao,as_of
2024,IND,5460,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,20700,2026-09-01
2024,IND,5461,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,20697,2026-09-01
2024,IND,5462,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,20698,2026-09-01
2024,IND,5463,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,20696,2026-09-01
2024,IND,5464,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,20694,2026-09-01
2024,IND,5465,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,20693,2026-09-01
2024,IND,5466,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,20692,2026-09-01
2024,IND,5467,Deputado Joaquim Roriz Neto,PARLAMENTAR,1,20686,2026-09-01
2024,IND,5468,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,20685,2026-09-01
2024,IND,5469,Deputado Joaquim Roriz Neto,PARLAMENTAR,3,20695,2026-09-01
2024,IND,5470,Deputado Joaquim Roriz Neto,PARLAMENTAR,1,20683,2026-09-01
2024,IND,5471,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,20684,2026-09-01
2024,IND,5472,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,20681,2026-09-01
2024,IND,5473,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,20680,2026-09-01
2024,IND,5474,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,20679,2026-09-01
2024,IND,5475,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,20705,2026-09-01
2024,IND,5476,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,20676,2026-09-01
2024,IND,5477,Deputado Joaquim Roriz Neto,PARLAMENTAR,1,20677,2026-09-01
2024,IND,5478,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,20675,2026-09-01
2024,IND,5479,Deputado Joaquim Roriz Neto,PARLAMENTAR,3,20673,2026-09-01
2024,IND,5480,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,20674,2026-09-01
2024,IND,5481,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,20668,2026-09-01
2024,IND,5482,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,20678,2026-09-01
2024,IND,5483,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,20671,2026-09-01
2024,IND,5484,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,20667,2026-09-01
2024,IND,5485,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,20666,2026-09-01
2024,IND,5486,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,20664,2026-09-01
2024,IND,5487,Deputado Joaquim Roriz Neto,PARLAMENTAR,3,20665,2026-09-01
2024,IND,5488,Deputado Joaquim Roriz Neto,PARLAMENTAR,1,20658,2026-09-01
2024,IND,5489,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,20672,2026-09-01
2024,IND,5490,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,20657,2026-09-01
2024,IND,5491,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,20656,2026-09-01
2024,IND,5492,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,20653,2026-09-01
2024,IND,5493,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,20654,2026-09-01
2024,IND,5494,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,20655,2026-09-01
2024,IND,5495,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,20650,2026-09-01
2024,IND,5496,Deputado Joaquim Roriz Neto,PARLAMENTAR,1,20651,2026-09-01
2024,IND,5497,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,20652,2026-09-01
2024,IND,5498,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,20643,2026-09-01
2024,IND,5499,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,20648,2026-09-01
2024,IND,5500,Deputado Joaquim Roriz Neto,PARLAMENTAR,3,20642,2026-09-01
2024,IND,5501,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,20640,2026-09-01
2024,IND,5502,Deputado Joaquim Roriz Neto,PARLAMENTAR,3,20649,2026-09-01
2024,IND,5503,Deputado Joaquim Roriz Neto,PARLAMENTAR,4,20639,2026-09-01
2024,IND,5504,Deputado Joaquim Roriz Neto,PARLAMENTAR,3,20635,2026-09-01
2024,IND,5505,Deputado Joaquim Roriz Neto,PARLAMENTAR,3,20634,2026-09-01
2024,IND,5506,Deputado Joaquim Roriz Neto,PARLAMENTAR,3,20632,2026-09-01
2024,IND,5507,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,20631,2026-09-01
2024,IND,5508,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,20633,2026-09-01
2024,IND,5509,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,20638,2026-09-01
2024,IND,5510,Deputado Joaquim Roriz Neto,PARLAMENTAR,1,20628,2026-09-01
2024,IND,5511,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,20641,2026-09-01
2024,IND,5512,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,20637,2026-09-01
2024,IND,5513,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,20623,2026-09-01
2024,IND,5514,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,20622,2026-09-01
2024,IND,5515,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,20621,2026-09-01
2024,IND,5516,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,20644,2026-09-01
2024,IND,5517,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,20629,2026-09-01
2024,IND,5518,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,20619,2026-09-01
2024,IND,5519,Deputado Joaquim Roriz Neto,PARLAMENTAR,1,20615,2026-09-01
2024,IND,5520,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,20613,2026-09-01
2024,IND,5521,Deputado Joaquim Roriz Neto,PARLAMENTAR,3,20614,2026-09-01
2024,IND,5522,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,20602,2026-09-01
2024,IND,5523,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,20601,2026-09-01
2024,IND,5524,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,20617,2026-09-01
2024,IND,5525,Deputado Joaquim Roriz Neto,PARLAMENTAR,4,20600,2026-09-01
2024,IND,5526,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,20591,2026-09-01
2024,IND,5527,Deputado Joaquim Roriz Neto,PARLAMENTAR,1,20598,2026-09-01
2024,IND,5528,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,20620,2026-09-01
2024,IND,5529,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,20592,2026-09-01
2024,IND,5530,Deputado Joaquim Roriz Neto,PARLAMENTAR,1,20590,2026-09-01
2024,IND,5531,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,20588,2026-09-01
2024,IND,5532,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,20589,2026-09-01
2024,IND,5533,Deputado Joaquim Roriz Neto,PARLAMENTAR,1,20578,2026-09-01
2024,IND,5534,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,20573,2026-09-01
2024,IND,5535,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,20571,2026-09-01
2024,IND,5536,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,20572,2026-09-01
2024,IND,5537,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,20599,2026-09-01
2024,IND,5538,Deputado Joaquim Roriz Neto,PARLAMENTAR,4,20569,2026-09-01
2024,IND,5539,Deputado Joaquim Roriz Neto,PARLAMENTAR,3,20557,2026-09-01
2024,IND,5540,Deputado Joaquim Roriz Neto,PARLAMENTAR,3,20558,2026-09-01
2024,IND,5541,Deputado Joaquim Roriz Neto,PARLAMENTAR,3,20556,2026-09-01
2024,IND,5542,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,20554,2026-09-01
2024,IND,5543,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,20555,2026-09-01
2024,IND,5544,Deputado Joaquim Roriz Neto,PARLAMENTAR,3,20570,2026-09-01
2024,IND,5545,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,20547,2026-09-01
2024,IND,5546,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,20546,2026-09-01
2024,IND,5547,Deputado Joaquim Roriz Neto,PARLAMENTAR,3,20548,2026-09-01
2024,IND,5548,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,20533,2026-09-01
2024,IND,5549,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,20531,2026-09-01
2024,IND,5550,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,20529,2026-09-01
2024,IND,5551,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,20545,2026-09-01
2024,IND,5552,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,20544,2026-09-01
2024,IND,5553,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,20496,2026-09-01
2024,IND,5554,Deputado Joaquim Roriz Neto,PARLAMENTAR,3,20498,2026-09-01
2024,IND,5555,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,20523,2026-09-01
2024,IND,5556,Deputado Joaquim Roriz Neto,PARLAMENTAR,1,20525,2026-09-01
2024,IND,5557,Deputado Joaquim Roriz Neto,PARLAMENTAR,3,20497,2026-09-01
2024,IND,5558,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,20495,2026-09-01
2024,IND,5559,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,20494,2026-09-01
2024,IND,5560,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,20760,2026-09-01
2024,IND,5561,Deputado Max Maciel,PARLAMENTAR,1,20731,2026-09-01
2024,IND,5562,Deputado Max Maciel,PARLAMENTAR,1,20727,2026-09-01
2024,IND,5563,Deputado Max Maciel,PARLAMENTAR,7,20505,2026-09-01
2024,IND,5564,Deputada Dayse Amarilio,PARLAMENTAR,1,20717,2026-09-01
2024,IND,5565,Deputada Dayse Amarilio,PARLAMENTAR,3,20714,2026-09-01
2024,IND,5566,Deputada Dayse Amarilio,PARLAMENTAR,1,20659,2026-09-01
2024,IND,5567,Deputada Dayse Amarilio,PARLAMENTAR,1,20626,2026-09-01
2024,IND,5568,Deputada Dayse Amarilio,PARLAMENTAR,3,20499,2026-09-01
2024,IND,5569,Deputado Jorge Vianna,PARLAMENTAR,1,20478,2026-09-01
2024,IND,5570,Deputado Rogério Morro da Cruz,PARLAMENTAR,1,20703,2026-09-01
2024,IND,5571,Deputado Rogério Morro da Cruz,PARLAMENTAR,1,20542,2026-09-01
2024,IND,5572,Deputado Pastor Daniel de Castro,PARLAMENTAR,1,20618,2026-09-01
2024,IND,5573,Deputado Pastor Daniel de Castro,PARLAMENTAR,3,20205,2026-09-01
2024,IND,5574,Deputado Pastor Daniel de Castro,PARLAMENTAR,3,20199,2026-09-01
2024,IND,5575,Deputado Pastor Daniel de Castro,PARLAMENTAR,3,20322,2026-09-01
2024,IND,5576,Deputada Jaqueline Silva,PARLAMENTAR,1,20559,2026-09-01
2024,IND,5577,Deputada Jaqueline Silva,PARLAMENTAR,1,20561,2026-09-01
2024,IND,5578,Deputada Jaqueline Silva,PARLAMENTAR,1,20563,2026-09-01
2024,IND,5579,Deputada Jaqueline Silva,PARLAMENTAR,1,20564,2026-09-01
2024,IND,5580,Deputada Jaqueline Silva,PARLAMENTAR,1,20565,2026-09-01
2024,IND,5581,Deputada Jaqueline Silva,PARLAMENTAR,1,20574,2026-09-01
2024,IND,5582,Deputada Jaqueline Silva,PARLAMENTAR,1,20575,2026-09-01
2024,IND,5583,Deputada Jaqueline Silva,PARLAMENTAR,1,20577,2026-09-01
2024,IND,5584,Deputada Jaqueline Silva,PARLAMENTAR,1,20593,2026-09-01
2024,IND,5585,Deputada Jaqueline Silva,PARLAMENTAR,1,20595,2026-09-01
2024,IND,5586,Deputada Jaqueline Silva,PARLAMENTAR,1,20606,2026-09-01
2024,IND,5587,Deputada Jaqueline Silva,PARLAMENTAR,1,20607,2026-09-01
2024,IND,5588,Deputada Jaqueline Silva,PARLAMENTAR,1,20608,2026-09-01
2024,IND,5589,Deputada Jaqueline Silva,PARLAMENTAR,1,20609,2026-09-01
2024,IND,5590,Deputada Jaqueline Silva,PARLAMENTAR,1,20610,2026-09-01
2024,IND,5591,Deputada Jaqueline Silva,PARLAMENTAR,1,20579,2026-09-01
2024,IND,5592,Deputada Jaqueline Silva,PARLAMENTAR,1,20583,2026-09-01
2024,IND,5593,Deputada Jaqueline Silva,PARLAMENTAR,1,20586,2026-09-01
2024,IND,5594,Deputada Jaqueline Silva,PARLAMENTAR,1,20585,2026-09-01
2024,IND,5595,Deputada Jaqueline Silva,PARLAMENTAR,1,20584,2026-09-01
2024,IND,5596,Deputada Jaqueline Silva,PARLAMENTAR,1,20580,2026-09-01
2024,IND,5597,Deputada Jaqueline Silva,PARLAMENTAR,1,20506,2026-09-01
2024,IND,5598,Deputada Jaqueline Silva,PARLAMENTAR,1,20507,2026-09-01
2024,IND,5599,Deputada Jaqueline Silva,PARLAMENTAR,1,20508,2026-09-01
2024,IND,5600,Deputada Jaqueline Silva,PARLAMENTAR,1,20509,2026-09-01
2024,IND,5601,Deputada Jaqueline Silva,PARLAMENTAR,1,20510,2026-09-01
2024,IND,5602,Deputada Jaqueline Silva,PARLAMENTAR,1,20516,2026-09-01
2024,IND,5603,Deputada Jaqueline Silva,PARLAMENTAR,1,20517,2026-09-01
2024,IND,5604,Deputada Jaqueline Silva,PARLAMENTAR,1,20518,2026-09-01
2024,IND,5605,Deputada Jaqueline Silva,PARLAMENTAR,1,20519,2026-09-01
2024,IND,5606,Deputada Jaqueline Silva,PARLAMENTAR,1,20520,2026-09-01
2024,IND,5607,Deputada Jaqueline Silva,PARLAMENTAR,1,20521,2026-09-01
2024,IND,5608,Deputada Jaqueline Silva,PARLAMENTAR,1,20522,2026-09-01
2024,IND,5609,Deputada Jaqueline Silva,PARLAMENTAR,1,20524,2026-09-01
2024,IND,5610,Deputada Jaqueline Silva,PARLAMENTAR,1,20526,2026-09-01
2024,IND,5611,Deputada Jaqueline Silva,PARLAMENTAR,1,20527,2026-09-01
2024,IND,5612,Deputada Jaqueline Silva,PARLAMENTAR,1,20528,2026-09-01
2024,IND,5613,Deputada Jaqueline Silva,PARLAMENTAR,1,20530,2026-09-01
2024,IND,5614,Deputada Jaqueline Silva,PARLAMENTAR,1,20532,2026-09-01
2024,IND,5615,Deputada Jaqueline Silva,PARLAMENTAR,1,20534,2026-09-01
2024,IND,5616,Deputado Robério Negreiros,PARLAMENTAR,2,20645,2026-09-01
2024,IND,5617,Deputado Robério Negreiros,PARLAMENTAR,4,20646,2026-09-01
2024,IND,5618,Deputada Doutora Jane,PARLAMENTAR,1,20809,2026-09-01
2024,IND,5619,Deputada Doutora Jane,PARLAMENTAR,1,20712,2026-09-01
2024,IND,5620,Deputada Doutora Jane,PARLAMENTAR,1,20713,2026-09-01
2024,IND,5621,Deputada Doutora Jane,PARLAMENTAR,2,20738,2026-09-01
2024,IND,5622,Deputada Doutora Jane,PARLAMENTAR,1,20739,2026-09-01
2024,IND,5623,Deputada Doutora Jane,PARLAMENTAR,2,20766,2026-09-01
2024,IND,5624,Deputada Doutora Jane,PARLAMENTAR,1,20767,2026-09-01
2024,IND,5625,Deputada Doutora Jane,PARLAMENTAR,3,20782,2026-09-01
2024,IND,5626,Deputada Doutora Jane,PARLAMENTAR,1,20783,2026-09-01
2024,IND,5627,Deputada Doutora Jane,PARLAMENTAR,1,20797,2026-09-01
2024,IND,5628,Deputado Hermeto,PARLAMENTAR,1,20813,2026-09-01
2024,IND,5629,Deputado Joaquim Roriz Neto,PARLAMENTAR,3,20881,2026-09-01
2024,IND,5630,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,20880,2026-09-01
2024,IND,5631,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,20879,2026-09-01
2024,IND,5632,Deputado Joaquim Roriz Neto,PARLAMENTAR,1,20878,2026-09-01
2024,IND,5633,Deputado Joaquim Roriz Neto,PARLAMENTAR,1,20876,2026-09-01
2024,IND,5634,Deputado Joaquim Roriz Neto,PARLAMENTAR,1,20882,2026-09-01
2024,IND,5635,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,20883,2026-09-01
2024,IND,5636,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,20862,2026-09-01
2024,IND,5637,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,20860,2026-09-01
2024,IND,5638,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,20858,2026-09-01
2024,IND,5639,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,20857,2026-09-01
2024,IND,5640,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,20820,2026-09-01
2024,IND,5641,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,20819,2026-09-01
2024,IND,5642,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,20817,2026-09-01
2024,IND,5643,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,20816,2026-09-01
2024,IND,5644,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,20815,2026-09-01
2024,IND,5645,Deputado Joaquim Roriz Neto,PARLAMENTAR,3,20790,2026-09-01
2024,IND,5646,Deputado Joaquim Roriz Neto,PARLAMENTAR,1,20789,2026-09-01
2024,IND,5647,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,20788,2026-09-01
2024,IND,5648,Deputado Joaquim Roriz Neto,PARLAMENTAR,3,20787,2026-09-01
2024,IND,5649,Deputado Joaquim Roriz Neto,PARLAMENTAR,1,20786,2026-09-01
2024,IND,5650,Deputada Doutora Jane,PARLAMENTAR,1,20847,2026-09-01
2024,IND,5651,Deputado Robério Negreiros,PARLAMENTAR,1,20871,2026-09-01
2024,IND,5652,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,20905,2026-09-01
2024,IND,5653,Deputado Joaquim Roriz Neto,PARLAMENTAR,3,20902,2026-09-01
2024,IND,5654,Deputado Joaquim Roriz Neto,PARLAMENTAR,3,20900,2026-09-01
2024,IND,5655,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,20899,2026-09-01
2024,IND,5656,Deputado Joaquim Roriz Neto,PARLAMENTAR,3,20898,2026-09-01
2024,IND,5657,Deputada Jaqueline Silva,PARLAMENTAR,1,20908,2026-09-01
2024,IND,5658,Deputada Jaqueline Silva,PARLAMENTAR,1,20910,2026-09-01
2024,IND,5659,Deputada Jaqueline Silva,PARLAMENTAR,1,20933,2026-09-01
2024,IND,5660,Deputado Hermeto,PARLAMENTAR,1,20944,2026-09-01
2024,IND,5661,Deputado Joaquim Roriz Neto,PARLAMENTAR,3,21057,2026-09-01
2024,IND,5662,Deputado Joaquim Roriz Neto,PARLAMENTAR,3,21051,2026-09-01
2024,IND,5663,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,21050,2026-09-01
2024,IND,5664,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,21049,2026-09-01
2024,IND,5665,Deputado Joaquim Roriz Neto,PARLAMENTAR,1,21046,2026-09-01
2024,IND,5666,Deputado Joaquim Roriz Neto,PARLAMENTAR,1,21021,2026-09-01
2024,IND,5667,Deputado Joaquim Roriz Neto,PARLAMENTAR,3,21018,2026-09-01
2024,IND,5668,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,21016,2026-09-01
2024,IND,5669,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,21014,2026-09-01
2024,IND,5670,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,21012,2026-09-01
2024,IND,5671,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,21011,2026-09-01
2024,IND,5672,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,20989,2026-09-01
2024,IND,5673,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,20988,2026-09-01
2024,IND,5674,Deputado Joaquim Roriz Neto,PARLAMENTAR,3,20987,2026-09-01
2024,IND,5675,Deputado Joaquim Roriz Neto,PARLAMENTAR,3,20986,2026-09-01
2024,IND,5676,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,20985,2026-09-01
2024,IND,5677,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,20964,2026-09-01
2024,IND,5678,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,20961,2026-09-01
2024,IND,5679,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,20957,2026-09-01
2024,IND,5680,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,20951,2026-09-01
2024,IND,5681,Deputado Joaquim Roriz Neto,PARLAMENTAR,3,20947,2026-09-01
2024,IND,5682,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,20926,2026-09-01
2024,IND,5683,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,20931,2026-09-01
2024,IND,5684,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,20928,2026-09-01
2024,IND,5685,Deputado Joaquim Roriz Neto,PARLAMENTAR,3,20927,2026-09-01
2024,IND,5686,Deputado Joaquim Roriz Neto,PARLAMENTAR,3,20924,2026-09-01
2024,IND,5687,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,20923,2026-09-01
2024,IND,5688,Deputado Robério Negreiros,PARLAMENTAR,1,20929,2026-09-01
2024,IND,5689,Deputado Hermeto,PARLAMENTAR,1,21070,2026-09-01
2024,IND,5690,Deputado Hermeto,PARLAMENTAR,1,21069,2026-09-01
2024,IND,5691,Deputado Hermeto,PARLAMENTAR,1,21068,2026-09-01
2024,IND,5692,Deputado Hermeto,PARLAMENTAR,1,21005,2026-09-01
2024,IND,5693,Deputado Hermeto,PARLAMENTAR,1,20955,2026-09-01
2024,IND,5694,Deputado Hermeto,PARLAMENTAR,1,20954,2026-09-01
2024,IND,5695,Deputado Hermeto,PARLAMENTAR,1,20952,2026-09-01
2024,IND,5696,Deputado Hermeto,PARLAMENTAR,1,20950,2026-09-01
2024,IND,5697,Deputado Hermeto,PARLAMENTAR,1,20949,2026-09-01
2024,IND,5698,Deputado Hermeto,PARLAMENTAR,1,20948,2026-09-01
2024,IND,5699,Deputado Hermeto,PARLAMENTAR,1,20946,2026-09-01
2024,IND,5700,Deputado Hermeto,PARLAMENTAR,1,20945,2026-09-01
2024,IND,5701,Deputado Max Maciel,PARLAMENTAR,1,21000,2026-09-01
2024,IND,5702,Deputado Max Maciel,PARLAMENTAR,1,21001,2026-09-01
2024,IND,5703,Deputado Max Maciel,PARLAMENTAR,2,21067,2026-09-01
2024,IND,5704,Deputado Max Maciel,PARLAMENTAR,1,20983,2026-09-01
2024,IND,5705,Deputado Max Maciel,PARLAMENTAR,1,20973,2026-09-01
2024,IND,5706,Deputado Max Maciel,PARLAMENTAR,1,20981,2026-09-01
2024,IND,5707,Deputada Dayse Amarilio,PARLAMENTAR,1,21004,2026-09-01
2024,IND,5708,Deputado Pepa,PARLAMENTAR,1,20799,2026-09-01
2024,IND,5709,Deputado Pepa,PARLAMENTAR,1,20778,2026-09-01
2024,IND,5710,Deputada Doutora Jane,PARLAMENTAR,1,20982,2026-09-01
2024,IND,5711,Deputada Doutora Jane,PARLAMENTAR,1,20980,2026-09-01
2024,IND,5712,Deputado Robério Negreiros,PARLAMENTAR,1,21040,2026-09-01
2024,IND,5713,Deputado Ricardo Vale,PARLAMENTAR,1,21026,2026-09-01
2024,IND,5714,Deputado Ricardo Vale,PARLAMENTAR,1,20994,2026-09-01
2024,IND,5715,Deputado Ricardo Vale,PARLAMENTAR,1,20993,2026-09-01
2024,IND,5716,Deputado Ricardo Vale,PARLAMENTAR,1,20992,2026-09-01
2024,IND,5717,Deputado Fábio Felix,PARLAMENTAR,2,20976,2026-09-01
2024,IND,5718,Deputado Jorge Vianna,PARLAMENTAR,1,21020,2026-09-01
2024,IND,5719,Deputado Jorge Vianna,PARLAMENTAR,1,21023,2026-09-01
2024,IND,5720,Deputada Jaqueline Silva,PARLAMENTAR,1,21013,2026-09-01
2024,IND,5721,Deputada Jaqueline Silva,PARLAMENTAR,1,21015,2026-09-01
2024,IND,5722,Deputada Jaqueline Silva,PARLAMENTAR,1,21017,2026-09-01
2024,IND,5723,Deputada Jaqueline Silva,PARLAMENTAR,1,21024,2026-09-01
2024,IND,5724,Deputada Jaqueline Silva,PARLAMENTAR,1,21029,2026-09-01
2024,IND,5725,Deputada Jaqueline Silva,PARLAMENTAR,1,21031,2026-09-01
2024,IND,5726,Deputada Jaqueline Silva,PARLAMENTAR,1,21044,2026-09-01
2024,IND,5727,Deputada Jaqueline Silva,PARLAMENTAR,1,21047,2026-09-01
2024,IND,5728,Deputada Jaqueline Silva,PARLAMENTAR,1,21048,2026-09-01
2024,IND,5729,Deputada Jaqueline Silva,PARLAMENTAR,1,21054,2026-09-01
2024,IND,5730,Deputada Jaqueline Silva,PARLAMENTAR,1,21056,2026-09-01
2024,IND,5731,Deputado Pastor Daniel de Castro,PARLAMENTAR,2,21093,2026-09-01
2024,IND,5732,Deputada Doutora Jane,PARLAMENTAR,3,21101,2026-09-01
2024,IND,5733,Deputado João Cardoso,PARLAMENTAR,2,21098,2026-09-01
2024,IND,5734,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,21086,2026-09-01
2024,IND,5735,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,21083,2026-09-01
2024,IND,5736,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,21082,2026-09-01
2024,IND,5737,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,21081,2026-09-01
2024,IND,5738,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,21080,2026-09-01
2024,IND,5739,Deputada Paula Belmonte,PARLAMENTAR,1,21134,2026-09-01
2024,IND,5740,Deputada Paula Belmonte,PARLAMENTAR,1,21136,2026-09-01
2024,IND,5741,Deputado Hermeto,PARLAMENTAR,2,21127,2026-09-01
2024,IND,5742,Deputado Hermeto,PARLAMENTAR,2,21125,2026-09-01
2024,IND,5743,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,21132,2026-09-01
2024,IND,5744,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,21131,2026-09-01
2024,IND,5745,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,21130,2026-09-01
2024,IND,5746,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,21129,2026-09-01
2024,IND,5747,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,21128,2026-09-01
2024,IND,5748,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,21115,2026-09-01
2024,IND,5749,Deputado Joaquim Roriz Neto,PARLAMENTAR,1,21110,2026-09-01
2024,IND,5750,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,21108,2026-09-01
2024,IND,5751,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,21107,2026-09-01
2024,IND,5752,Deputado Joaquim Roriz Neto,PARLAMENTAR,3,21106,2026-09-01
2024,IND,5753,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,21105,2026-09-01
2024,IND,5754,Deputado Joaquim Roriz Neto,PARLAMENTAR,2,21104,2026-09-01
2024,IND,5755,Deputado Ricardo Vale,PARLAMENTAR,8,21141,2026-09-01
2024,IND,5756,Deputado Ricardo Vale,PARLAMENTAR,1,21142,2026-09-01
2024,IND,5757,Deputada Jaqueline Silva,PARLAMENTAR,1,20930,2026-09-01
2024,IND,5758,Deputada Jaqueline Silva,PARLAMENTAR,1,20953,2026-09-01
2024,IND,5759,Deputada Jaqueline Silva,PARLAMENTAR,1,20956,2026-09-01
2024,IND,5760,Deputada Jaqueline Silva,PARLAMENTAR,1,20958,2026-09-01
