ano,tipoProposicao,numero,siglaNumeroAno,categoria,veredito,emendas_acatadas,emendas_decididas,emendas_registradas,dataLeitura,ementa
2022,Proc,88,PROC 88/2022,pendente,pendente,0,0,0,2022-02-24,"Homologa o Convênio ICMS 178, de 1º de outubro de 2021, que prorroga disposições de convênios que concedem benefícios fiscais."
2022,Proc,89,PROC 89/2022,pendente,pendente,0,0,0,2022-04-05,"Prestação de Contas Anual do Governo do Distrito Federal, relativa ao exercício de 2021, em consonância com o disposto no inciso XVII do artigo 100 da Lei Orgânica do Distrito Federal."
2022,Proc,90,PROC 90/2022,pendente,pendente,0,0,0,2022-04-12,Indicação do nome da Sra. MARIELA SOUZA DE JESUS para ocupar o cargo de Diretora-Presidente do Instituto de Gestão Estratégica de Saúde do Distrito Federal - IGESDF.
2022,Proc,91,PROC 91/2022,pendente,pendente,0,0,0,2022-11-09,"Homologa o Convênio ICMS n. 68, de 12 de maio de 2022, que prorroga a vigência de benefícios fiscais reinstituídos nos termos da Cláusula segunda do Convênio ICMS 190, de 15 de dezembro 2017."
2022,Proc,92,PROC 92/2022,pendente,pendente,0,0,0,2022-11-10,"Indicação do senhor Rogério Schumann Rosso para ocupar o cargo de Diretor da Agência Reguladora de Águas, Energia e Saneamento Básico do Distrito Federal"
2022,Proc,93,PROC 93/2022,pendente,pendente,0,0,0,2022-11-17,"Homologa o Convênio ICMS no 116, de 27 de julho de 2022."
2022,Proc,94,PROC 94/2022,pendente,pendente,0,0,0,2022-12-06,"Homologa os Convênios ICMS n°s 24, de 7 de abril de 2022, 87, de 1° de julho de 2022, e 137, de 23 de setembro de 2022."
2022,Projeto de Lei,2515,PL 2515/2022,pendente,pendente,0,0,1,2022-02-03,Dispõe sobre a suplementação do auxílio-alimentação para os Policiais civis do Distrito Federal.
2022,Projeto de Lei,2516,PL 2516/2022,pendente,pendente,0,0,5,2022-02-03,"Dispõe sobre o auxílio uniforme, de natureza indenizatória, para os policiais civis do Distrito Federal."
2022,Projeto de Lei,2517,PL 2517/2022,pendente,pendente,0,0,0,2022-02-08,"Abre crédito suplementar à Lei Orçamentária Anual do Distrito Federal no valor de R$ 85.744.370,00."
2022,Projeto de Lei,2536,PL 2536/2022,pendente,pendente,0,0,3,2022-02-17,"Dá nova redação ao art. 37 da Lei no 5.294, de 13 de fevereiro de 2014, que dispõe sobre os Conselhos Tutelares do Distrito Federal e dá outras providências."
2022,Projeto de Lei,2539,PL 2539/2022,pendente,pendente,0,0,3,2022-02-22,"Abre crédito suplementar à Lei Orçamentária Anual do Distrito Federal no valor de R$ 504.897.965,00."
2022,Projeto de Lei,2552,PL 2552/2022,pendente,pendente,0,0,0,2022-02-24,"Cria a Gratificação de Defesa do Consumidor, para a Carreira Atividades de Defesa do Consumidor do Distrito Federal, de que trata a Lei no 4.502/2010, e dá outras providências."
2022,Projeto de Lei,2553,PL 2553/2022,pendente,pendente,0,0,21,2022-02-24,"Abre crédito suplementar à Lei Orçamentária Anual do Distrito Federal no valor de R$ 68.444.037,00."
2022,Projeto de Lei,2557,PL 2557/2022,pendente,pendente,0,0,7,2022-03-08,"Abre crédito especial à Lei Orçamentária Anual do Distrito Federal no valor de R$ 39.599.150,00."
2022,Projeto de Lei,2558,PL 2558/2022,pendente,pendente,0,0,23,2022-03-09,"Altera as Leis n° 6.468, de 27 de dezembro de 2019, n° 3.266, de 30 de dezembro de 2003, n° 4.169, de 08 de julho de 2008, n° 4.269, de 15 de
dezembro de 2008, e dá outras providências."
2022,Projeto de Lei,2560,PL 2560/2022,pendente,pendente,0,0,6,2022-03-10,Dispõe sobre a Carreira Gestão de Resíduos Sólidos e dá outras providências.
2022,Projeto de Lei,2568,PL 2568/2022,pendente,pendente,0,0,15,2022-03-15,"Altera a Lei n° 2.402, de 15 de junho de 1999, unificando os valores da bolsa destinada aos atletas e paratletas beneficiários do ""Programa Bolsa Atleta""."
2022,Projeto de Lei,2569,PL 2569/2022,pendente,pendente,0,0,3,2022-03-15,"Altera a Lei n° 5.326, de 3 de abril de 2014, que cria a Tabela de Funções Gratificadas Escolares e dá outras providências, e cria a Gratificação de Atividade Pedagógica – GACOP."
2022,Projeto de Lei,2570,PL 2570/2022,pendente,pendente,0,0,0,2022-03-15,"Altera a Lei n° 4.687, de 06 de dezembro de 2011, que dispõe sobre a participação e a remuneração dos membros da Banca Examinadora de Trânsito do Departamento de Trânsito do Distrito Federal – Detran/DF e dá outras providências."
2022,Projeto de Lei,2579,PL 2579/2022,aprovada_no_texto_original,aprovada,0,0,3,2022-03-16,"Altera a Lei n° 6.934, de 5 de agosto de 2021, que Dispõe sobre as diretrizes orçamentárias para o exercício financeiro de 2022 e dá outras providências."
2022,Projeto de Lei,2589,PL 2589/2022,pendente,pendente,0,0,0,2022-03-22,"Abre crédito especial à Lei Orçamentária Anual do Distrito Federal no valor de R$ 80.000,00."
2022,Projeto de Lei,2590,PL 2590/2022,pendente,pendente,0,0,0,2022-03-22,"Altera a Lei n° 6.934, de 5 de agosto de 2021, que Dispõe sobre as diretrizes orçamentárias para o exercício financeiro de 2022 e dá outras providências."
2022,Projeto de Lei,2630,PL 2630/2022,pendente,pendente,0,0,0,2022-03-22,"Abre crédito suplementar à Lei Orçamentária Anual do Distrito Federal no valor de R$ 700.000,00."
2022,Projeto de Lei,2650,PL 2650/2022,pendente,pendente,0,0,8,2022-03-29,Dispõe sabre o Serviço Limpeza Urbana do Distrito Federal e dá outras providências.
2022,Projeto de Lei,2651,PL 2651/2022,pendente,pendente,0,0,1,2022-03-29,"Altera dispositivos da Lei nº 5.188, de 25 de setembro de 2013, reestrutura a remuneração da Carreira de Atividades do Meio Ambiente e dá outras providências"
2022,Projeto de Lei,2652,PL 2652/2022,pendente,pendente,0,0,0,2022-03-29,"Altera a Lei nº 5.184, de 23 de setembro de 2013 e a Lei nº 5.351, de 4 de junho de 2014, e dá outras providências.

"
2022,Projeto de Lei,2653,PL 2653/2022,pendente,pendente,0,0,0,2022-03-29,Acrescenta o dispositivo que menciona e dá outras providências.
2022,Projeto de Lei,2658,PL 2658/2022,pendente,pendente,0,0,0,2022-03-30,Reajusta a tabela de vencimentos da carreira Enfermeiro do Distrito Federal e dá outras providências.
2022,Projeto de Lei,2659,PL 2659/2022,pendente,pendente,0,0,1,2022-03-30,Institui a Gratificação de Compensação Orgânica no âmbito do Departamento de Trânsito do Distrito Federal e dá outras providências.
2022,Projeto de Lei,2660,PL 2660/2022,pendente,pendente,0,0,2,2022-03-30,"Cria a Gratificação de Atividades de Vigilância Ambiental em Saúde – GAVAS, para os Agentes de Vigilância Ambiental em Saúde da Secretaria de Saúde do Distrito Federal, e dá outras providências."
2022,Projeto de Lei,2661,PL 2661/2022,pendente,pendente,0,0,0,2022-03-30,"Reajusta a tabela de vencimentos do cargo de Especialista em saúde, da carreira Especialista em Saúde Pública do Distrito Federal."
2022,Projeto de Lei,2664,PL 2664/2022,pendente,pendente,0,0,1,2022-03-31,Institui a Gratificação da Carreira Atividades de Trânsito no âmbito do Departamento de Trânsito do Distrito Federal e dá outras providências.
2022,Projeto de Lei,2665,PL 2665/2022,pendente,pendente,0,0,7,2022-03-31,"Altera a Lei n° 6.934, de 5 de agosto de 2021, que dispõe sobre as diretrizes orçamentárias para o exercício financeiro de 2022 e dá outras providências."
2022,Projeto de Lei,2666,PL 2666/2022,pendente,pendente,0,0,0,2022-03-31,Cria a Gratificação por Habilitação em Gestão e Fiscalização Rodoviária.
2022,Projeto de Lei,2667,PL 2667/2022,pendente,pendente,0,0,0,2022-03-31,"Dispõe sobre o auxílio uniforme, de natureza indenizatória, para os Policiais Penais do Distrito Federal."
2022,Projeto de Lei,2668,PL 2668/2022,pendente,pendente,0,0,0,2022-03-31,"Altera a Lei n° 4.266, de 11 de dezembro de 2008, que dispõe sobre a contratação por tempo determinado para atender à necessidade temporária de excepcional interesse público, nos termos do art. 37, IX, da Constituição Federal, e dá outras providências."
2022,Projeto de Lei,2671,PL 2671/2022,pendente,pendente,0,0,0,2022-03-31,"Dispõe sobre a remuneração dos servidores da carreira Atividades Complementares de Segurança Pública, de que trata a Lei nº 2.758, de 31 de julho de 2001.

"
2022,Projeto de Lei,2672,PL 2672/2022,pendente,pendente,0,0,0,2022-03-31,"Altera a Lei nº 6.934, de 5 de agosto de 2021, que dispõe sobre as diretrizes orçamentárias para o exercício financeiro de 2022 e dá  outras providências.

"
2022,Projeto de Lei,2673,PL 2673/2022,pendente,pendente,0,0,3,2022-03-31,"Dispõe sobre a carreira Gestão e Fiscalização Rodoviária e altera a Lei nº 5.125, de 04 de julho de 2013 e dá outras providências"
2022,Projeto de Lei,2674,PL 2674/2022,pendente,pendente,0,0,5,2022-03-31,"Altera a Lei nº 6.934, de 5 de agosto de 2021, que Dispõe sobre as diretrizes orçamentárias para o exercício financeiro de 2022 e dá  outras providências.

"
2022,Projeto de Lei,2675,PL 2675/2022,aprovada_no_texto_original,aprovada,0,0,0,2022-03-31,"Cria a Gratificação de Políticas Culturais (GPC), a ser concedida aos servidores da carreira Atividades Culturais do Distrito Federal, e dá outras providências"
2022,Projeto de Lei,2676,PL 2676/2022,pendente,pendente,0,0,2,2022-03-31,"Incorpora o auxílio-saúde ao vencimento básico dos servidores da carreira Magistério Público do Distrito Federal, bem como à dos professores contratados temporariamente.

"
2022,Projeto de Lei,2677,PL 2677/2022,pendente,pendente,0,0,0,2022-03-31,"Cria a Gratificação de Incentivo à Atividade Fazendária para os servidores da carreira Gestão Fazendária do Distrito Federal e dá outras providências.

"
2022,Projeto de Lei,2678,PL 2678/2022,pendente,pendente,0,0,0,2022-03-31,"Dispõe sobre as carreiras de Fiscalização e Inspeção de Atividades Urbanas do Governo do Distrito Federal e Auditoria de Atividades Urbanas do Governo do Distrito Federal e dá outras providências. Reajusta as tabelas de vencimento da carreira Fiscalização e Inspeção de Atividades Urbanas.


"
2022,Projeto de Lei,2679,PL 2679/2022,pendente,pendente,0,0,5,2022-04-05,"Altera a Lei n° 6.934, de 5 de agosto de 2021, que Dispõe sobre as diretrizes orçamentárias para o exercício financeiro de 2022 e dá outras providências."
2022,Projeto de Lei,2683,PL 2683/2022,pendente,pendente,0,0,0,2022-04-05,"Altera a denominação dos cargo Técnico de Gestão Educacional, Analista de Gestão Educacional, Monitor de Gestão Educacional e Agente de Gestão Educacional, bem como altera a Lei no 5.106/2013, que dispõe sobre a carreira Assistência à Educação do Distrito Federal."
2022,Projeto de Lei,2708,PL 2708/2022,aprovada_com_emendas,aprovada,2,2,19,2022-04-20,"Dispõe sobre a produção artesanal de produtos de origem animal, vegetal e fúngica no Distrito Federal, sua fiscalização e auditoria sanitária, e dá outras providências."
2022,Projeto de Lei,2709,PL 2709/2022,aprovada_no_texto_original,aprovada,0,0,14,2022-04-20,"Altera a Lei no 3.831, de 14 de março de 2006, que cria o Instituto de Assistência à Saúde dos Servidores do Distrito Federal – INAS, e dá outras providências."
2022,Projeto de Lei,2711,PL 2711/2022,aprovada_no_texto_original,aprovada,0,0,2,2022-04-26,"Abre crédito especial à Lei Orçamentária Anual do Distrito Federal no valor de R$ 2.882.263,00."
2022,Projeto de Lei,2722,PL 2722/2022,pendente,pendente,0,0,8,2022-04-27,"Altera a Lei n° 6.934, de 5 de agosto de 2021, que Dispõe sobre as diretrizes orçamentárias para o exercício financeiro de 2022 e dá outras providências."
2022,Projeto de Lei,2723,PL 2723/2022,aprovada_no_texto_original,aprovada,0,0,0,2022-04-27,"Altera a Lei n° 6.934, de 5 de agosto de 2021, que Dispõe sobre as diretrizes orçamentárias para o exercício financeiro de 2022 e dá outras providências."
2022,Projeto de Lei,2749,PL 2749/2022,pendente,pendente,0,0,32,2022-05-10,Dispõe sobre o programa de acesso à justiça e fomento ao advogado iniciante.
2022,Projeto de Lei,2752,PL 2752/2022,pendente,pendente,0,0,0,2022-05-12,"Abre crédito suplementar à Lei Orçamentária Anual do Distrito Federal no valor de R$ 3.750.000,00."
2022,Projeto de Lei,2760,PL 2760/2022,pendente,pendente,0,0,0,2022-05-17,"Altera a Lei n° 7.021, de 23 de dezembro de 2021 que autorizou o Poder Executivo a contratar operação de crédito com o Banco do Brasil S.A. e dá outras providências."
2022,Projeto de Lei,2761,PL 2761/2022,pendente,pendente,0,0,29,2022-05-17,"Dispõe sobre as diretrizes orçamentárias para o exercício financeiro de 2023, e dá outras providências. 

"
2022,Projeto de Lei,2762,PL 2762/2022,aprovada_no_texto_original,aprovada,0,0,0,2022-05-17,"Altera a Lei no 6.934, de 5 de agosto de 2021, que Dispõe sobre as diretrizes orçamentárias para o exercício financeiro de 2022 e dá outras providências."
2022,Projeto de Lei,2766,PL 2766/2022,pendente,pendente,0,0,1,2022-05-18,"Altera a Lei n° 6.269, de 19 de janeiro de 2019, que dispõe sobre o Zoneamento Ecológico e Econômico do Distrito Federal e dá outras providências."
2022,Projeto de Lei,2773,PL 2773/2022,pendente,pendente,0,0,3,2022-05-19,Institui a Política de Gestão de Veículos em Fim de Vida Útil no Distrito Federal e dá outras providências.
2022,Projeto de Lei,2779,PL 2779/2022,pendente,pendente,0,0,1,2022-05-24,"Ratifica o protocolo de intenções firmado entre o Distrito Federal e demais Estados da Federação para a constituição do Consórcio Interestadual “BRASIL VERDE”, com o objetivo de promover o enfrentamento aos efeitos adversos da mudança do clima no Brasil."
2022,Projeto de Lei,2831,PL 2831/2022,pendente,pendente,0,0,1,2022-06-07,Autoriza o Poder Executivo a proceder à doação do imóvel que especifica.
2022,Projeto de Lei,2832,PL 2832/2022,aprovada_no_texto_original,aprovada,0,0,1,2022-06-07,"Abre crédito adicional à Lei Orçamentária Anual do Distrito Federal no valor de R$ 36.340.210,00."
2022,Projeto de Lei,2837,PL 2837/2022,pendente,pendente,0,0,8,2022-06-08,"Altera a Lei n° 6.934, de 5 de agosto de 2021, que dispõe sobre as diretrizes orçamentárias para o exercício financeiro de 2022 e dá outras providências."
2022,Projeto de Lei,2855,PL 2855/2022,pendente,pendente,0,0,6,2022-06-15,Dispõe quanto ao Imposto sobre a Propriedade Predial e Territorial Urbana – IPTU.
2022,Projeto de Lei,2857,PL 2857/2022,aprovada_no_texto_original,aprovada,0,0,0,2022-06-21,"Altera a Lei no 1.254, de 8 de novembro de 1996, que dispõe quanto ao Imposto sobre Operações Relativas à Circulação de Mercadorias e sobre Prestações de Serviços de Transporte Interestadual e Intermunicipal e de Comunicação - ICMS."
2022,Projeto de Lei,2858,PL 2858/2022,pendente,pendente,0,0,1,2022-06-21,"Abre crédito suplementar à Lei Orçamentária Anual do Distrito Federal no valor de R$ 352.558.740,00."
2022,Projeto de Lei,2872,PL 2872/2022,aprovada_no_texto_original,aprovada,0,0,13,2022-06-22,Dispõe sobre a defesa sanitária animal no Distrito Federal e dá outras providências.
2022,Projeto de Lei,2873,PL 2873/2022,pendente,pendente,0,0,2,2022-06-28,"Institui a Gratificação de Incentivo ao Serviço Temporário de Médico, a ser paga aos Médicos contratados temporariamente, e altera a Lei no 4.266, de 11 de dezembro de 2008."
2022,Projeto de Lei,2874,PL 2874/2022,pendente,pendente,0,0,0,2022-06-28,"Altera a Lei n° 1.254, de 8 de novembro de 1996, que dispõe quanto ao Imposto sobre Operações Relativas à Circulação de Mercadorias e sobre Prestações de Serviços de Transporte Interestadual e Intermunicipal e de Comunicação - ICMS e dá outras providências; a Lei n° 4.159, de 13 de junho de 2008, que dispõe sobre a criação do programa de concessão de créditos para adquirentes de mercadorias ou bens e tomadores de serviços, nos termos que especifica; a Lei n° 5.005, de 21 de dezembro de 2012, que institui as condições e os procedimentos de apuração do Imposto sobre Operações relativas à Circulação de Mercadorias e sobre Prestações de Serviços de Transporte Interestadual e Intermunicipal e de Comunicação – ICMS aos contribuintes industriais, atacadistas ou distribuidores; e a Lei no 5.910, de 13 de julho de 2017, que institui o Domicílio Fiscal Eletrônico no Distrito Federal e dá outras providências."
2022,Projeto de Lei,2887,PL 2887/2022,pendente,pendente,0,0,0,2022-06-28,"Abre crédito adicional à Lei Orçamentária Anual do Distrito Federal no valor de R$ 11.385.500,00."
2022,Projeto de Lei,2888,PL 2888/2022,pendente,pendente,0,0,7,2022-06-28,"Altera a Lei n° 6.133, de 06 de abril de 2018 que “Estabelece a Estratégia Saúde Família como modelo de atenção primária do Distrito Federal e promove medidas para o seu fortalecimento” e dá outras providências."
2022,Projeto de Lei,2889,PL 2889/2022,pendente,pendente,0,0,20,2022-06-29,"Altera a Lei Distrital nº 6.468, de 27 de dezembro de 2019, que ""Reformula o Programa de Apoio ao Empreendimento Produtivo do Distrito Federal - PRÓ-DF II, cria o Programa Desenvolve-DF, regulariza situações consolidadas oriundas de programas de desenvolvimento anteriores e dá outras providências"", a Lei Distrital nº 7.153, de 06 de junho de 2022 que ""Altera as Leis nº 6.468, de 27 de dezembro de2019, que reformula o Programa de Apoio ao Empreendimento Produtivo do Distrito Federal - PRÓ-DF II, cria o Programa Desenvolve DF, regulariza situações consolidadas oriundas de programas de desenvolvimento anteriores e dá outras providências; nº 3.266, de 30 de dezembro de 2003, que complementa dispositivos do Programa de Apoio ao Empreendimento Produtivo no Distrito Federal - PRÓ-DF II, aprovado pela Lei nº 3.196, de 29 de setembro de 2003, e dá outras providências; nº 4.169, de 8 de julho de 2008, que altera a Lei nº 3.196, de 29 de setembro de 2003, e dá outras providências; e nº 4.269, de 15 de dezembro de 2008, que dispõe sobre regularização dos empreendimentos beneficiados pelos programas de desenvolvimento econômico PROIN-DF, PRODECON-DF, PADES-DF e PRÓ-DF e dá outras providências, e dá outras providências"", e dá outras providência."
2022,Projeto de Lei,2890,PL 2890/2022,pendente,pendente,0,0,1,2022-06-29,"Altera o Art. 1° §2° da Lei no 4.752, de 07 de fevereiro de 2012, que dispõe sobre a criação do Programa de Aquisição da Produção da Agricultura – PAPA/DF e dá outras providências."
2022,Projeto de Lei,2891,PL 2891/2022,aprovada_no_texto_original,aprovada,0,0,0,2022-06-29,"Abre crédito adicional à Lei Orçamentária Anual do Distrito Federal no valor de R$ 47.405.200,00."
2022,Projeto de Lei,2892,PL 2892/2022,pendente,pendente,0,0,0,2022-06-29,"Abre crédito especial à Lei Orçamentária Anual do Distrito Federal no valor de R$ 10.000.000,00."
2022,Projeto de Lei,2902,PL 2902/2022,pendente,pendente,0,0,1,2022-08-02,"Altera a Lei n° 1.254, de 8 de novembro de 1996, que dispõe quanto ao Imposto sobre Operações Relativas à Circulação de Mercadorias e sobre Prestações de Serviços de Transporte Interestadual e Intermunicipal e de Comunicação - ICMS e dá outras providências."
2022,Projeto de Lei,2903,PL 2903/2022,aprovada_no_texto_original,aprovada,0,0,3,2022-08-02,"Abre crédito suplementar à Lei Orçamentária Anual do Distrito Federal no valor de R$ 7.336.250,00.
"
2022,Projeto de Lei,2904,PL 2904/2022,pendente,pendente,0,0,6,2022-08-02,"Cria a Agência de Desenvolvimento Habitacional do Distrito Federal – ADHAB/DF e dá outras providências.

"
2022,Projeto de Lei,2940,PL 2940/2022,pendente,pendente,0,0,0,2022-08-02,"Altera a Lei n° 6.934, de 5 de agosto de 2021, que dispõe sobre as diretrizes orçamentárias para o exercício financeiro de 2022 e dá outras providências."
2022,Projeto de Lei,2944,PL 2944/2022,pendente,pendente,0,0,2,2022-08-09,"Altera a Lei n° 6.934, de 5 de agosto de 2021, que Dispõe sobre as diretrizes orçamentárias para o exercício financeiro de 2022 e dá outras providências."
2022,Projeto de Lei,2945,PL 2945/2022,pendente,pendente,0,0,2,2022-08-09,"Altera a Lei n° 6.934, de 5 de agosto de 2021, que dispõe sobre as diretrizes orçamentárias para o exercício financeiro de 2022 e dá outras providências."
2022,Projeto de Lei,2950,PL 2950/2022,pendente,pendente,0,0,0,2022-08-10,"Altera a Lei n° 1.254, de 8 de novembro de 1996, que dispõe quanto ao Imposto sobre Operações Relativas à Circulação de Mercadorias e sobre Prestações de Serviços de Transporte Interestadual e Intermunicipal e de Comunicação - ICMS."
2022,Projeto de Lei,2958,PL 2958/2022,aprovada_com_emendas,aprovada,2,2,2,2022-08-18,"Altera a Lei n° 6.302, de 16 de maio de 2019, que dispõe sobre a extinção da Agência de Fiscalização do Distrito Federal e a criação da Secretaria de Estado de Proteção da Ordem Urbanística do Distrito Federal - DF Legal."
2022,Projeto de Lei,2959,PL 2959/2022,pendente,pendente,0,0,0,2022-08-18,"Altera a Lei n° 6.934, de 5 de agosto de 2021, que Dispõe sobre as diretrizes orçamentárias para o exercício financeiro de 2022 e dá outras providências."
2022,Projeto de Lei,2966,PL 2966/2022,pendente,pendente,0,0,0,2022-08-25,"Abre crédito adicional à Lei Orçamentária Anual do Distrito Federal no valor de R$ 64.065.246,00."
2022,Projeto de Lei,2967,PL 2967/2022,pendente,pendente,0,0,0,2022-08-25,"Abre crédito suplementar à Lei Orçamentária Anual do Distrito Federal no valor de R$ 20.000.000,00."
2022,Projeto de Lei,2986,PL 2986/2022,aprovada_no_texto_original,aprovada,0,0,13,2022-09-13,"Abre crédito suplementar à Lei Orçamentária Anual do Distrito Federal no valor de R$ 15.924.113,00."
2022,Projeto de Lei,2992,PL 2992/2022,aprovada_no_texto_original,aprovada,0,0,19,2022-09-20,"Estima a receita e fixa a despesa do Distrito Federal para o exercício financeiro de 2023.

"
2022,Projeto de Lei,3002,PL 3002/2022,pendente,pendente,0,0,0,2022-09-27,"Abre crédito suplementar à Lei Orçamentária Anual do Distrito Federal no valor de R$ 3.918.549,00."
2022,Projeto de Lei,3003,PL 3003/2022,pendente,pendente,0,0,3,2022-09-27,"Dispõe sobre a revisão do Plano Plurianual para o quadriênio 2020- 2023, aprovado pela Lei no 6.490, de 29 de janeiro de 2020."
2022,Projeto de Lei,3004,PL 3004/2022,pendente,pendente,0,0,0,2022-09-27,"Abre crédito suplementar à Lei Orçamentária Anual do Distrito Federal no valor de R$ 31.151.769,00."
2022,Projeto de Lei,3010,PL 3010/2022,pendente,pendente,0,0,2,2022-10-06,"Abre crédito suplementar à Lei Orçamentária Anual do Distrito Federal no valor de R$ 27.127.143,00."
2022,Projeto de Lei,3012,PL 3012/2022,pendente,pendente,0,0,0,2022-10-06,"Abre crédito adicional à Lei Orçamentária Anual do Distrito Federal no valor de R$ 13.611.802,00."
2022,Projeto de Lei,3015,PL 3015/2022,aprovada_no_texto_original,aprovada,0,0,11,2022-10-13,"Dispõe sobre o Sistema de Ensino e a Gestão Democrática da Rede Pública de Ensino do Distrito Federal, e dá outras providências."
2022,Projeto de Lei,3023,PL 3023/2022,pendente,pendente,0,0,2,2022-10-27,"Estabelece a pauta de valores venais de terrenos e edificações do Distrito Federal para efeito de lançamento do Imposto sobre a Propriedade Predial e Territorial Urbana - IPTU, relativamente ao exercício de 2023, e dá outras providências."
2022,Projeto de Lei,3024,PL 3024/2022,pendente,pendente,0,0,11,2022-10-27,"Estabelece a pauta de valores venais dos veículos automotores registrados e licenciados no Distrito Federal para efeito de lançamento do Imposto sobre a Propriedade de Veículos Automotores - IPVA, relativamente ao exercício de 2023."
2022,Projeto de Lei,3032,PL 3032/2022,pendente,pendente,0,0,2,2022-11-09,"Abre crédito adicional à Lei Orçamentária Anual do Distrito Federal no valor de R$ 27.355.799,00."
2022,Projeto de Lei,3036,PL 3036/2022,pendente,pendente,0,0,0,2022-11-10,"Abre crédito suplementar à Lei Orçamentária Anual do Distrito Federal no valor de R$ 75.043.257,00."
2022,Projeto de Lei,3043,PL 3043/2022,pendente,pendente,0,0,1,2022-11-22,Cria a Região Administrativa de Água Quente RA – XXXV e dá outras providências.
2022,Projeto de Lei,3044,PL 3044/2022,pendente,pendente,0,0,1,2022-11-22,"Cria a Região Administrativa de Arapoanga RA – XXXIV e dá outras providências.

"
2022,Projeto de Lei,3045,PL 3045/2022,pendente,pendente,0,0,0,2022-11-22,"Altera a Lei n° 4.077, de 28 de dezembro de 2007, que Cria o Fundo de Modernização, Manutenção e Reequipamento da Polícia Militar do Distrito Federal – FUNPM."
2022,Projeto de Lei,3049,PL 3049/2022,aprovada_no_texto_original,aprovada,0,0,1,2022-11-29,"Acrescenta as especialidades, Educador Físico, Direito e Legislação, Químico e Médico Veterinário no Anexo IV da Lei n° 3.320, de 18 de fevereiro de 2004."
2022,Projeto de Lei,3051,PL 3051/2022,pendente,pendente,0,0,0,2022-12-06,"Abre crédito suplementar à Lei Orçamentária Anual do Distrito Federal no valor de R$ 191.200,00."
2022,Projeto de Lei,3052,PL 3052/2022,pendente,pendente,0,0,0,2022-12-06,"Altera a Lei n° 6.934, de 5 de agosto de 2021, que dispõe sobre as diretrizes orçamentárias para o exercício financeiro de 2022 e dá outras providências."
2022,Projeto de Lei,3057,PL 3057/2022,pendente,pendente,0,0,0,2022-12-13,"Altera a Lei n° 4.266, de 11 de dezembro de 2008, que dispõe sobre a contratação por tempo determinado para atender a necessidade temporária de excepcional interesse público, nos termos do art. 37, IX, da Constituição Federal."
2022,Projeto de Lei,3058,PL 3058/2022,aprovada_no_texto_original,aprovada,0,0,0,2022-12-13,"Abre crédito suplementar à Lei Orçamentária Anual do Distrito Federal no valor de R$ 7.002.973,00."
2022,Projeto de Lei,3059,PL 3059/2022,aprovada_no_texto_original,aprovada,0,0,0,2022-12-13,"Abre crédito suplementar à Lei Orçamentária Anual do Distrito Federal no valor de R$ 26.063.068,00."
2022,Projeto de Lei,3069,PL 3069/2022,pendente,pendente,2,2,16,2022-12-13,"Dispõe sobre a prestação dos serviços públicos de iluminação pública no Distrito Federal, e dá outras providências."
2022,Projeto de Lei,3070,PL 3070/2022,pendente,pendente,0,0,0,2022-12-13,"Altera a denominação do cargo de Inspetor Fiscal da Carreira Auditoria de Atividades Urbanas – Especialidade Resíduos Sólidos, de que trata o artigo 3° da Lei n° 7.110, de 02 de abril de 2022."
2022,Projeto de Lei Complementar,105,PLC 105/2022,pendente,pendente,0,0,1,2022-02-01,Autoriza a extinção da DF - Gestão de Ativos S.A..
2022,Projeto de Lei Complementar,106,PLC 106/2022,pendente,pendente,0,0,0,2022-02-08,"Altera a Lei Complementar n° 840, de 23 de dezembro de 2011, que dispõe sobre o regime jurídico dos servidores públicos civis do Distrito Federal, das autarquias e das fundações públicas distritais."
2022,Projeto de Lei Complementar,110,PLC 110/2022,pendente,pendente,0,0,0,2022-03-03,"Altera a Lei Complementar no 840, de 23 de dezembro de 2011, que dispõe sobre o regime jurídico dos servidores públicos civis do Distrito Federal, das autarquias e das fundações públicas distritais."
2022,Projeto de Lei Complementar,112,PLC 112/2022,pendente,pendente,0,0,3,2022-03-08,"Autoriza  o  Poder  Executivo  Distrital  a alterar projetos registrados, desafetar, alienar,   aforar,   emprestar pelo  regime  de  comodato  ou  ceder bem  de  domínio  público para  criação, relocação e   ampliação   de   unidades imobiliárias destinadas a Equipamentos   Públicos, nas   Regiões Administrativas   do   Gama –RA   II, Taguatinga –RA III, Sobradinho –RA V,  Samambaia –RA  XII  e  Lago  Norte –RA XVIII."
2022,Projeto de Lei Complementar,113,PLC 113/2022,pendente,pendente,0,0,3,2022-03-22,"Altera a Lei Complementar n° 840, de 23 de dezembro de 2011, que dispõe sobre o regime jurídico dos servidores públicos civis do Distrito Federal, das autarquias e das fundações públicas distritais."
2022,Projeto de Lei Complementar,115,PLC 115/2022,aprovada_no_texto_original,aprovada,0,0,0,2022-03-29,"Dá nova redação ao inciso XI do art. 2º da Lei Complementar nº 982, de 18 de janeiro de 2021, que institui o Fundo de Modernização, Manutenção e Reaparelhamento dos Órgãos de Auditoria de Atividades Urbanas e de Fiscalização e Inspeção de Atividades Urbanas – Fundafau e dá outras providências"", alterada pela Lei Complementar nº 1.000, de 10 de março de 2022.

"
2022,Projeto de Lei Complementar,117,PLC 117/2022,pendente,pendente,0,0,0,2022-03-31,Altera os dispositivos que menciona e dá outras providências.
