fonte,entidade,origem_arquivo,origem_registro,campo_original,campo_normalizado,tipo_original,rotulo_original,descricao_original,origem_conjunto,descricao_do_conjunto_original,modulo,publicado_em
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.autores[].partidoPoliticoSigla,proposicao.autores[].partidopoliticosigla,null,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.autores[].permitirSeguir,proposicao.autores[].permitirseguir,boolean,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.autores[].situacao,proposicao.autores[].situacao,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.autores[].tipoAutor,proposicao.autores[].tipoautor,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.autores[].unidadeId,proposicao.autores[].unidadeid,null,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.autores[].unidadeSigla,proposicao.autores[].unidadesigla,null,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.autores[].urlImagem,proposicao.autores[].urlimagem,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.autores[].usuarioId,proposicao.autores[].usuarioid,null,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.autores[].usuarioLogin,proposicao.autores[].usuariologin,null,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.avaliacoes,proposicao.avaliacoes,array,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.completamenteDistribuida,proposicao.completamentedistribuida,boolean,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.dataCadastro,proposicao.datacadastro,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.disponibilizada,proposicao.disponibilizada,boolean,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.ementa,proposicao.ementa,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.etapa,proposicao.etapa,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.excluido,proposicao.excluido,boolean,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.hipoteseLegal,proposicao.hipoteselegal,object,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.hipoteseLegal.baseLegal,proposicao.hipoteselegal.baselegal,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.hipoteseLegal.descricao,proposicao.hipoteselegal.descricao,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.hipoteseLegal.excluido,proposicao.hipoteselegal.excluido,boolean,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.hipoteseLegal.id,proposicao.hipoteselegal.id,number,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.hipoteseLegal.nivelAcesso,proposicao.hipoteselegal.nivelacesso,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.hipoteseLegal.nome,proposicao.hipoteselegal.nome,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.hipoteseLegal.situacao,proposicao.hipoteselegal.situacao,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.historicoProposicao,proposicao.historicoproposicao,object,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.historicoProposicao.acao,proposicao.historicoproposicao.acao,null,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.historicoProposicao.dataHistorico,proposicao.historicoproposicao.datahistorico,null,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.historicoProposicao.descricao,proposicao.historicoproposicao.descricao,null,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.historicoProposicao.id,proposicao.historicoproposicao.id,null,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.historicoProposicao.idProposicao,proposicao.historicoproposicao.idproposicao,null,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.historicoProposicao.idUnidade,proposicao.historicoproposicao.idunidade,null,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.historicoProposicao.ipUsuario,proposicao.historicoproposicao.ipusuario,null,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.historicoProposicao.loginRede,proposicao.historicoproposicao.loginrede,null,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.historicoProposicao.mostrarAndamento,proposicao.historicoproposicao.mostrarandamento,null,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.historicoProposicao.mostrarHistorico,proposicao.historicoproposicao.mostrarhistorico,null,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.historicoProposicao.nomeUnidade,proposicao.historicoproposicao.nomeunidade,null,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.historicoProposicao.proposicao,proposicao.historicoproposicao.proposicao,null,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.historicoProposicao.sigla,proposicao.historicoproposicao.sigla,null,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.id,proposicao.id,number,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.idHipoteseLegal,proposicao.idhipoteselegal,number,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.idTipoProposicao,proposicao.idtipoproposicao,number,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.idUnidadeGeradora,proposicao.idunidadegeradora,number,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.idUnidadesEncaminhadas,proposicao.idunidadesencaminhadas,array,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.nivelAcesso,proposicao.nivelacesso,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.nomeHipoteseLegal,proposicao.nomehipoteselegal,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.nomeTipoProposicao,proposicao.nometipoproposicao,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.numero,proposicao.numero,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.numeroDefinitivo,proposicao.numerodefinitivo,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.numeroProvisorioDefinitivo,proposicao.numeroprovisoriodefinitivo,number,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.possuiOrdemDia,proposicao.possuiordemdia,boolean,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.quantidadeDeslikes,proposicao.quantidadedeslikes,number,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.quantidadeLikes,proposicao.quantidadelikes,number,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.regiaoAdministrativa,proposicao.regiaoadministrativa,array,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.regiaoAdministrativa[],proposicao.regiaoadministrativa[],number,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.regimeUrgencia,proposicao.regimeurgencia,boolean,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.siglaNumero,proposicao.siglanumero,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.siglaTipoProposicao,proposicao.siglatipoproposicao,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.status,proposicao.status,array,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.tema,proposicao.tema,array,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.tema[],proposicao.tema[],number,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.tipoAutor,proposicao.tipoautor,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.tipoProposicao,proposicao.tipoproposicao,object,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.tipoProposicao.descricao,proposicao.tipoproposicao.descricao,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.tipoProposicao.excluido,proposicao.tipoproposicao.excluido,boolean,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.tipoProposicao.habilitadoOnline,proposicao.tipoproposicao.habilitadoonline,boolean,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.tipoProposicao.id,proposicao.tipoproposicao.id,number,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.tipoProposicao.idHipoteseLegal,proposicao.tipoproposicao.idhipoteselegal,null,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.tipoProposicao.nivelAcessoSugerido,proposicao.tipoproposicao.nivelacessosugerido,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.tipoProposicao.nome,proposicao.tipoproposicao.nome,string,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.tipoProposicao.ordenacao,proposicao.tipoproposicao.ordenacao,null,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.tipoProposicao.permitirAcessoPublico,proposicao.tipoproposicao.permitiracessopublico,boolean,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.tipoProposicao.permitirAcessoRestrito,proposicao.tipoproposicao.permitiracessorestrito,boolean,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.tipoProposicao.quorumAprovacao,proposicao.tipoproposicao.quorumaprovacao,null,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.tipoProposicao.quorumPresenca,proposicao.tipoproposicao.quorumpresenca,null,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.tipoProposicao.relatorParecer,proposicao.tipoproposicao.relatorparecer,boolean,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.tipoProposicao.sessaoVirtual,proposicao.tipoproposicao.sessaovirtual,boolean,n/d,n/d,n/d,n/d,n/d,não publicado
pleservico,probe-urgencia,GET https://ple.cl.df.gov.br/pleservico/api/public/proposicao/10399/detalhe,data/raw/probe-urgencia/059dd680877f8eb3.json,proposicao.tipoProposicao.sigla,proposicao.tipoproposicao.sigla,string,n/d,n/d,n/d,n/d,n/d,não publicado
